id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 12782.4335747, 32498184140.1494, 1.08781, 13.1734, 39.8788, 2019-06-26T15:59:32, 1561564772000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 346.090706519, 12613392800.7708, 1.85972, 11.4777, 29.1246, 2019-06-26T15:59:18, 1561564758000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.49118212319, 2822982592.88951, 1.71319, 5.95404, 13.6718, 2019-06-26T15:59:04, 1561564744000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 507.814056553, 2799635656.17188, 0.476478, 7.92361, 22.5074, 2019-06-26T15:59:05, 1561564745000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 137.642241112, 4823157995.1075, 0.397829, 3.46954, -0.0397451, 2019-06-26T15:59:02, 1561564742000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.4122998074, 3370521887.0067, 0.441199, 4.38304, 8.08933, 2019-06-26T15:59:05, 1561564745000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 37.3490641258, 351690442.016819, 0.0313637, 2.03742, 5.6981, 2019-06-26T15:59:04, 1561564744000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 248.260040988, 653424405.940037, 1.80898, 4.8473, 10.7854, 2019-06-26T15:59:10, 1561564750000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0395448787135, 1150701763.13808, 1.05718, 2.18223, 18.2906, 2019-06-26T15:59:05, 1561564745000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.101050761511, 310751150.516033, 0.205738, 6.5639, 12.0118, 2019-06-26T15:59:04, 1561564744000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.129652887433, 597914705.295283, 1.78096, 3.20604, 3.714, 2019-06-26T15:59:02, 1561564742000, 1h
null, Monero, XMR, USD, coinmarketcap, 107.460818191, 253289075.201106, 1.10666, -7.33968, 8.16743, 2019-06-26T15:59:01, 1561564741000, 1h
null, Dash, DASH, USD, coinmarketcap, 181.964818686, 467917014.273726, 1.66211, 2.26045, 13.942, 2019-06-26T15:59:01, 1561564741000, 1h
null, NEO, NEO, USD, coinmarketcap, 20.2082073441, 1112319892.51022, -0.452897, 12.759, 46.9818, 2019-06-26T15:59:03, 1561564743000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.474344233778, 37804215.8298136, 0.0559544, 5.89963, 8.07444, 2019-06-26T15:59:03, 1561564743000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.78474662341, 84678797.2077086, 0.666504, 3.51308, 1.8392, 2019-06-26T15:59:11, 1561564751000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.5659902238, 944974152.501292, 1.03324, 4.64052, 12.3068, 2019-06-26T15:59:04, 1561564744000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.103038718142, 50054304.2665277, 4.08652, 14.2505, 18.8247, 2019-06-26T15:59:02, 1561564742000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.78241543742, 277482034.706839, 0.120941, 9.17294, 23.8358, 2019-06-26T15:59:05, 1561564745000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 108.891867272, 504787951.475633, 1.00061, 1.95037, -1.58162, 2019-06-26T15:59:03, 1561564743000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.08315788729, 10294274.9008656, 1.58661, -2.5049, -12.506, 2019-06-26T15:59:03, 1561564743000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 32.563199842, 23092424.9151512, 0.851276, 7.31708, 20.9054, 2019-06-26T15:59:04, 1561564744000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 5.69527721248, 899270165.324641, -0.0390588, 31.2895, 58.2475, 2019-06-26T15:59:03, 1561564743000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00904169423955, 193549481.786871, -0.0181249, -1.61173, 23.6433, 2019-06-26T15:59:08, 1561564748000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00330866059663, 49570376.1254575, 0.485789, -1.12919, 6.00739, 2019-06-26T15:59:02, 1561564742000, 1h
null, Decred, DCR, USD, coinmarketcap, 34.3881653474, 37219497.3666797, 0.804796, 8.99392, 22.0064, 2019-06-26T15:59:02, 1561564742000, 1h
null, V Systems, VSYS, USD, coinmarketcap, 0.159358843122, 13899364.8313812, -0.254977, 9.48191, 22.9239, 2019-06-26T15:59:10, 1561564750000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.3918127307, 12876665.2360332, 1.21811, 6.07466, 8.67542, 2019-06-26T15:59:04, 1561564744000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.11099221134, 12579968.8087124, 2.44972, 2.85954, 1.73581, 2019-06-26T15:59:02, 1561564742000, 1h
null, HyperCash, HC, USD, coinmarketcap, 5.62187202921, 95563418.5279041, 2.43146, 11.9921, 83.1391, 2019-06-26T15:59:03, 1561564743000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.0605275655159, 36747325.1621274, -2.27244, -3.87984, -6.84372, 2019-06-26T15:59:06, 1561564746000, 1h
null, Waves, WAVES, USD, coinmarketcap, 2.31843766131, 29866546.9871829, 0.298762, 0.485278, -3.36967, 2019-06-26T15:59:03, 1561564743000, 1h
null, BitShares, BTS, USD, coinmarketcap, 0.074716714546, 15650362.5427163, -0.108766, 8.78028, 19.7676, 2019-06-26T15:59:02, 1561564742000, 1h
null, Bytom, BTM, USD, coinmarketcap, 0.198065137586, 52356327.7896021, 1.28798, 5.66866, 4.53949, 2019-06-26T15:59:03, 1561564743000, 1h
null, Nano, NANO, USD, coinmarketcap, 1.42909747037, 10139106.9285418, -0.82643, -3.06622, -6.20943, 2019-06-26T15:59:02, 1561564742000, 1h
null, MonaCoin, MONA, USD, coinmarketcap, 2.85044094919, 25818372.1171094, 0.960064, 0.731491, 23.4539, 2019-06-26T15:59:01, 1561564741000, 1h
null, Bytecoin, BCN, USD, coinmarketcap, 0.00101249896885, 212285.344005759, -0.890523, -2.63386, -0.657294, 2019-06-26T15:59:01, 1561564741000, 1h
null, DigiByte, DGB, USD, coinmarketcap, 0.0144389645587, 2423188.79426774, 1.87084, 3.72297, 3.07128, 2019-06-26T15:59:01, 1561564741000, 1h
null, ICON, ICX, USD, coinmarketcap, 0.359039288688, 28524188.6186647, 0.0206627, 5.60662, -1.72773, 2019-06-26T15:59:04, 1561564744000, 1h
null, ABBC Coin, ABBC, USD, coinmarketcap, 0.311816127839, 83642429.0094649, 0.579886, 21.1182, 78.0713, 2019-06-26T15:59:09, 1561564749000, 1h
null, Energi, NRG, USD, coinmarketcap, 8.90100481753, 2459416.08869526, 0.845939, 6.89193, 122.029, 2019-06-26T15:59:08, 1561564748000, 1h
null, Aeternity, AE, USD, coinmarketcap, 0.560414860207, 38065680.9761239, 0.567057, 2.56866, 5.4301, 2019-06-26T15:59:03, 1561564743000, 1h
null, Komodo, KMD, USD, coinmarketcap, 1.32737675341, 6434981.89915698, 1.46461, -1.43867, -14.0978, 2019-06-26T15:59:02, 1561564742000, 1h
null, Verge, XVG, USD, coinmarketcap, 0.00958697296591, 4257475.22571763, 1.66173, 3.98594, 5.14744, 2019-06-26T15:59:01, 1561564741000, 1h
null, GXChain, GXC, USD, coinmarketcap, 2.420581664, 29416942.2166456, 4.26142, 1.53986, -0.122957, 2019-06-26T15:59:03, 1561564743000, 1h
null, Siacoin, SC, USD, coinmarketcap, 0.00349540497462, 4704533.08163222, 1.30839, 6.23888, 11.8813, 2019-06-26T15:59:02, 1561564742000, 1h
null, Metaverse ETP, ETP, USD, coinmarketcap, 1.97585617148, 49981534.5630789, 0.16826, 1.01152, -3.64172, 2019-06-26T15:59:03, 1561564743000, 1h
null, Steem, STEEM, USD, coinmarketcap, 0.438013733483, 3593177.15181367, 0.538099, 6.30333, 5.31523, 2019-06-26T15:59:02, 1561564742000, 1h
null, Ardor, ARDR, USD, coinmarketcap, 0.126878766678, 4587214.27365039, -0.0275976, 5.89026, -1.13516, 2019-06-26T15:59:02, 1561564742000, 1h
null, THETA, THETA, USD, coinmarketcap, 0.133696777113, 10637747.3430348, 0.0735785, -2.89831, 0.9053, 2019-06-26T15:59:05, 1561564745000, 1h
null, Stratis, STRAT, USD, coinmarketcap, 1.03461493065, 5016009.31296056, 3.76473, 6.85172, 5.99104, 2019-06-26T15:59:02, 1561564742000, 1h
null, Zcoin, XZC, USD, coinmarketcap, 12.3622212192, 3493067.10198434, 0.0093677, -2.18297, -10.1122, 2019-06-26T15:59:02, 1561564742000, 1h
null, Nebulas, NAS, USD, coinmarketcap, 1.76330577575, 14867616.6634389, 2.07063, 4.74372, 13.6622, 2019-06-26T15:59:03, 1561564743000, 1h
null, Project Pai, PAI, USD, coinmarketcap, 0.0547347014108, 6881399.68458875, 1.17262, 3.30969, 10.9389, 2019-06-26T15:59:07, 1561564747000, 1h
null, Grin, GRIN, USD, coinmarketcap, 5.67028425254, 53575550.0484832, 0.554938, 5.10011, -1.15016, 2019-06-26T15:59:10, 1561564750000, 1h
null, Elastos, ELA, USD, coinmarketcap, 4.95550818962, 16538623.7278425, 1.71956, 23.0745, 31.3956, 2019-06-26T15:59:05, 1561564745000, 1h
null, TrueChain, TRUE, USD, coinmarketcap, 0.949094445958, 61804909.4412586, -0.200331, -1.38748, -3.94865, 2019-06-26T15:59:05, 1561564745000, 1h
null, Horizen, ZEN, USD, coinmarketcap, 10.9535425973, 1598824.64024823, 1.83753, 8.9604, -0.447805, 2019-06-26T15:59:03, 1561564743000, 1h
null, ReddCoin, RDD, USD, coinmarketcap, 0.00242128876169, 1124456.69376442, -1.94737, 4.03048, 13.9435, 2019-06-26T15:59:01, 1561564741000, 1h
null, NULS, NULS, USD, coinmarketcap, 0.931254878905, 11119049.724638, 0.61528, -1.00412, -9.9256, 2019-06-26T15:59:04, 1561564744000, 1h
