id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 1876621.4807001916, 0, 0, 0, 2019-06-25T13:59:27, 1561471167000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.02750090321129468, 743338.8262703667, -0.5705, -2.968, -6.1841, 2019-06-25T13:59:21, 1561471161000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.000041192376733711137, 139831.261465425, -0.5667, -3.3671, -13.9201, 2019-06-25T13:59:03, 1561471143000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.041833931823610816, 171340.74913348287, -0.7539, -3.7711, -8.2807, 2019-06-25T13:59:06, 1561471146000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.011878137799650544, 355491.11100514105, -0.9512, -4.5034, -17.7456, 2019-06-25T13:59:04, 1561471144000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0006323351914109399, 200249.081054719, -0.5148, -4.3638, -16.5498, 2019-06-25T13:59:04, 1561471144000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.003220514022679782, 30211.806296212955, -1.2411, -5.1697, -14.7572, 2019-06-25T13:59:04, 1561471144000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.021072767365448934, 37926.37782482175, -0.1284, -3.4474, -13.4312, 2019-06-25T13:59:09, 1561471149000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.000003444934565224353, 87745.8413905083, -0.277, -3.0896, -4.4084, 2019-06-25T13:59:05, 1561471145000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000008410898972258592, 11978.744536867, -1.3363, -6.145, -14.8422, 2019-06-25T13:59:04, 1561471144000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000011132274174303191, 38438.763448369056, -0.9088, -4.7769, -19.9154, 2019-06-25T13:59:03, 1561471143000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.010158861445530326, 12172.822669505196, -0.2833, -4.353, -4.432, 2019-06-25T13:59:02, 1561471142000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.01564142639741297, 28520.14914173846, -0.7486, -2.6613, -10.1714, 2019-06-25T13:59:03, 1561471143000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.0015874564015794423, 58285.232368037054, -0.6481, -3.2747, 6.1839, 2019-06-25T13:59:03, 1561471143000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0005801953079982602, 5904.935140144331, -0.7087, -5.6296, -20.6202, 2019-06-25T13:59:10, 1561471150000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.00003985110314292069, 2133.921364444397, -0.5954, -4.8145, -16.0378, 2019-06-25T13:59:03, 1561471143000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0008045362707448862, 66216.02438988918, -0.6764, -5.5665, -13.9868, 2019-06-25T13:59:03, 1561471143000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.00000796334532708689, 2645.9072268814175, -1.2718, -4.1489, -16.3104, 2019-06-25T13:59:02, 1561471142000, 1h
null, Ontology, ONT, BTC, coinmarketcap, 0.00014483621002204754, 17573.013360519497, -1.6023, 0.6193, -9.156, 2019-06-25T13:59:06, 1561471146000, 1h
