id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 2128267.5223063626, 0, 0, 0, 2019-06-22T03:59:29, 1561175969000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.029565619208345058, 965632.3848502976, 1.712, 2.9214, -3.3223, 2019-06-22T03:59:21, 1561175961000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.00004383543562012857, 161942.07070892586, 0.3, -2.7898, -6.6538, 2019-06-22T03:59:04, 1561175944000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.013788970243942331, 440979.162347772, 0.724, -2.8699, -11.0875, 2019-06-22T03:59:05, 1561175945000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.043622694278705125, 188935.59712269166, 0.8573, -0.158, -9.9216, 2019-06-22T03:59:06, 1561175946000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0007083638827749264, 254246.04795146224, 1.4145, -1.9409, -7.8321, 2019-06-22T03:59:07, 1561175947000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.003775334679023585, 44513.48857178551, -1.1707, -0.9223, -0.4056, 2019-06-22T03:59:06, 1561175946000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.02204072249918675, 45971.27758043053, 0.4706, -4.5361, -10.9533, 2019-06-22T03:59:10, 1561175950000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.00001228640934663571, 26905.892786851513, 0.3205, -3.436, -15.5059, 2019-06-22T03:59:03, 1561175943000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.00000886316107964313, 12648.710986028349, 0.5714, -3.818, -15.4046, 2019-06-22T03:59:06, 1561175946000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.0000033306884221779623, 58824.74070261946, 1.3892, -3.2793, -11.817, 2019-06-22T03:59:07, 1561175947000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.010777706821837365, 13742.170699671871, -0.0305, -2.5883, 2.3939, 2019-06-22T03:59:03, 1561175943000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.01664244547961628, 33345.604081492005, 0.4122, -1.9257, -6.7834, 2019-06-22T03:59:03, 1561175943000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0006498767595138767, 6563.589462879016, 1.0788, -3.5659, -9.6346, 2019-06-22T03:59:10, 1561175950000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.00004195588271916657, 2509.787873148038, 0.0189, -4.503, -16.5762, 2019-06-22T03:59:05, 1561175945000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.0013815209875922363, 41721.592299349984, -0.1378, -2.8775, -11.472, 2019-06-22T03:59:04, 1561175944000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0008719663154937897, 84319.48543509618, 1.3642, -2.2575, -11.9422, 2019-06-22T03:59:05, 1561175945000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000008692991079315283, 2429.4845364699513, -0.0589, -3.4422, -12.143, 2019-06-22T03:59:03, 1561175943000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.00011390118391660492, 685.9577767400847, -1.3635, -4.2514, -20.5096, 2019-06-22T03:59:05, 1561175945000, 1h
null, Zcash, ZEC, BTC, coinmarketcap, 0.010839437460764661, 52541.65719462724, 0.1196, -6.5367, 2.97, 2019-06-22T03:59:05, 1561175945000, 1h
null, Ontology, ONT, BTC, coinmarketcap, 0.00014209735984572366, 16597.63482490428, 1.2414, -3.5713, -13.7821, 2019-06-22T03:59:07, 1561175947000, 1h
null, Bitcoin Gold, BTG, BTC, coinmarketcap, 0.002904458008266656, 2029.1105801365632, 2.3123, -1.3926, -7.3491, 2019-06-22T03:59:06, 1561175946000, 1h
null, Dogecoin, DOGE, BTC, coinmarketcap, 3.18562986744268E-7, 4298.0706325579895, -0.2508, -3.3599, -11.7049, 2019-06-22T03:59:03, 1561175943000, 1h
null, VeChain, VET, BTC, coinmarketcap, 6.637333523574861E-7, 3004.3672475027674, -0.1946, -7.8495, -21.9572, 2019-06-22T03:59:08, 1561175948000, 1h
null, Qtum, QTUM, BTC, coinmarketcap, 0.00035422060500974156, 23457.699930054885, 0.3169, -3.6718, -11.4375, 2019-06-22T03:59:05, 1561175945000, 1h
null, Decred, DCR, BTC, coinmarketcap, 0.00293437208517256, 734.1079674604028, -0.2924, -3.8892, -5.2399, 2019-06-22T03:59:03, 1561175943000, 1h
null, Lisk, LSK, BTC, coinmarketcap, 0.00020876369273919957, 986.2507021145957, 0.307, -1.5987, -11.0104, 2019-06-22T03:59:03, 1561175943000, 1h
null, Bitcoin Diamond, BCD, BTC, coinmarketcap, 0.0001291142044703321, 561.6618451743805, 0.7116, -3.5259, -8.3108, 2019-06-22T03:59:06, 1561175946000, 1h
null, Ravencoin, RVN, BTC, coinmarketcap, 0.000006128992081498339, 1842.5955147533116, 1.25, -5.2846, -14.1477, 2019-06-22T03:59:07, 1561175947000, 1h
null, Waves, WAVES, BTC, coinmarketcap, 0.00023111057475289122, 2064.0935961148057, 0.0939, -6.9089, -15.5024, 2019-06-22T03:59:04, 1561175944000, 1h
null, Nano, NANO, BTC, coinmarketcap, 0.00014061717112797694, 567.7597550003957, -0.2068, -7.5632, -23.5096, 2019-06-22T03:59:04, 1561175944000, 1h
null, MonaCoin, MONA, BTC, coinmarketcap, 0.0002800073794625335, 9334.40875537167, -0.3897, 13.3599, 22.1719, 2019-06-22T03:59:01, 1561175941000, 1h
