id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 2107673.6502250074, 0, 0, 0, 2019-06-21T18:59:25, 1561143565000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.029052235653114832, 904953.0739852631, -0.1261, 1.1444, -5.179, 2019-06-21T18:59:18, 1561143558000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.00004470308992050875, 162492.51738020504, -0.1983, -1.9836, -5.6176, 2019-06-21T18:59:04, 1561143544000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.013913823207977712, 445493.92154945515, -0.5622, -3.3, -10.2556, 2019-06-21T18:59:04, 1561143544000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.04352637851169421, 183633.08930487977, -0.5545, -0.773, -10.7395, 2019-06-21T18:59:06, 1561143546000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.000708129613302193, 240788.3999984188, -0.3555, -2.0444, -7.6852, 2019-06-21T18:59:05, 1561143545000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.003814127051053912, 46675.561040836255, -0.2147, -1.4886, -1.4357, 2019-06-21T18:59:05, 1561143545000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.02219692511317987, 49303.307409196546, -0.788, -3.6684, -11.0543, 2019-06-21T18:59:11, 1561143551000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000012616932737459348, 29358.0527100541, -0.1914, -2.7161, -13.7606, 2019-06-21T18:59:04, 1561143544000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000009073442101509835, 15216.418034560449, -0.3358, -3.4311, -13.2626, 2019-06-21T18:59:06, 1561143546000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.00000336599634586552, 58691.85819369614, -0.8438, -3.7468, -10.9113, 2019-06-21T18:59:06, 1561143546000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.010965448625360375, 16378.981252271667, -0.5503, 0.5525, 3.9238, 2019-06-21T18:59:03, 1561143543000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.016591641464750027, 30665.956677333867, -0.3232, -2.6511, -8.2728, 2019-06-21T18:59:03, 1561143543000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0006552244940345682, 7153.839259489636, -0.3122, -3.8665, -9.5585, 2019-06-21T18:59:11, 1561143551000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.00004339928594861763, 2927.9890678931574, 0.1013, -3.3667, -14.6533, 2019-06-21T18:59:04, 1561143544000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.0014040620225043213, 44152.33738928984, -0.2369, -1.7076, -8.3034, 2019-06-21T18:59:04, 1561143544000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0008757890100589597, 81170.72613844863, -0.1042, -2.9125, -12.0267, 2019-06-21T18:59:05, 1561143545000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000008807343583102294, 3062.930072809088, 0.2711, -3.5883, -12.2012, 2019-06-21T18:59:02, 1561143542000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.00011523531087405418, 952.7950458566929, -1.0782, -6.5534, -21.3417, 2019-06-21T18:59:06, 1561143546000, 1h
