id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 33.885543940555024, 68655222.59009488, -0.3037, -1.845, 4.6988, 2019-06-21T12:59:29, 1561121969000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 29028660.071006626, 0, 0, 0, 2019-06-21T12:59:21, 1561121961000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015216324104891008, 4941092.507586204, -0.8303, -4.6971, -2.2167, 2019-06-21T12:59:04, 1561121944000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4772207571648882, 14084179.329877224, -0.4021, -5.2488, -6.4166, 2019-06-21T12:59:05, 1561121945000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.4729555227616054, 5421860.458056262, -0.6661, -3.6034, -8.0107, 2019-06-21T12:59:06, 1561121946000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.024351183193365714, 7579907.41230256, -0.4453, -3.5335, -2.9923, 2019-06-21T12:59:05, 1561121945000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.13036978823589976, 2133160.6201887536, -0.3707, -0.2939, 0.221, 2019-06-21T12:59:04, 1561121944000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7688267763720407, 1730992.8959246543, -0.9188, -5.2885, -5.2444, 2019-06-21T12:59:10, 1561121950000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004293576151376449, 996496.5522412121, -0.9051, -5.9475, -10.8887, 2019-06-21T12:59:04, 1561121944000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003101105214392041, 536114.7032273586, -0.5459, -5.5488, -10.97, 2019-06-21T12:59:03, 1561121943000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00011582886952074607, 2072311.5606208732, -0.5406, -5.8662, -7.4343, 2019-06-21T12:59:04, 1561121944000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.37574495695427224, 552633.5131082325, -0.4638, -2.5882, 7.8129, 2019-06-21T12:59:01, 1561121941000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5697233029501462, 908926.3594965015, -0.7563, -4.9593, -4.4134, 2019-06-21T12:59:02, 1561121942000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.02274996028464996, 249100.96990546247, -0.8084, -4.7682, -5.5147, 2019-06-21T12:59:09, 1561121949000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0015000335095534342, 120443.62568629331, -0.1885, -5.5027, -11.2982, 2019-06-21T12:59:02, 1561121942000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.04792256207493233, 1448571.297945406, -0.4176, -4.338, -5.4066, 2019-06-21T12:59:03, 1561121943000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.030063100312396326, 2455231.2245970415, -0.1411, -4.5304, -7.9669, 2019-06-21T12:59:03, 1561121943000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.004198148135961424, 33786.14513085617, -1.0002, -3.3636, -13.567, 2019-06-21T12:59:03, 1561121943000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.00030098643562159944, 126897.93234907325, -0.4512, -6.1435, -9.4082, 2019-06-21T12:59:02, 1561121942000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.39018309830320597, 1481370.9082353124, -1.2295, -2.9709, 10.9292, 2019-06-21T12:59:03, 1561121943000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.004968884272628077, 683665.2145017498, -0.9092, -5.402, -10.0997, 2019-06-21T12:59:04, 1561121944000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09848780775182127, 68980.67726606292, -0.8358, -4.8217, -5.006, 2019-06-21T12:59:03, 1561121943000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.000024232781929058748, 114373.45900596725, -0.1231, -9.4974, -17.479, 2019-06-21T12:59:08, 1561121948000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.000010995873877855802, 136607.0435092428, -1.0433, -6.8903, -8.0662, 2019-06-21T12:59:03, 1561121943000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.012345776384696099, 659649.450110506, -0.3569, -6.3979, -7.5832, 2019-06-21T12:59:03, 1561121943000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.10368020162266746, 17069.713280824304, -0.3407, 0.0531, -1.8605, 2019-06-21T12:59:01, 1561121941000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.0073163139703514846, 36101.62882800146, -0.1256, -5.6528, -8.2623, 2019-06-21T12:59:02, 1561121942000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.004497940506578458, 15250.843557901457, -1.3875, -3.7561, -5.4737, 2019-06-21T12:59:03, 1561121943000, 1h
null, Waves, WAVES, ETH, coinmarketcap, 0.008332112883520884, 65007.15991181108, -1.5262, -6.1818, -12.3837, 2019-06-21T12:59:02, 1561121942000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.00021339217192385405, 59576.41749343116, -1.0827, -7.0444, -13.4204, 2019-06-21T12:59:04, 1561121944000, 1h
null, Nano, NANO, ETH, coinmarketcap, 0.005159678080843274, 20961.303781394974, -0.5994, -8.7298, -20.575, 2019-06-21T12:59:02, 1561121942000, 1h
null, Bytom, BTM, ETH, coinmarketcap, 0.0006318799377559759, 299560.0171784422, -1.8437, -7.2897, -2.7656, 2019-06-21T12:59:02, 1561121942000, 1h
null, Bytecoin, BCN, ETH, coinmarketcap, 0.00000338740438074142, 185.8525293723145, -0.5324, -10.2321, -6.5463, 2019-06-21T12:59:01, 1561121941000, 1h
null, MonaCoin, MONA, ETH, coinmarketcap, 0.009331567270113816, 138895.0722983829, 3.9329, 7.7298, 20.4521, 2019-06-21T12:59:01, 1561121941000, 1h
null, BitShares, BTS, ETH, coinmarketcap, 0.0002175304997765303, 21788.06820583543, -1.1141, -6.936, -9.8862, 2019-06-21T12:59:01, 1561121941000, 1h
null, DigiByte, DGB, ETH, coinmarketcap, 0.00004868574172417407, 5636.404311545039, 0.7977, -9.4346, 2.7586, 2019-06-21T12:59:01, 1561121941000, 1h
null, Komodo, KMD, ETH, coinmarketcap, 0.004940542761887506, 11634.143415582252, -0.5937, -8.9182, -24.0613, 2019-06-21T12:59:02, 1561121942000, 1h
null, ICON, ICX, ETH, coinmarketcap, 0.0011840013542201125, 39094.85686467685, 0.0998, -12.1041, -19.1684, 2019-06-21T12:59:03, 1561121943000, 1h
