id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10910.1262652, 25638994931.0432, 0.0797101, 11.2646, 25.5604, 2019-06-22T13:59:24, 1561211964000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 308.092665124, 9830716808.80023, -0.530241, 6.49584, 16.3529, 2019-06-22T13:59:20, 1561211960000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.455961167466, 2027736562.89002, -0.460926, 3.01498, 12.0505, 2019-06-22T13:59:03, 1561211943000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 140.633921738, 4783289424.83502, -0.42979, 0.992659, 3.69084, 2019-06-22T13:59:04, 1561211944000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 452.136948211, 2058913937.28091, 1.03881, 4.05874, 7.91242, 2019-06-22T13:59:06, 1561211946000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.28818462818, 2951311118.93692, -0.138083, 2.79531, 8.7979, 2019-06-22T13:59:06, 1561211946000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 39.2334691217, 468036176.579069, 0.0848001, 4.06859, 18.2847, 2019-06-22T13:59:04, 1561211944000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 245.92293715, 543029991.158413, 8.67911, 9.70919, 15.9791, 2019-06-22T13:59:10, 1561211950000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.125649768852, 265973783.604208, -0.217785, 0.665963, -0.0543436, 2019-06-22T13:59:04, 1561211944000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.090170420582, 148720823.653861, -0.707015, -0.292605, -1.27121, 2019-06-22T13:59:05, 1561211945000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0346273311045, 679915612.087484, -0.850352, 2.86311, 6.54421, 2019-06-22T13:59:05, 1561211945000, 1h
null, Monero, XMR, USD, coinmarketcap, 114.726104764, 143326264.592479, 0.249896, 5.28783, 23.0662, 2019-06-22T13:59:03, 1561211943000, 1h
null, Dash, DASH, USD, coinmarketcap, 176.562209497, 425666082.287448, -0.527951, 7.2311, 14.5276, 2019-06-22T13:59:03, 1561211943000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.67234098663, 68324979.301654, -1.0657, 1.82473, 7.23263, 2019-06-22T13:59:11, 1561211951000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.442399825818, 29782478.2462209, -0.312364, 1.60283, 2.02767, 2019-06-22T13:59:04, 1561211944000, 1h
null, NEO, NEO, USD, coinmarketcap, 14.6895007685, 485673645.644615, -0.436937, 5.55353, 5.34503, 2019-06-22T13:59:04, 1561211944000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 8.93324611047, 969351247.266829, -0.149418, 2.63851, 4.37073, 2019-06-22T13:59:04, 1561211944000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0894258428123, 30382280.075992, -0.235624, 2.32586, 4.80617, 2019-06-22T13:59:03, 1561211943000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.16829688612, 8031984.84344363, 1.20328, -1.61462, -4.88773, 2019-06-22T13:59:05, 1561211945000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 112.850787836, 595357256.237819, -0.168461, 1.05051, 22.2567, 2019-06-22T13:59:04, 1561211944000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.46574463634, 161946481.317643, -0.162664, 1.75184, 1.75463, 2019-06-22T13:59:08, 1561211948000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 30.1830291639, 22737107.7372251, 0.0232689, 5.89839, 11.4149, 2019-06-22T13:59:05, 1561211945000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00325711094376, 52175451.0795471, -0.516951, 1.76875, 4.08084, 2019-06-22T13:59:03, 1561211943000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00657232376716, 41341468.7259375, -0.774642, -6.34137, -11.3711, 2019-06-22T13:59:09, 1561211949000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 3.64657441156, 252500857.514237, 0.0816115, 1.91139, 3.71329, 2019-06-22T13:59:04, 1561211944000, 1h
null, Decred, DCR, USD, coinmarketcap, 30.0067446621, 9245904.04629377, -0.90842, 1.02206, 10.9317, 2019-06-22T13:59:03, 1561211943000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.12594062971, 12165403.7107632, -0.719315, 0.694089, 3.8758, 2019-06-22T13:59:03, 1561211943000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.32151019483, 6308686.98868606, -0.145965, 1.22741, 7.8091, 2019-06-22T13:59:06, 1561211946000, 1h
