id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 34.8963409540919, 81147547.88335603, -0.4424, 2.2439, 6.665, 2019-06-22T09:59:27, 1561197567000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 32458328.525612462, 0, 0, 0, 2019-06-22T09:59:19, 1561197559000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014823060393079823, 6581933.16191609, -1.0608, -3.5914, -3.5396, 2019-06-22T09:59:03, 1561197543000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.45942255075673555, 15944736.202669097, -0.9098, -4.6371, -10.18, 2019-06-22T09:59:06, 1561197546000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.4506845891372733, 6812754.041312626, -0.7886, -2.5652, -8.4784, 2019-06-22T09:59:05, 1561197545000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.023672213856593682, 9531767.518395301, -0.6124, -3.8115, -6.397, 2019-06-22T09:59:05, 1561197545000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12607648726185886, 1517389.7539307536, -0.4619, -3.254, 0.9185, 2019-06-22T09:59:03, 1561197543000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7320319761134444, 1605646.959728938, -0.9836, -5.7279, -9.1317, 2019-06-22T09:59:08, 1561197548000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00041302771318959945, 979765.7241468406, -0.9887, -4.9937, -13.2384, 2019-06-22T09:59:02, 1561197542000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00029560520286253764, 465739.4830004068, -1.11, -6.4203, -14.3339, 2019-06-22T09:59:03, 1561197543000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00011233494632905747, 2190459.154402896, -1.2315, -3.8406, -8.9522, 2019-06-22T09:59:04, 1561197544000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.36848847472050833, 469998.3784187125, -0.9655, -3.3052, 5.2779, 2019-06-22T09:59:01, 1561197541000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5766480212354044, 1333477.5553213314, 1.1297, 0.3337, -0.9037, 2019-06-22T09:59:02, 1561197542000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.02160512004765277, 219962.67846977527, -0.6438, -5.6301, -8.33, 2019-06-22T09:59:08, 1561197548000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014285294214102212, 95157.38125865482, -0.9469, -5.3873, -13.0946, 2019-06-22T09:59:02, 1561197542000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.04744123072899416, 1560673.6456516648, -0.0934, -1.7768, -9.2932, 2019-06-22T09:59:03, 1561197543000, 1h
