id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 2628980.2602931736, 0, 0, 0, 2019-06-22T18:59:29, 1561229969000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.028443929083272652, 978240.0609689181, -0.6473, -2.5561, -6.7286, 2019-06-22T18:59:18, 1561229958000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.000044504572280492214, 282448.26220119663, -0.9535, -0.5124, -4.7371, 2019-06-22T18:59:02, 1561229942000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.01301618348630523, 477722.62594903685, -1.2567, -6.8836, -16.76, 2019-06-22T18:59:03, 1561229943000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.04141790448292047, 211064.98399164088, -0.8157, -5.4752, -13.6106, 2019-06-22T18:59:07, 1561229947000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0006772530229217135, 303035.57716361666, -0.5959, -4.816, -12.5878, 2019-06-22T18:59:05, 1561229945000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.003560420889468812, 44119.55242508665, -0.5479, -7.1695, -5.6544, 2019-06-22T18:59:04, 1561229944000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.021875573075844732, 63305.948608770486, -0.6285, -2.1793, -9.34, 2019-06-22T18:59:11, 1561229951000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000011967037454509233, 41723.58679716556, -1.3316, -4.9428, -16.6789, 2019-06-22T18:59:02, 1561229942000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000008667390634332556, 20268.690287570556, -1.2207, -4.619, -17.2179, 2019-06-22T18:59:05, 1561229945000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.0000033111735397369246, 78179.82220746673, -1.9392, -2.0037, -10.9561, 2019-06-22T18:59:05, 1561229945000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.010648380711616771, 13575.442366253908, -0.2659, -2.9771, -0.2446, 2019-06-22T18:59:01, 1561229941000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.0162701752593953, 42735.59837593525, -1.1045, -2.1016, -7.9634, 2019-06-22T18:59:02, 1561229942000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.000621747755333631, 6388.738572765088, -1.3152, -5.0994, -12.3358, 2019-06-22T18:59:11, 1561229951000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.0000418773701016444, 3426.4775008386055, 0.0812, -3.2109, -15.6715, 2019-06-22T18:59:03, 1561229943000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.0015779072100791346, 82487.52107191272, -1.0611, 12.1675, -1.901, 2019-06-22T18:59:05, 1561229945000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0008333983379795781, 95694.21583344083, -0.6865, -4.8265, -15.1675, 2019-06-22T18:59:04, 1561229944000, 1h
