id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 36.68081596097503, 72406700.87401326, 0.5104, 3.434, 7.2314, 2019-06-25T19:59:31, 1561492771000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 28277291.46462579, 0, 0, 0, 2019-06-25T19:59:22, 1561492762000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014862993141453514, 5424377.119131343, -0.302, -0.258, -8.3196, 2019-06-25T19:59:04, 1561492744000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.527054488479946, 6585155.606454632, 0.3955, 0.2815, -1.3382, 2019-06-25T19:59:06, 1561492746000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4271463055020638, 13313712.682039011, -0.1316, -1.8741, -14.8842, 2019-06-25T19:59:06, 1561492746000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.022688172742980448, 7766487.114402257, -0.4861, -2.2508, -11.5852, 2019-06-25T19:59:05, 1561492745000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.11625798756632544, 990249.2119968961, -0.1711, -3.6736, -10.3582, 2019-06-25T19:59:05, 1561492745000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7652827826221107, 1410324.4524578196, 0.3526, 1.0765, -8.131, 2019-06-25T19:59:10, 1561492750000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012162229869183358, 3059564.7919577477, -1.6572, -2.155, -1.3549, 2019-06-25T19:59:05, 1561492745000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00030565492658115516, 466600.32271764934, 0.0138, -1.8382, -9.5307, 2019-06-25T19:59:05, 1561492745000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004013671669480741, 1494755.4296753863, -0.0194, -2.4167, -14.9179, 2019-06-25T19:59:04, 1561492744000, 1h
