id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 35.19056532075305, 65632883.269199185, 0.6384, 2.3254, 10.2176, 2019-06-21T01:59:28, 1561082368000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 23498819.218700588, 0, 0, 0, 2019-06-21T01:59:18, 1561082358000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015767323335242826, 4781495.505550273, 0.0777, -2.6916, 1.413, 2019-06-21T01:59:02, 1561082342000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4990097687650831, 14581611.038863013, 0.4648, -2.4031, -1.9414, 2019-06-21T01:59:04, 1561082344000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5287430574340601, 4863243.1080725, 0.8261, -1.153, -4.935, 2019-06-21T01:59:04, 1561082344000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.025148185386164895, 7146192.069273432, 0.1699, -1.6369, 0.007, 2019-06-21T01:59:05, 1561082345000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.1338196400129934, 2351099.262252393, 0.1477, 2.1249, -0.7445, 2019-06-21T01:59:04, 1561082344000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.8151917179815259, 1551581.7305772481, 1.2458, -2.2485, 0.8287, 2019-06-21T01:59:09, 1561082349000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004483332933846565, 1003897.8364146446, 0.3182, -2.8388, -7.5122, 2019-06-21T01:59:02, 1561082342000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00032234151819469285, 643639.6120687523, 1.0547, -3.6093, -7.7374, 2019-06-21T01:59:03, 1561082343000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012022267540620212, 2124534.4861670816, 0.4725, -3.1392, -5.2559, 2019-06-21T01:59:05, 1561082345000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3861930221859454, 644359.0473629897, -0.3722, 3.4737, 10.4417, 2019-06-21T01:59:01, 1561082341000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5977710557558457, 918781.093571408, 0.379, -0.6734, -0.4607, 2019-06-21T01:59:01, 1561082341000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.023868828104992277, 230201.76971594378, 1.2376, -3.1544, -2.1199, 2019-06-21T01:59:10, 1561082350000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0015398973878667781, 147932.41464193157, 0.7058, -5.0765, -10.075, 2019-06-21T01:59:03, 1561082343000, 1h
