id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 9721.41431069, 19847013676.7879, 0.484201, 4.84435, 17.6061, 2019-06-21T10:59:28, 1561114768000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 285.824322699, 8201095763.96805, 0.657244, 6.51751, 11.6389, 2019-06-21T10:59:22, 1561114762000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.437220898917, 1487950017.71628, 0.243734, 1.56331, 9.61248, 2019-06-21T10:59:04, 1561114744000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 136.517179964, 4135154168.41867, -0.314676, 0.857152, 4.458, 2019-06-21T10:59:04, 1561114744000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 424.350270942, 1562336384.67688, 0.459003, 2.93957, 3.50904, 2019-06-21T10:59:03, 1561114743000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.01110497524, 2207963640.49418, 0.416068, 3.0053, 9.01393, 2019-06-21T10:59:05, 1561114745000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 37.435053074, 609044230.091581, 0.952892, 7.74663, 11.1814, 2019-06-21T10:59:04, 1561114744000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 220.898752734, 495500973.329422, 0.285709, -1.12032, 6.46558, 2019-06-21T10:59:08, 1561114748000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.123608105225, 291656078.716194, -0.040083, 0.710424, -0.126077, 2019-06-21T10:59:02, 1561114742000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0896748292578, 161996148.061097, -0.628738, 1.53729, 0.0772925, 2019-06-21T10:59:03, 1561114743000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0331410818032, 600949071.800853, -0.163424, -0.0802329, 2.86381, 2019-06-21T10:59:05, 1561114745000, 1h
null, Monero, XMR, USD, coinmarketcap, 107.943832218, 168900822.306967, -0.30053, 3.85825, 20.6864, 2019-06-21T10:59:01, 1561114741000, 1h
null, Dash, DASH, USD, coinmarketcap, 164.259406435, 261756111.718179, 0.589317, 2.17529, 7.11698, 2019-06-21T10:59:03, 1561114743000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.54741176689, 73370822.1548098, 0.518426, 1.53585, 5.75701, 2019-06-21T10:59:09, 1561114749000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.430315722268, 36913268.117756, 0.361416, 0.314195, -1.04411, 2019-06-21T10:59:02, 1561114742000, 1h
null, NEO, NEO, USD, coinmarketcap, 13.7154788804, 416850739.266241, 0.164207, 1.71983, 5.4474, 2019-06-21T10:59:02, 1561114742000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 8.5442653755, 688522191.028148, -0.172778, 1.15209, 1.89341, 2019-06-21T10:59:03, 1561114743000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.20585792956, 9932791.77684256, 1.63311, 2.80337, -3.55274, 2019-06-21T10:59:02, 1561114742000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0866441019392, 38994039.8947997, 0.00733186, 0.2661, 1.41228, 2019-06-21T10:59:01, 1561114741000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 112.288200861, 426171130.959944, 0.887769, 3.44815, 24.7077, 2019-06-21T10:59:03, 1561114743000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.43656699725, 198705249.590435, 1.9941, 0.294535, 1.03435, 2019-06-21T10:59:04, 1561114744000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 28.4460991604, 20010833.3023264, 0.157921, 2.55804, 7.14894, 2019-06-21T10:59:04, 1561114744000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00699733500303, 32444116.9718532, -0.343416, -2.88547, -7.45647, 2019-06-21T10:59:05, 1561114745000, 1h
