id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 11901.963997, 26108372959.0917, -0.2011, 7.21797, 30.316, 2019-06-26T04:59:30, 1561525170000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 316.933916165, 9939968002.53486, -0.451277, 1.82669, 18.9481, 2019-06-26T04:59:22, 1561525162000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.472366883268, 2111999317.32921, 0.946419, 0.543828, 9.93613, 2019-06-26T04:59:06, 1561525146000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 478.276197052, 2263091481.44868, -0.690393, -0.109614, 15.7832, 2019-06-26T04:59:06, 1561525146000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 134.872295958, 4432504922.9071, -0.833093, -1.23904, -0.00447851, 2019-06-26T04:59:03, 1561525143000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.2129272597, 2654639503.1567, -0.0187831, -0.802593, 5.75159, 2019-06-26T04:59:06, 1561525146000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 36.3052719901, 300220395.47927, 0.063094, -2.1701, 4.52949, 2019-06-26T04:59:06, 1561525146000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 236.362946863, 522925596.505141, -0.791274, 0.339944, 6.08779, 2019-06-26T04:59:11, 1561525151000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0384624094483, 1043509492.34982, 0.530861, -0.456688, 16.2451, 2019-06-26T04:59:06, 1561525146000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0970090535351, 209982351.909792, -0.130795, -0.538559, 7.92691, 2019-06-26T04:59:06, 1561525146000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.124063891308, 522949690.148389, -0.393047, -3.4697, -0.739377, 2019-06-26T04:59:04, 1561525144000, 1h
null, Monero, XMR, USD, coinmarketcap, 111.803228898, 178815898.048898, -0.12919, -4.37316, 14.5854, 2019-06-26T04:59:03, 1561525143000, 1h
null, Dash, DASH, USD, coinmarketcap, 178.356404413, 367294132.037181, 0.262413, 0.957212, 12.2385, 2019-06-26T04:59:03, 1561525143000, 1h
null, NEO, NEO, USD, coinmarketcap, 20.8093323932, 1037572469.01476, 4.61289, 16.5808, 51.2046, 2019-06-26T04:59:05, 1561525145000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.64021079651, 76559387.7663969, 0.155362, -0.61512, -0.520925, 2019-06-26T04:59:11, 1561525151000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.454787624959, 29471390.0017387, 1.05549, -0.395841, 5.18522, 2019-06-26T04:59:05, 1561525145000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.22035680691, 791574398.84707, -0.283248, -0.227886, 8.87873, 2019-06-26T04:59:06, 1561525146000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.81215386175, 284189543.961203, 0.353386, 12.4659, 25.8251, 2019-06-26T04:59:08, 1561525148000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0928086289541, 30347496.672556, -0.143333, 0.382409, 7.11588, 2019-06-26T04:59:03, 1561525143000, 1h
