id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10737.4197847, 21291825236.2383, -0.0331573, -0.988263, 17.9937, 2019-06-23T18:59:28, 1561316368000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 311.530257339, 8282179173.93296, 0.09567, 0.909055, 15.1779, 2019-06-23T18:59:20, 1561316360000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.47175731683, 2445522734.85328, -0.426976, -2.65679, 11.6965, 2019-06-23T18:59:03, 1561316343000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 140.576578038, 4225125713.3297, -0.102572, -0.707505, 3.44471, 2019-06-23T18:59:05, 1561316345000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 482.691593914, 3305043474.93036, -0.0552485, 6.26367, 12.2678, 2019-06-23T18:59:05, 1561316345000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.3568936039, 2660437340.52841, -0.305558, 0.102161, 4.97094, 2019-06-23T18:59:05, 1561316345000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 37.7431344931, 354299252.087364, -0.802823, -2.18581, 15.5685, 2019-06-23T18:59:05, 1561316345000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 238.511066689, 541643062.561192, -0.464835, 0.398709, 12.6512, 2019-06-23T18:59:10, 1561316350000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.099402399912, 211654188.494808, 2.56738, 5.31058, 8.17875, 2019-06-23T18:59:05, 1561316345000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.128871112026, 432838212.425806, 0.393184, -1.33408, -0.173222, 2019-06-23T18:59:03, 1561316343000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0374340100728, 758914536.782938, 0.407426, 3.05341, 13.1419, 2019-06-23T18:59:06, 1561316346000, 1h
null, Monero, XMR, USD, coinmarketcap, 116.141952274, 118709169.682042, 0.11209, 0.604506, 20.9787, 2019-06-23T18:59:03, 1561316343000, 1h
null, Dash, DASH, USD, coinmarketcap, 175.628768943, 357925562.640322, 0.267654, -0.475133, 11.4575, 2019-06-23T18:59:02, 1561316342000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 7.04802049435, 68897596.2448204, 0.64013, 4.57556, 11.0011, 2019-06-23T18:59:10, 1561316350000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.466500172164, 30658752.9290064, 0.172384, 2.54108, 3.45885, 2019-06-23T18:59:04, 1561316344000, 1h
null, NEO, NEO, USD, coinmarketcap, 17.0218436998, 827363322.63291, -0.888166, -0.0812248, 20.6282, 2019-06-23T18:59:03, 1561316343000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.2205788739, 931975923.796749, 0.390056, 1.88012, 5.64937, 2019-06-23T18:59:03, 1561316343000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0916689723988, 30750291.7566474, -0.0276339, 0.464994, 4.26934, 2019-06-23T18:59:03, 1561316343000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.20555606248, 5328516.5853061, -0.446748, -1.84594, -5.45295, 2019-06-23T18:59:04, 1561316344000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.57551123752, 172406770.276031, 0.930179, 0.411389, 8.65527, 2019-06-23T18:59:06, 1561316346000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 112.820935078, 449429349.128945, -0.0747529, -1.35584, 20.7413, 2019-06-23T18:59:04, 1561316344000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 30.1247937829, 23357017.650325, -0.250434, -1.18119, 10.0549, 2019-06-23T18:59:05, 1561316345000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.0072238438637, 45339500.0585097, -0.352124, 0.83054, -1.49617, 2019-06-23T18:59:08, 1561316348000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00331114375152, 43680947.6082501, 0.770548, 1.3343, 3.19736, 2019-06-23T18:59:04, 1561316344000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 3.92061939018, 273524662.855109, 0.253392, 0.875383, 7.03979, 2019-06-23T18:59:04, 1561316344000, 1h
null, Decred, DCR, USD, coinmarketcap, 31.7361616247, 30425437.4582832, -1.93825, 5.16816, 11.907, 2019-06-23T18:59:02, 1561316342000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.12313185047, 10997239.1376855, -0.320882, 0.0654009, -0.69326, 2019-06-23T18:59:03, 1561316343000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.32944774322, 9519635.38876077, 0.113457, -1.17127, 7.09448, 2019-06-23T18:59:05, 1561316345000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.0627111061529, 23778228.5005476, -1.0441, 1.09886, 0.34233, 2019-06-23T18:59:06, 1561316346000, 1h
null, Waves, WAVES, USD, coinmarketcap, 2.38658479739, 18430483.5725171, -0.00654666, -1.74399, -0.684532, 2019-06-23T18:59:03, 1561316343000, 1h
null, Nano, NANO, USD, coinmarketcap, 1.56870305939, 7758047.20295481, 0.319183, 4.62089, 0.176081, 2019-06-23T18:59:03, 1561316343000, 1h
null, Bytom, BTM, USD, coinmarketcap, 0.192230924423, 24645619.8522373, -0.909259, -0.58331, 1.56658, 2019-06-23T18:59:04, 1561316344000, 1h
null, Bytecoin, BCN, USD, coinmarketcap, 0.000981986568524, 69556.9636799143, -6.40144, -3.85226, -1.84213, 2019-06-23T18:59:02, 1561316342000, 1h
null, BitShares, BTS, USD, coinmarketcap, 0.0655336825382, 7381578.27853958, 0.445116, 1.01643, 2.70438, 2019-06-23T18:59:02, 1561316342000, 1h
null, DigiByte, DGB, USD, coinmarketcap, 0.0143365493303, 1319700.69291974, -0.222705, 1.27747, 11.45, 2019-06-23T18:59:02, 1561316342000, 1h
null, MonaCoin, MONA, USD, coinmarketcap, 2.58858280372, 17353801.0316823, -0.421509, -0.782954, 28.7832, 2019-06-23T18:59:01, 1561316341000, 1h
null, Komodo, KMD, USD, coinmarketcap, 1.47168370668, 7370852.93059545, 0.269068, 8.59629, -7.33945, 2019-06-23T18:59:03, 1561316343000, 1h
null, HyperCash, HC, USD, coinmarketcap, 3.82295325354, 16997550.5318427, 0.623375, 6.18988, 44.239, 2019-06-23T18:59:04, 1561316344000, 1h
null, ICON, ICX, USD, coinmarketcap, 0.351537615979, 12096010.7750058, -0.283983, 1.65341, -5.43173, 2019-06-23T18:59:05, 1561316345000, 1h
null, GXChain, GXC, USD, coinmarketcap, 2.62417336882, 39639941.7134506, 0.89991, 10.6234, 14.5095, 2019-06-23T18:59:04, 1561316344000, 1h
null, Verge, XVG, USD, coinmarketcap, 0.00991792936437, 6474209.26284404, -0.423675, 8.0155, 7.06692, 2019-06-23T18:59:02, 1561316342000, 1h
null, Aeternity, AE, USD, coinmarketcap, 0.521604072257, 38802593.9714437, 0.526431, -0.543761, -1.62869, 2019-06-23T18:59:04, 1561316344000, 1h
null, Metaverse ETP, ETP, USD, coinmarketcap, 1.87918355256, 27238899.4549374, -0.474905, -2.20609, -0.148377, 2019-06-23T18:59:03, 1561316343000, 1h
null, Siacoin, SC, USD, coinmarketcap, 0.00328137184164, 3570157.44830704, 1.17845, 3.90449, 2.42762, 2019-06-23T18:59:02, 1561316342000, 1h
null, Steem, STEEM, USD, coinmarketcap, 0.410216105117, 1756380.69123598, 0.880788, 2.58862, -1.48916, 2019-06-23T18:59:02, 1561316342000, 1h
null, Ardor, ARDR, USD, coinmarketcap, 0.118122899273, 2302942.57241162, -1.00443, 1.29503, 14.4119, 2019-06-23T18:59:03, 1561316343000, 1h
null, THETA, THETA, USD, coinmarketcap, 0.133388897928, 3355071.68316885, -0.161725, 1.96331, 3.62777, 2019-06-23T18:59:06, 1561316346000, 1h
null, ABBC Coin, ABBC, USD, coinmarketcap, 0.223604537819, 48625414.4142178, 0.0388564, 4.01961, 16.9532, 2019-06-23T18:59:09, 1561316349000, 1h
null, Zcoin, XZC, USD, coinmarketcap, 13.0372986383, 4629632.96632915, -1.08896, -0.593828, 9.80846, 2019-06-23T18:59:03, 1561316343000, 1h
null, Energi, NRG, USD, coinmarketcap, 5.70871069527, 944026.597741061, 0.246129, 7.51823, 38.0807, 2019-06-23T18:59:08, 1561316348000, 1h
null, Stratis, STRAT, USD, coinmarketcap, 0.976550938332, 3056421.55168625, -0.00559583, 4.39074, -9.49283, 2019-06-23T18:59:03, 1561316343000, 1h
null, Nebulas, NAS, USD, coinmarketcap, 1.81729178431, 14474101.3295014, 2.9082, 17.7797, 13.5069, 2019-06-23T18:59:04, 1561316344000, 1h
null, Grin, GRIN, USD, coinmarketcap, 5.97572314673, 53818183.4172339, -1.8086, 16.4421, 24.5071, 2019-06-23T18:59:10, 1561316350000, 1h
null, TrueChain, TRUE, USD, coinmarketcap, 1.0069550002, 58959595.1176982, 0.231745, -0.575836, -4.01618, 2019-06-23T18:59:06, 1561316346000, 1h
null, Project Pai, PAI, USD, coinmarketcap, 0.0511604157094, 3124961.58882504, 0.868851, 5.51153, -5.05625, 2019-06-23T18:59:07, 1561316347000, 1h
null, Horizen, ZEN, USD, coinmarketcap, 10.8302646727, 721646.974919448, -0.697914, 1.26905, 5.07377, 2019-06-23T18:59:03, 1561316343000, 1h
null, NULS, NULS, USD, coinmarketcap, 0.976256108436, 10520928.5535603, -0.63531, 2.0991, 1.23928, 2019-06-23T18:59:05, 1561316345000, 1h
null, ReddCoin, RDD, USD, coinmarketcap, 0.00236357504996, 513312.470242484, 0.418382, 0.430589, 22.0526, 2019-06-23T18:59:01, 1561316341000, 1h
null, Elastos, ELA, USD, coinmarketcap, 4.26543532068, 11925308.5802133, 4.21597, 12.3254, 8.8647, 2019-06-23T18:59:06, 1561316346000, 1h
null, Ark, ARK, USD, coinmarketcap, 0.539718780703, 954391.165110148, 0.0707145, 5.22219, -5.99482, 2019-06-23T18:59:03, 1561316343000, 1h
null, Electroneum, ETN, USD, coinmarketcap, 0.00613087227217, 293618.66431111, 1.00082, 7.95735, 0.959058, 2019-06-23T18:59:05, 1561316345000, 1h
null, Factom, FCT, USD, coinmarketcap, 5.7874932388, 177400.040455102, 0.161602, -1.08274, -0.803714, 2019-06-23T18:59:02, 1561316342000, 1h
null, WaykiChain, WICC, USD, coinmarketcap, 0.285273288636, 2448664.40708075, 1.30819, -1.45088, 7.06411, 2019-06-23T18:59:06, 1561316346000, 1h
null, Thunder Token, TT, USD, coinmarketcap, 0.0179599703002, 10295548.5537452, 0.81903, -0.704721, -9.35228, 2019-06-23T18:59:10, 1561316350000, 1h
null, Aion, AION, USD, coinmarketcap, 0.149388682784, 2030953.26442821, -0.905141, 2.32282, -15.9462, 2019-06-23T18:59:05, 1561316345000, 1h
null, Beam, BEAM, USD, coinmarketcap, 1.83135078026, 42801495.1586049, 3.18124, 32.8113, 102.966, 2019-06-23T18:59:10, 1561316350000, 1h
null, Theta Fuel, TFUEL, USD, coinmarketcap, 0.0113005344669, 4164380.22767308, -0.844791, 0.263005, -5.72618, 2019-06-23T18:59:10, 1561316350000, 1h
null, Newton, NEW, USD, coinmarketcap, 0.00364952466444, 8358294.4381323, 0.318096, 2.14119, -3.61945, 2019-06-23T18:59:10, 1561316350000, 1h
null, Ether Zero, ETZ, USD, coinmarketcap, 0.264706595243, 2186281.01628054, -0.452447, -0.282823, -3.61538, 2019-06-23T18:59:07, 1561316347000, 1h
null, Wanchain, WAN, USD, coinmarketcap, 0.400639550994, 1515383.3433536, -0.714135, 2.9576, -9.11573, 2019-06-23T18:59:06, 1561316346000, 1h
null, PIVX, PIVX, USD, coinmarketcap, 0.73990527587, 648060.487316823, 0.593718, 3.72803, -1.816, 2019-06-23T18:59:02, 1561316342000, 1h
null, Metadium, META, USD, coinmarketcap, 0.0330165702841, 2558441.41152561, 0.214551, 6.92625, 2.76537, 2019-06-23T18:59:09, 1561316349000, 1h
null, MOAC, MOAC, USD, coinmarketcap, 0.652020626499, 23390.2928209971, -0.333704, -5.8147, -11.2333, 2019-06-23T18:59:06, 1561316346000, 1h
null, IPChain, IPC, USD, coinmarketcap, 0.523247069773, 2241106.23660332, 0.264229, -2.72624, -3.31188, 2019-06-23T18:59:06, 1561316346000, 1h
null, CyberMiles, CMT, USD, coinmarketcap, 0.0480041038081, 11120815.6147485, 1.9419, 9.04744, -10.3372, 2019-06-23T18:59:05, 1561316345000, 1h
null, Nxt, NXT, USD, coinmarketcap, 0.0380239447305, 1057233.76216454, 0.0581238, -1.78443, 5.09801, 2019-06-23T18:59:01, 1561316341000, 1h
null, TomoChain, TOMO, USD, coinmarketcap, 0.622773570721, 1860110.34351095, 0.564417, -3.65304, 21.3945, 2019-06-23T18:59:07, 1561316347000, 1h
null, Unobtanium, UNO, USD, coinmarketcap, 157.857679399, 822.869541561702, 0.0163263, 0.399792, 19.6549, 2019-06-23T18:59:01, 1561316341000, 1h
null, PLATINCOIN, PLC, USD, coinmarketcap, 44.4025622131, 4455638.9357218, -0.156623, 31.9094, 45.6291, 2019-06-23T18:59:09, 1561316349000, 1h
null, Groestlcoin, GRS, USD, coinmarketcap, 0.420947548325, 1220606.62998038, -0.576876, -0.62991, -2.58949, 2019-06-23T18:59:02, 1561316342000, 1h
null, CasinoCoin, CSC, USD, coinmarketcap, 0.000775784217229, 37020.6385048872, -3.29436, 6.06929, -5.8323, 2019-06-23T18:59:01, 1561316341000, 1h
null, Vertcoin, VTC, USD, coinmarketcap, 0.600154114823, 574433.171391623, -0.0232246, 3.56752, 10.8708, 2019-06-23T18:59:01, 1561316341000, 1h
null, Syscoin, SYS, USD, coinmarketcap, 0.0524048424917, 393161.442911644, -1.34396, -0.690316, -14.04, 2019-06-23T18:59:02, 1561316342000, 1h
null, Skycoin, SKY, USD, coinmarketcap, 1.92262967164, 766016.313478334, -0.557914, -0.684771, 18.5882, 2019-06-23T18:59:03, 1561316343000, 1h
null, Pirate Chain, ARRR, USD, coinmarketcap, 0.270835696764, 41658.7058961282, -4.95845, 15.6143, 41.3195, 2019-06-23T18:59:10, 1561316350000, 1h
null, #MetaHash, MHC, USD, coinmarketcap, 0.0227006379788, 356467.098346679, 0.146485, -2.10185, -4.98203, 2019-06-23T18:59:10, 1561316350000, 1h
null, Obyte, GBYTE, USD, coinmarketcap, 37.1220211036, 31790.8996516401, -0.328653, 8.76796, -0.418651, 2019-06-23T18:59:03, 1561316343000, 1h
null, BHPCoin, BHP, USD, coinmarketcap, 1.56808222576, 6416756.28487529, 0.440886, -5.07822, -3.24348, 2019-06-23T18:59:08, 1561316348000, 1h
null, Einsteinium, EMC2, USD, coinmarketcap, 0.11125573524, 814025.514007065, -0.10612, 1.96738, -6.70072, 2019-06-23T18:59:01, 1561316341000, 1h
null, Nexus, NXS, USD, coinmarketcap, 0.381119131635, 193046.621836777, -0.796726, 1.67243, 6.39283, 2019-06-23T18:59:02, 1561316342000, 1h
null, BOScoin, BOS, USD, coinmarketcap, 0.0359927400896, 39878.6194958821, -8.96871, -9.99351, 65.2529, 2019-06-23T18:59:05, 1561316345000, 1h
null, IRISnet, IRIS, USD, coinmarketcap, 0.0693268546033, 1891260.53011098, 0.23439, -0.594628, 2.61996, 2019-06-23T18:59:10, 1561316350000, 1h
null, SaluS, SLS, USD, coinmarketcap, 22.3100998684, 10451.1576093672, 1.08651, 6.63375, 27.4069, 2019-06-23T18:59:02, 1561316342000, 1h
null, Apollo Currency, APL, USD, coinmarketcap, 0.00150696671649, 26545.4256343746, -0.252136, 3.53174, -12.078, 2019-06-23T18:59:07, 1561316347000, 1h
null, Quantum Resistant Ledger, QRL, USD, coinmarketcap, 0.323223768202, 19218.4284934754, -0.757464, -3.27112, -9.67297, 2019-06-23T18:59:03, 1561316343000, 1h
null, High Performance Blockchain, HPB, USD, coinmarketcap, 0.503700236061, 5712610.58275061, -0.898295, 1.23844, -1.43305, 2019-06-23T18:59:05, 1561316345000, 1h
null, TTC, TTC, USD, coinmarketcap, 0.109769381082, 1832699.30069771, 1.45726, 11.4955, 0.62746, 2019-06-23T18:59:08, 1561316348000, 1h
null, Neblio, NEBL, USD, coinmarketcap, 1.33259806872, 2550214.07598494, 2.25616, 27.8489, -0.462758, 2019-06-23T18:59:04, 1561316344000, 1h
null, Particl, PART, USD, coinmarketcap, 2.34648312249, 133195.964749565, 0.958282, -5.60311, -12.4034, 2019-06-23T18:59:04, 1561316344000, 1h
null, Achain, ACT, USD, coinmarketcap, 0.0203187458113, 2000287.17948428, 1.61918, 4.28443, 9.65627, 2019-06-23T18:59:04, 1561316344000, 1h
