id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 34.45840353526632, 57042131.7660993, -0.01, 0.438, 9.533, 2019-06-20T03:59:29, 1561003169000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 20379314.98903805, 0, 0, 0, 2019-06-20T03:59:21, 1561003161000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0016173577570341316, 4229084.55745148, -0.2003, 0.329, 3.9384, 2019-06-20T03:59:04, 1561003144000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.5076163624490101, 16228765.284196625, 0.0723, 0.208, -2.9254, 2019-06-20T03:59:03, 1561003143000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5476546829486348, 4700316.162883263, -0.0178, -0.6157, 0.9161, 2019-06-20T03:59:04, 1561003144000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.025463761873819164, 5710289.558537256, -0.2404, -0.6734, 1.8082, 2019-06-20T03:59:03, 1561003143000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.13116849524478558, 1894070.112385935, 0.3008, 0.8749, -2.5175, 2019-06-20T03:59:04, 1561003144000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.838423177215217, 1056117.9355365052, 0.5667, 0.189, 13.5056, 2019-06-20T03:59:10, 1561003150000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004614032981658103, 856235.3953180589, -0.119, -1.689, -5.3897, 2019-06-20T03:59:01, 1561003141000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00032974220432921983, 455495.10220922343, -1.445, -2.1767, -9.7366, 2019-06-20T03:59:03, 1561003143000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012421790056661396, 1927653.750423783, 0.3461, -0.0829, -3.4194, 2019-06-20T03:59:03, 1561003143000, 1h
