id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 35.32337811475222, 93096282.58025703, 0.5046, 3.2916, 7.7492, 2019-06-22T19:59:28, 1561233568000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 34431752.03509756, 0, 0, 0, 2019-06-22T19:59:20, 1561233560000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015673092282191057, 10494609.412213229, 0.1392, 2.5659, 2.4005, 2019-06-22T19:59:03, 1561233543000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.45668443724511504, 16753278.540274695, 0.0312, -4.318, -10.9116, 2019-06-22T19:59:06, 1561233546000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.4792406769045443, 7563931.7108813245, 1.6625, -1.2754, -5.7704, 2019-06-22T19:59:06, 1561233546000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.023769114508944884, 10561649.910651213, -0.0724, -2.292, -6.5202, 2019-06-22T19:59:06, 1561233546000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12500916804665832, 1471296.8251231455, -0.0131, -4.8832, 1.3344, 2019-06-22T19:59:05, 1561233545000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7660636345360875, 2223072.3001355184, -0.0534, 0.3809, -2.896, 2019-06-22T19:59:11, 1561233551000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004221449590223011, 1549332.9512419875, 0.1594, -1.5601, -10.2665, 2019-06-22T19:59:04, 1561233544000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003051793936795952, 714265.9947219914, 0.266, -1.5579, -10.9557, 2019-06-22T19:59:06, 1561233546000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00011834118642500922, 2848162.1778899063, 1.3512, 2.7004, -2.8298, 2019-06-22T19:59:06, 1561233546000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.374347920964059, 474984.69347231754, 0.047, 0.0655, 7.034, 2019-06-22T19:59:03, 1561233543000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5706787079998642, 1504378.0966570599, -0.0769, 0.4144, -1.4464, 2019-06-22T19:59:04, 1561233544000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.021759680303784012, 225998.66108379, -0.2793, -2.6359, -6.1965, 2019-06-22T19:59:11, 1561233551000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014797353480235002, 122109.49789933486, 0.4796, 0.2847, -9.0329, 2019-06-22T19:59:05, 1561233545000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.05466195469401431, 2937944.7160264933, -1.3983, 13.7325, 3.8843, 2019-06-22T19:59:04, 1561233544000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.029148188224210603, 3364743.27593724, -0.5313, -2.5178, -9.4041, 2019-06-22T19:59:05, 1561233545000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.0002950448944633199, 107961.11025241148, -0.033, -2.3806, -7.7268, 2019-06-22T19:59:03, 1561233543000, 1h
