id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10694.4021248, 29902882438.7436, 0.456271, 7.7604, 21.4004, 2019-06-22T22:59:28, 1561244368000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 306.201631259, 10655613287.3917, 0.393487, 4.38192, 14.036, 2019-06-22T22:59:19, 1561244359000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.477796299223, 3499125014.51527, 0.486889, 7.98252, 16.4408, 2019-06-22T22:59:03, 1561244343000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 142.472163688, 5416681831.325, 0.419585, 3.5661, 3.69324, 2019-06-22T22:59:04, 1561244344000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 478.640573782, 3448213329.26083, 0.324121, 10.034, 13.7863, 2019-06-22T22:59:05, 1561244345000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.49526893404, 3602062124.67324, 0.251788, 6.50902, 9.45357, 2019-06-22T22:59:06, 1561244346000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 38.4462987748, 456556952.447052, 0.686559, 0.950107, 17.1177, 2019-06-22T22:59:04, 1561244344000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 239.991901469, 783154274.478969, 0.452907, 8.59964, 13.9943, 2019-06-22T22:59:09, 1561244349000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.130319138964, 510086617.033403, 0.234279, 5.46865, 3.41115, 2019-06-22T22:59:03, 1561244343000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0954020605933, 236022473.497308, 0.402679, 6.52587, 4.06106, 2019-06-22T22:59:05, 1561244345000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0368422825462, 926457578.572431, 0.469637, 10.302, 12.7744, 2019-06-22T22:59:05, 1561244345000, 1h
null, Monero, XMR, USD, coinmarketcap, 114.765636768, 148273784.191197, -0.00075794, 6.59431, 22.3054, 2019-06-22T22:59:02, 1561244342000, 1h
null, Dash, DASH, USD, coinmarketcap, 176.304856632, 474093334.399332, 0.744417, 6.39155, 13.565, 2019-06-22T22:59:02, 1561244342000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.67207217698, 81876924.3690673, -0.987482, 2.93575, 7.75599, 2019-06-22T22:59:10, 1561244350000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.453648790455, 38790347.0168237, 0.213158, 6.82696, 4.01451, 2019-06-22T22:59:03, 1561244343000, 1h
null, NEO, NEO, USD, coinmarketcap, 16.9450220198, 960006938.941354, 0.684471, 21.7199, 20.7312, 2019-06-22T22:59:03, 1561244343000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.14503927335, 1098091648.44327, 0.596073, 5.4525, 6.15004, 2019-06-22T22:59:03, 1561244343000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0926156405438, 34540667.0145702, 1.44832, 5.6392, 8.2285, 2019-06-22T22:59:02, 1561244342000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.21121587867, 10068646.2809397, 0.266286, 4.04761, -2.70784, 2019-06-22T22:59:04, 1561244344000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.56761675464, 258725991.673273, 0.251477, 11.0401, 8.88897, 2019-06-22T22:59:06, 1561244346000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 113.772775684, 722769064.465092, 0.671151, 3.34082, 22.7151, 2019-06-22T22:59:03, 1561244343000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 30.7012191174, 31539340.4045583, -0.947807, 7.9798, 14.0847, 2019-06-22T22:59:04, 1561244344000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00723819716441, 60006960.5035207, -0.116113, 4.48643, -2.24966, 2019-06-22T22:59:07, 1561244347000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00327730024033, 56863768.5975703, 0.140451, 2.40129, 4.02628, 2019-06-22T22:59:03, 1561244343000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 3.89974346814, 341679638.73918, -1.29884, 9.70424, 10.3489, 2019-06-22T22:59:04, 1561244344000, 1h
null, Decred, DCR, USD, coinmarketcap, 30.7010372697, 45137498.3754237, 0.88371, 5.13712, 11.629, 2019-06-22T22:59:02, 1561244342000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.0673558746681, 33350518.4130225, 3.9974, 10.4243, 8.78638, 2019-06-22T22:59:06, 1561244346000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.34642556595, 14567241.0072485, -0.102411, 4.46863, 9.47298, 2019-06-22T22:59:05, 1561244345000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.10499868128, 12246686.9736594, 0.0837147, 2.1256, 3.75269, 2019-06-22T22:59:02, 1561244342000, 1h
null, Waves, WAVES, USD, coinmarketcap, 2.45627916316, 25548708.6792776, 0.466804, 4.06573, 2.27686, 2019-06-22T22:59:03, 1561244343000, 1h
null, Nano, NANO, USD, coinmarketcap, 1.50420633692, 9590190.03351678, -0.0795121, 5.35385, -5.32545, 2019-06-22T22:59:03, 1561244343000, 1h
null, Bytom, BTM, USD, coinmarketcap, 0.192760896992, 30735085.2682935, 0.112441, 4.94664, 13.4387, 2019-06-22T22:59:04, 1561244344000, 1h
null, Bytecoin, BCN, USD, coinmarketcap, 0.0010411937286, 115298.054606192, 1.22036, 6.10576, 7.38792, 2019-06-22T22:59:01, 1561244341000, 1h
null, BitShares, BTS, USD, coinmarketcap, 0.0641714206266, 8560849.23214164, 0.492912, 1.08814, 1.29238, 2019-06-22T22:59:02, 1561244342000, 1h
null, MonaCoin, MONA, USD, coinmarketcap, 2.62833266743, 39904609.7335864, -0.962385, -5.70827, 32.8528, 2019-06-22T22:59:01, 1561244341000, 1h
null, DigiByte, DGB, USD, coinmarketcap, 0.0142121599194, 2204932.28538021, 0.253654, 3.34632, 10.9122, 2019-06-22T22:59:02, 1561244342000, 1h
null, ICON, ICX, USD, coinmarketcap, 0.347306980519, 17308685.7456979, -0.248239, 3.66652, -7.2063, 2019-06-22T22:59:04, 1561244344000, 1h
null, HyperCash, HC, USD, coinmarketcap, 3.76902704562, 15543038.3482275, 0.911685, 15.949, 45.3848, 2019-06-22T22:59:04, 1561244344000, 1h
null, Komodo, KMD, USD, coinmarketcap, 1.4050718063, 5502896.76309412, 0.316221, 0.229965, -11.981, 2019-06-22T22:59:03, 1561244343000, 1h
null, Verge, XVG, USD, coinmarketcap, 0.00909818575033, 4273570.16499049, 0.16155, 3.03511, -0.737433, 2019-06-22T22:59:02, 1561244342000, 1h
null, Aeternity, AE, USD, coinmarketcap, 0.530644698871, 41156746.9418203, 0.191598, 4.05563, -0.278051, 2019-06-22T22:59:03, 1561244343000, 1h
null, GXChain, GXC, USD, coinmarketcap, 2.36733992279, 21154857.7463316, 0.489842, 4.84458, 0.163359, 2019-06-22T22:59:03, 1561244343000, 1h
null, Metaverse ETP, ETP, USD, coinmarketcap, 1.9189492243, 44680048.1810123, 0.566249, -2.4457, 3.38989, 2019-06-22T22:59:03, 1561244343000, 1h
null, Siacoin, SC, USD, coinmarketcap, 0.00312659485198, 5436846.2754884, -0.19107, 2.63562, -3.2797, 2019-06-22T22:59:02, 1561244342000, 1h
null, Steem, STEEM, USD, coinmarketcap, 0.402089907904, 2507098.95065366, 1.02246, 3.26393, -0.047015, 2019-06-22T22:59:02, 1561244342000, 1h
null, ABBC Coin, ABBC, USD, coinmarketcap, 0.243259560171, 51029035.4951097, 4.32057, 39.5944, 26.87, 2019-06-22T22:59:09, 1561244349000, 1h
null, Ardor, ARDR, USD, coinmarketcap, 0.117180754969, 3814866.10429667, 0.47936, 1.72453, 12.4047, 2019-06-22T22:59:03, 1561244343000, 1h
null, THETA, THETA, USD, coinmarketcap, 0.132456690854, 6149410.59556805, 0.952851, 6.43341, 2.43332, 2019-06-22T22:59:05, 1561244345000, 1h
null, Zcoin, XZC, USD, coinmarketcap, 13.0079225951, 5118955.61683017, 1.41004, 3.63743, 9.55783, 2019-06-22T22:59:03, 1561244343000, 1h
null, Stratis, STRAT, USD, coinmarketcap, 0.947705511223, 3491596.44630473, 0.337663, 1.76932, 3.27788, 2019-06-22T22:59:03, 1561244343000, 1h
null, Energi, NRG, USD, coinmarketcap, 5.23370131968, 841649.436847023, -0.400856, 20.4987, 33.9507, 2019-06-22T22:59:08, 1561244348000, 1h
null, TrueChain, TRUE, USD, coinmarketcap, 1.00647285245, 63951945.7938419, -0.597511, 2.31782, -4.75736, 2019-06-22T22:59:05, 1561244345000, 1h
null, Nebulas, NAS, USD, coinmarketcap, 1.53670196797, 11257605.3736667, -0.551778, 7.95644, -2.53543, 2019-06-22T22:59:04, 1561244344000, 1h
null, Grin, GRIN, USD, coinmarketcap, 5.35568905145, 54766763.6826318, 2.0016, 6.51564, 20.3334, 2019-06-22T22:59:09, 1561244349000, 1h
null, Horizen, ZEN, USD, coinmarketcap, 10.6784195165, 1551567.57302675, 0.612471, 1.22798, 2.12139, 2019-06-22T22:59:03, 1561244343000, 1h
null, Project Pai, PAI, USD, coinmarketcap, 0.0493541201951, 3188614.71882365, 0.225219, 2.34327, -11.5211, 2019-06-22T22:59:07, 1561244347000, 1h
null, NULS, NULS, USD, coinmarketcap, 0.967137722793, 12824955.7604215, 0.492772, 0.955431, -3.15244, 2019-06-22T22:59:04, 1561244344000, 1h
null, ReddCoin, RDD, USD, coinmarketcap, 0.0023507763462, 696972.821263948, -2.93127, 3.69564, 27.2305, 2019-06-22T22:59:01, 1561244341000, 1h
null, Elastos, ELA, USD, coinmarketcap, 3.84536860467, 11813627.0112966, 0.630504, 2.56124, -2.46732, 2019-06-22T22:59:06, 1561244346000, 1h
null, Ark, ARK, USD, coinmarketcap, 0.509574225121, 1026552.21175201, -0.16506, -0.939392, -11.8642, 2019-06-22T22:59:03, 1561244343000, 1h
null, Factom, FCT, USD, coinmarketcap, 5.73025102449, 568495.151753937, 0.0668036, 3.50644, -1.99678, 2019-06-22T22:59:02, 1561244342000, 1h
null, Electroneum, ETN, USD, coinmarketcap, 0.00570387759694, 480463.665212473, 0.384383, 4.28345, 2.17883, 2019-06-22T22:59:04, 1561244344000, 1h
null, WaykiChain, WICC, USD, coinmarketcap, 0.288145893334, 2834389.73785293, 0.31295, 1.24572, 10.404, 2019-06-22T22:59:05, 1561244345000, 1h
null, Thunder Token, TT, USD, coinmarketcap, 0.0178059620593, 14006168.6992573, -0.42731, -6.70958, -10.8959, 2019-06-22T22:59:10, 1561244350000, 1h
null, Aion, AION, USD, coinmarketcap, 0.146072501155, 3597793.92832583, -0.28432, -3.77976, -17.7121, 2019-06-22T22:59:04, 1561244344000, 1h
null, Theta Fuel, TFUEL, USD, coinmarketcap, 0.011398630573, 7589210.38063724, 0.336013, -3.36824, -6.99889, 2019-06-22T22:59:10, 1561244350000, 1h
null, Ether Zero, ETZ, USD, coinmarketcap, 0.264081888989, 2086409.26673998, 1.06696, -4.34529, -2.93261, 2019-06-22T22:59:07, 1561244347000, 1h
null, MOAC, MOAC, USD, coinmarketcap, 0.674641566787, 39129.2545358478, -0.201965, -3.89802, -12.908, 2019-06-22T22:59:05, 1561244345000, 1h
null, Newton, NEW, USD, coinmarketcap, 0.00350505256149, 10301460.9557899, -0.302596, -2.2059, -4.67399, 2019-06-22T22:59:10, 1561244350000, 1h
null, IPChain, IPC, USD, coinmarketcap, 0.539269384047, 2920105.23566923, 0.254714, 3.92379, 7.05826, 2019-06-22T22:59:05, 1561244345000, 1h
null, Wanchain, WAN, USD, coinmarketcap, 0.39153616291, 3107088.55104605, 0.271656, -0.414452, -13.4053, 2019-06-22T22:59:06, 1561244346000, 1h
null, PIVX, PIVX, USD, coinmarketcap, 0.721372936665, 1121791.12478349, 0.745119, 0.4889, -1.55029, 2019-06-22T22:59:02, 1561244342000, 1h
null, Nxt, NXT, USD, coinmarketcap, 0.0385319324841, 1399765.88354609, 0.684114, 1.86441, 5.13374, 2019-06-22T22:59:01, 1561244341000, 1h
null, Metadium, META, USD, coinmarketcap, 0.0306765340571, 6382594.45188092, 0.946714, -3.35043, -4.83531, 2019-06-22T22:59:08, 1561244348000, 1h
null, TomoChain, TOMO, USD, coinmarketcap, 0.633815065582, 1880717.26036001, 0.402176, -1.33868, 18.9484, 2019-06-22T22:59:06, 1561244346000, 1h
null, CyberMiles, CMT, USD, coinmarketcap, 0.0448519609994, 10264445.4546074, 1.24286, 1.75925, -21.4643, 2019-06-22T22:59:05, 1561244345000, 1h
null, Beam, BEAM, USD, coinmarketcap, 1.46094577242, 36098219.2528208, -0.277765, 29.567, 79.3872, 2019-06-22T22:59:09, 1561244349000, 1h
null, Groestlcoin, GRS, USD, coinmarketcap, 0.432153979592, 2102939.45429055, 0.618851, 2.75477, 0.703057, 2019-06-22T22:59:01, 1561244341000, 1h
null, Unobtanium, UNO, USD, coinmarketcap, 154.908432767, 1582.13040154208, 0.541858, 7.80147, 21.3103, 2019-06-22T22:59:01, 1561244341000, 1h
null, Syscoin, SYS, USD, coinmarketcap, 0.0543895201468, 1037423.97295236, 3.19592, 5.57981, -13.554, 2019-06-22T22:59:01, 1561244341000, 1h
null, Vertcoin, VTC, USD, coinmarketcap, 0.584501352133, 915583.586078766, 0.45536, 4.30702, 9.04702, 2019-06-22T22:59:01, 1561244341000, 1h
null, Skycoin, SKY, USD, coinmarketcap, 1.88896730237, 1691341.43223955, 1.08279, -0.446016, 15.073, 2019-06-22T22:59:03, 1561244343000, 1h
null, #MetaHash, MHC, USD, coinmarketcap, 0.0227457696685, 505883.135563498, 0.38181, -0.0121769, -4.66999, 2019-06-22T22:59:09, 1561244349000, 1h
null, CasinoCoin, CSC, USD, coinmarketcap, 0.000714807410493, 48667.5997031526, -0.229896, 2.69457, -14.9841, 2019-06-22T22:59:01, 1561244341000, 1h
null, BHPCoin, BHP, USD, coinmarketcap, 1.65068499601, 6407231.57827947, 1.90998, 3.38335, 0.93319, 2019-06-22T22:59:07, 1561244347000, 1h
null, PLATINCOIN, PLC, USD, coinmarketcap, 37.073044137, 3563830.44134698, 11.892, 16.5283, 22.9797, 2019-06-22T22:59:08, 1561244348000, 1h
