id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 34.4390866759972, 57169838.82921641, -0.0314, 0.2996, 9.7132, 2019-06-20T05:59:28, 1561010368000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 20417242.33672987, 0, 0, 0, 2019-06-20T05:59:21, 1561010361000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0016038394635582024, 4171002.568654111, -0.8169, -0.454, 3.0427, 2019-06-20T05:59:03, 1561010343000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.5036150237800874, 16188955.139372906, -0.5956, -0.1552, -3.4055, 2019-06-20T05:59:05, 1561010345000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.54277778265465, 4660238.636603719, -0.2137, -0.557, 0.4018, 2019-06-20T05:59:06, 1561010346000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.025418551986330012, 5774483.72664156, -0.3409, -0.9004, 1.4012, 2019-06-20T05:59:06, 1561010346000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.1303716389655549, 1881689.0615336667, -0.7155, 0.2005, -3.547, 2019-06-20T05:59:05, 1561010345000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.8295921597194215, 1034526.8849008338, -0.8294, -1.054, 10.2096, 2019-06-20T05:59:11, 1561010351000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00045768606347523224, 850656.9834234791, -0.8369, -2.2193, -5.9646, 2019-06-20T05:59:02, 1561010342000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003265386676492958, 469230.89266047254, -1.1103, -3.2894, -10.2673, 2019-06-20T05:59:05, 1561010345000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.0001235693462494384, 1930172.297146025, -0.2478, -0.3883, -4.0514, 2019-06-20T05:59:06, 1561010346000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3723436041381407, 545580.8411583904, -0.1215, 1.4465, 6.8364, 2019-06-20T05:59:02, 1561010342000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5998725827095618, 1007831.6779795844, -0.1172, 0.8359, -0.3235, 2019-06-20T05:59:03, 1561010343000, 1h
