id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 2291456.071778831, 0, 0, 0, 2019-06-26T07:59:27, 1561535967000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.02693001808664059, 885902.0539660926, -0.5419, -3.3857, -7.897, 2019-06-26T07:59:19, 1561535959000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.00003836969996627553, 187500.99230880363, -2.1713, -8.035, -18.5667, 2019-06-26T07:59:02, 1561535942000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.03948394318634328, 199642.13653597384, -2.1117, -7.9282, -12.9537, 2019-06-26T07:59:04, 1561535944000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.010942635983647453, 370985.1624056888, -2.3042, -9.6511, -26.221, 2019-06-26T07:59:05, 1561535945000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0005879900918005687, 236536.89388813567, -2.0442, -9.1335, -21.5076, 2019-06-26T07:59:04, 1561535944000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.0029465246290421424, 24922.475842251897, -1.1098, -9.8826, -22.8785, 2019-06-26T07:59:04, 1561535944000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.01934413804675476, 47045.70678023254, -2.1173, -8.8194, -20.9051, 2019-06-26T07:59:09, 1561535949000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.0000031511524497408275, 88685.56225835852, -1.6897, -9.0349, -13.265, 2019-06-26T07:59:04, 1561535944000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.00000800960486741619, 20258.972497093342, -3.3645, -7.4035, -18.8382, 2019-06-26T07:59:03, 1561535943000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.00001012341121389896, 44510.072468751794, -2.3723, -11.2475, -26.0681, 2019-06-26T07:59:02, 1561535942000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.00866011062876339, 16386.763433822354, -2.1829, -16.2408, -19.5912, 2019-06-26T07:59:02, 1561535942000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.014559458082355366, 31593.026678619954, -1.736, -7.7726, -16.4331, 2019-06-26T07:59:02, 1561535942000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.0016098374055421058, 84922.4488741463, -2.8334, 1.9417, 6.5023, 2019-06-26T07:59:03, 1561535943000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.00003795378673109419, 2699.9271458156995, -2.2256, -6.3018, -20.1119, 2019-06-26T07:59:03, 1561535943000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0005351197741486748, 6645.227092036318, -1.9722, -9.151, -27.0188, 2019-06-26T07:59:09, 1561535949000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0007573871375193333, 68390.2081257418, -1.7262, -7.4079, -18.5038, 2019-06-26T07:59:02, 1561535942000, 1h
null, Ontology, ONT, BTC, coinmarketcap, 0.0001406333305666517, 23351.760708181213, -2.1529, -2.2853, -10.9096, 2019-06-26T07:59:05, 1561535945000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000007730904886252111, 2904.4895715675148, -2.5243, -6.2278, -18.5961, 2019-06-26T07:59:01, 1561535941000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.00009131404727866491, 728.949338686528, -1.5249, -12.0233, -32.4386, 2019-06-26T07:59:03, 1561535943000, 1h
null, Zcash, ZEC, BTC, coinmarketcap, 0.008707890320944196, 35920.524064999285, -2.1647, -9.3508, -29.7141, 2019-06-26T07:59:03, 1561535943000, 1h
null, Bitcoin Gold, BTG, BTC, coinmarketcap, 0.0025716416940431697, 1699.9691473910277, -1.5392, -4.7989, -12.1513, 2019-06-26T07:59:03, 1561535943000, 1h
null, VeChain, VET, BTC, coinmarketcap, 7.662348743460832E-7, 20579.910459176037, -0.4322, -9.9784, -4.8133, 2019-06-26T07:59:07, 1561535947000, 1h
null, Qtum, QTUM, BTC, coinmarketcap, 0.0004313650779778632, 62525.98605377024, -4.1888, 13.1896, 8.7447, 2019-06-26T07:59:03, 1561535943000, 1h
null, Dogecoin, DOGE, BTC, coinmarketcap, 2.687126795457787E-7, 3780.092000002635, -2.4642, -10.5728, -21.4282, 2019-06-26T07:59:02, 1561535942000, 1h
null, Decred, DCR, BTC, coinmarketcap, 0.0026960487032290236, 2727.044354576212, -0.1538, -3.9111, -13.8975, 2019-06-26T07:59:01, 1561535941000, 1h
null, V Systems, VSYS, BTC, coinmarketcap, 0.000012633561203292206, 1027.1730920912794, 0.357, -1.8284, -10.0155, 2019-06-26T07:59:09, 1561535949000, 1h
null, Bitcoin Diamond, BCD, BTC, coinmarketcap, 0.00010819300847548655, 891.2879925817471, -2.9134, -8.1184, -23.3581, 2019-06-26T07:59:03, 1561535943000, 1h
null, Lisk, LSK, BTC, coinmarketcap, 0.00016724935446160084, 932.3660549793082, -2.2918, -10.3416, -26.0847, 2019-06-26T07:59:01, 1561535941000, 1h
null, HyperCash, HC, BTC, coinmarketcap, 0.00043944200379824434, 8334.940994283255, -0.4727, 10.578, 35.0716, 2019-06-26T07:59:03, 1561535943000, 1h
null, Waves, WAVES, BTC, coinmarketcap, 0.000187815515389799, 2148.1134874155427, -1.2384, -10.9227, -28.2124, 2019-06-26T07:59:02, 1561535942000, 1h
null, Ravencoin, RVN, BTC, coinmarketcap, 0.000004841868315715616, 2492.378284810695, -4.1675, -13.6558, -30.7238, 2019-06-26T07:59:05, 1561535945000, 1h
null, BitShares, BTS, BTC, coinmarketcap, 0.000006051580590037976, 1210.3118255091183, -0.5161, -3.9993, -11.0057, 2019-06-26T07:59:01, 1561535941000, 1h
null, Bytom, BTM, BTC, coinmarketcap, 0.000015729568361827835, 4034.9237479690114, -2.564, -7.0077, -24.1294, 2019-06-26T07:59:03, 1561535943000, 1h
null, Nano, NANO, BTC, coinmarketcap, 0.00011436914109404991, 708.3371930687448, -3.3557, -12.6726, -31.2098, 2019-06-26T07:59:02, 1561535942000, 1h
null, MonaCoin, MONA, BTC, coinmarketcap, 0.0002300819659473728, 2249.6228706482, -2.2322, -9.5616, -9.1086, 2019-06-26T07:59, 1561535940000, 1h
