id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10810.5587684, 25312079578.5304, 1.00853, 11.0096, 24.7361, 2019-06-22T11:59:28, 1561204768000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 309.135873568, 10010462849.4207, 0.679466, 7.85562, 16.8657, 2019-06-22T11:59:19, 1561204759000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.458425383043, 2063710182.17896, 0.517004, 4.46734, 12.7519, 2019-06-22T11:59:05, 1561204745000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 141.516606437, 4918989943.74381, 0.356789, 3.06371, 4.55008, 2019-06-22T11:59:03, 1561204743000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 449.103607583, 2125572436.5184, 0.813325, 5.51784, 7.21654, 2019-06-22T11:59:05, 1561204745000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.30182895062, 2948777552.98874, 0.626784, 4.10471, 9.13912, 2019-06-22T11:59:04, 1561204744000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 39.1711018141, 474924763.994077, -0.142881, 4.49254, 18.0947, 2019-06-22T11:59:04, 1561204744000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 226.198145584, 488277405.754192, 0.509658, 1.78731, 6.4311, 2019-06-22T11:59:09, 1561204749000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.126098424112, 270174601.811198, -0.766749, 1.7225, 0.154938, 2019-06-22T11:59:03, 1561204743000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0917871649674, 143731625.857568, 0.585637, 2.56653, 0.554367, 2019-06-22T11:59:03, 1561204743000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.03482515772, 680058632.539346, 0.388093, 4.50859, 6.98022, 2019-06-22T11:59:05, 1561204745000, 1h
null, Monero, XMR, USD, coinmarketcap, 114.167821477, 144821333.886581, 0.494397, 5.50015, 22.7468, 2019-06-22T11:59:01, 1561204741000, 1h
null, Dash, DASH, USD, coinmarketcap, 176.277824235, 423162977.704722, -0.37755, 7.23813, 14.4354, 2019-06-22T11:59:02, 1561204742000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.76836838918, 69459144.3221756, 0.624447, 3.28684, 8.57671, 2019-06-22T11:59:09, 1561204749000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.445897781538, 29799172.8908343, 0.640225, 3.44121, 2.70131, 2019-06-22T11:59:02, 1561204742000, 1h
null, NEO, NEO, USD, coinmarketcap, 14.6722290098, 484467224.601601, 0.708408, 6.50368, 5.62369, 2019-06-22T11:59:03, 1561204743000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 8.96237097965, 987364932.151522, 0.674816, 4.07999, 4.73618, 2019-06-22T11:59:03, 1561204743000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.089721103309, 31319954.1237046, 0.322199, 3.46904, 5.02921, 2019-06-22T11:59:02, 1561204742000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 113.564833127, 599834207.716228, 0.453842, 0.793294, 23.3903, 2019-06-22T11:59:02, 1561204742000, 1h
