id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 2003129.8978643215, 0, 0, 0, 2019-06-25T22:59:26, 1561503566000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.02723423503253583, 790942.8058495361, -0.2274, -3.5161, -6.7816, 2019-06-25T22:59:23, 1561503563000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.00004111170345450473, 158466.2345443196, 0.1848, -2.5205, -12.984, 2019-06-25T22:59:04, 1561503544000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.041469086562486664, 186418.47377579068, -0.2755, -3.6576, -8.3678, 2019-06-25T22:59:06, 1561503546000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.011695944076976071, 360611.23440889583, -0.2379, -4.3362, -20.873, 2019-06-25T22:59:06, 1561503546000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0006193072419731897, 215823.65397880226, -0.1888, -5.151, -17.2251, 2019-06-25T22:59:05, 1561503545000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.003195636072749596, 25038.33309798898, 0.5744, -5.7837, -15.7739, 2019-06-25T22:59:05, 1561503545000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.02072982407263323, 40660.91565294266, 0.1259, -3.1351, -14.928, 2019-06-25T22:59:10, 1561503550000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.000003320756475437888, 85559.09076663702, -0.3814, -4.6157, -8.1127, 2019-06-25T22:59:05, 1561503545000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000008350865781886499, 13966.11217414825, -0.7225, -5.1857, -15.4551, 2019-06-25T22:59:05, 1561503545000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000010883711483450005, 41997.85705027138, 0.1902, -6.1746, -20.8742, 2019-06-25T22:59:03, 1561503543000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.009934071921150457, 13151.842328488783, -0.3956, -7.7334, -6.453, 2019-06-25T22:59:02, 1561503542000, 1h
