id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 12535.6390733, 30458433193.8926, 0.192257, 11.1178, 36.9035, 2019-06-26T08:59:28, 1561539568000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 331.230306409, 11501858245.6961, -1.097, 5.72483, 23.6907, 2019-06-26T08:59:21, 1561539561000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.47394261313, 2503889399.74854, -0.887177, 1.18264, 9.82943, 2019-06-26T08:59:04, 1561539544000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 486.525452571, 2586597713.62213, -1.11822, 1.04642, 17.1359, 2019-06-26T08:59:05, 1561539545000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 134.761521352, 4755823935.79624, -0.936896, -0.713681, -0.806872, 2019-06-26T08:59:04, 1561539544000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.19884026275, 3154401613.69487, -1.51336, -0.881561, 4.89674, 2019-06-26T08:59:04, 1561539544000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 36.33483256, 324060796.304775, -0.868764, -0.670732, 3.70825, 2019-06-26T08:59:04, 1561539544000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 238.294244162, 603885805.734554, -0.925415, -0.143576, 6.38272, 2019-06-26T08:59:09, 1561539549000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0385376201143, 1100185808.65195, -1.58713, -1.78704, 15.7846, 2019-06-26T08:59:04, 1561539544000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0986311977871, 271192082.902086, -1.04505, 1.96643, 9.09431, 2019-06-26T08:59:03, 1561539543000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.126257960161, 573500154.158737, 0.150394, -1.34088, 0.719654, 2019-06-26T08:59:02, 1561539542000, 1h
null, Monero, XMR, USD, coinmarketcap, 108.58548888, 214104058.73391, 0.834564, -6.25074, 9.91218, 2019-06-26T08:59:02, 1561539542000, 1h
