id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 11128.9990147, 27020507089.3504, 0.0209113, 13.2391, 27.5353, 2019-06-22T16:59:24, 1561222764000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 314.007669524, 10165529529.6004, 0.560197, 9.33608, 18.0749, 2019-06-22T16:59:21, 1561222761000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.474220273886, 2281235972.076, 1.84724, 7.40917, 16.2484, 2019-06-22T16:59:04, 1561222744000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 143.515176052, 4902061808.95265, 1.1363, 3.94388, 5.27439, 2019-06-22T16:59:05, 1561222745000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 461.337948144, 2166185304.3746, 1.118, 6.79554, 10.0193, 2019-06-22T16:59:07, 1561222747000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.43920134018, 3062619306.54203, 1.25282, 6.00658, 10.3273, 2019-06-22T16:59:06, 1561222746000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 39.0714660359, 457999586.853718, -0.112525, 4.00172, 17.9002, 2019-06-22T16:59:05, 1561222745000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 241.375485477, 648103224.283661, -0.914337, 8.90177, 14.2148, 2019-06-22T16:59:10, 1561222750000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.13178427363, 377603199.001312, 3.73876, 5.85256, 4.94911, 2019-06-22T16:59:02, 1561222742000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0952463817633, 181625050.769968, 4.44905, 5.84915, 4.09848, 2019-06-22T16:59:05, 1561222745000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0361389035574, 770487643.251968, 2.39428, 8.205, 11.1653, 2019-06-22T16:59:05, 1561222745000, 1h
null, Monero, XMR, USD, coinmarketcap, 118.368234394, 146575904.404074, 1.7666, 8.90978, 26.9236, 2019-06-22T16:59:02, 1561222742000, 1h
null, Dash, DASH, USD, coinmarketcap, 180.378261229, 435379317.833764, 0.396335, 9.98889, 16.7689, 2019-06-22T16:59:02, 1561222742000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.85711554886, 61888516.0034395, 2.39809, 5.97009, 10.3409, 2019-06-22T16:59:10, 1561222750000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.465677987509, 33952921.6682268, 4.32177, 8.49281, 7.27011, 2019-06-22T16:59:03, 1561222743000, 1h
null, NEO, NEO, USD, coinmarketcap, 17.9039389523, 800327583.289545, 9.42926, 29.1525, 27.4208, 2019-06-22T16:59:03, 1561222743000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.22133253402, 985054136.508761, 1.30536, 6.59343, 7.47273, 2019-06-22T16:59:03, 1561222743000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0931132792775, 33191208.3568358, 2.53274, 7.39833, 9.12406, 2019-06-22T16:59:02, 1561222742000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.23493795776, 9019420.60176434, 3.906, 7.98268, 0.219217, 2019-06-22T16:59:05, 1561222745000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.62608386411, 231116713.259301, 7.08167, 14.4632, 12.6731, 2019-06-22T16:59:08, 1561222748000, 1h
