id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10791.9627257, 20508653785.9726, 0.326071, 0.633657, 17.4049, 2019-06-24T10:59:27, 1561373967000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 307.415508729, 8082275911.12333, 0.590532, -1.41136, 13.4141, 2019-06-24T10:59:20, 1561373960000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.460886139639, 2002151267.03459, 0.209302, -3.45412, 6.97116, 2019-06-24T10:59:02, 1561373942000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 135.816519807, 3907389875.49088, 0.358327, -3.64539, -0.103176, 2019-06-24T10:59:05, 1561373945000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 472.439050299, 2162208230.32397, 0.0608987, -3.04746, 9.48477, 2019-06-24T10:59:04, 1561373944000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.17887448439, 2373880321.68499, 0.320342, -3.59383, 1.52265, 2019-06-24T10:59:03, 1561373943000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 37.2505061712, 373449518.016119, 0.829376, -1.5796, 12.6812, 2019-06-24T10:59:04, 1561373944000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 237.780173815, 526643211.639199, 0.0816813, -1.65389, 9.23823, 2019-06-24T10:59:08, 1561373948000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0389683123649, 904624854.441977, 2.11609, 6.15915, 17.3108, 2019-06-24T10:59:03, 1561373943000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.096093015587, 197267026.984955, 1.22417, -1.27751, 3.80568, 2019-06-24T10:59:04, 1561373944000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.127368730709, 385084145.987862, 0.405961, -2.27208, -1.558, 2019-06-24T10:59:04, 1561373944000, 1h
null, Monero, XMR, USD, coinmarketcap, 115.775214018, 137603102.041809, 0.643799, -0.630849, 18.4914, 2019-06-24T10:59:02, 1561373942000, 1h
null, Dash, DASH, USD, coinmarketcap, 174.623359949, 382068246.693925, 0.443372, -0.642868, 9.94445, 2019-06-24T10:59:02, 1561373942000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.71704075438, 62868110.4013044, 0.502173, -4.99596, 0.981448, 2019-06-24T10:59:09, 1561373949000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.454345049852, 24417308.5440949, 0.610604, -3.65639, 1.94728, 2019-06-24T10:59:02, 1561373942000, 1h
null, NEO, NEO, USD, coinmarketcap, 17.463394175, 702527575.339046, 0.909049, -1.59521, 20.4804, 2019-06-24T10:59:03, 1561373943000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.15328232391, 885848619.373562, 0.541696, -1.19339, 4.87688, 2019-06-24T10:59:02, 1561373942000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0903311440723, 29614126.612938, -0.0365492, -2.86702, -0.221439, 2019-06-24T10:59:02, 1561373942000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.1824117067, 4891593.0273173, 0.145678, -3.16684, -10.1223, 2019-06-24T10:59:03, 1561373943000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.53272950844, 147815775.656076, 0.0504962, -4.26174, 4.98326, 2019-06-24T10:59:05, 1561373945000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 108.485483611, 432437122.27188, 0.384229, -4.83713, 13.0211, 2019-06-24T10:59:03, 1561373943000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 30.2941480452, 21817002.6234222, 0.265146, -1.41356, 9.4453, 2019-06-24T10:59:04, 1561373944000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00720470458045, 37946060.1720973, -0.332958, -0.0874036, -2.60189, 2019-06-24T10:59:07, 1561373947000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00331026324098, 43950923.0960503, 0.703936, 0.699046, 3.55163, 2019-06-24T10:59:04, 1561373944000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 3.85122521102, 256843122.432978, -0.129221, -3.49367, 4.5758, 2019-06-24T10:59:03, 1561373943000, 1h
null, Decred, DCR, USD, coinmarketcap, 33.4007661923, 23586647.1341274, 3.08533, 6.66301, 18.023, 2019-06-24T10:59:02, 1561373942000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.0664328477261, 32412200.806292, 0.0120546, 3.66413, 7.10026, 2019-06-24T10:59:08, 1561373948000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.10351164555, 10487862.7090836, 0.0341167, -2.54673, -0.909294, 2019-06-24T10:59:02, 1561373942000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.31690776237, 7016616.64175207, 0.850502, -2.45685, 4.86514, 2019-06-24T10:59:03, 1561373943000, 1h
null, Waves, WAVES, USD, coinmarketcap, 2.37127155527, 16852286.6212602, 0.40344, -2.38296, -4.36289, 2019-06-24T10:59:03, 1561373943000, 1h
null, Nano, NANO, USD, coinmarketcap, 1.49362426604, 5683603.41506865, 0.446039, -4.57954, -5.02324, 2019-06-24T10:59:02, 1561373942000, 1h
null, Bytecoin, BCN, USD, coinmarketcap, 0.000980257594689, 48830.1127784465, -4.46406, -5.84569, -5.65761, 2019-06-24T10:59:01, 1561373941000, 1h
null, Bytom, BTM, USD, coinmarketcap, 0.187191616173, 23210490.2255377, 0.294575, -5.46599, -4.42795, 2019-06-24T10:59:03, 1561373943000, 1h
null, BitShares, BTS, USD, coinmarketcap, 0.0670789342049, 8216345.72631381, 2.0748, 2.28484, 4.52211, 2019-06-24T10:59:02, 1561373942000, 1h
null, MonaCoin, MONA, USD, coinmarketcap, 2.74429160026, 15553417.6169538, 2.0496, 4.4532, 29.523, 2019-06-24T10:59:01, 1561373941000, 1h
null, DigiByte, DGB, USD, coinmarketcap, 0.0138220839454, 1320765.43264029, 0.339046, -5.34711, 8.85137, 2019-06-24T10:59:01, 1561373941000, 1h
null, HyperCash, HC, USD, coinmarketcap, 3.78199378463, 8964835.040114, 0.469849, -0.109677, 42.148, 2019-06-24T10:59:03, 1561373943000, 1h
null, ICON, ICX, USD, coinmarketcap, 0.346671471488, 12226410.2717406, 1.55375, -1.30813, -6.88273, 2019-06-24T10:59:03, 1561373943000, 1h
null, Aeternity, AE, USD, coinmarketcap, 0.602571336236, 63688964.0035655, -1.03946, 14.8953, 12.6352, 2019-06-24T10:59:02, 1561373942000, 1h
null, GXChain, GXC, USD, coinmarketcap, 2.59354810229, 32067658.8654317, -0.71915, -2.37259, 12.9451, 2019-06-24T10:59:02, 1561373942000, 1h
null, Komodo, KMD, USD, coinmarketcap, 1.3362750676, 6551976.85518726, 0.00292926, -6.9243, -17.6594, 2019-06-24T10:59:02, 1561373942000, 1h
null, Verge, XVG, USD, coinmarketcap, 0.00938381267706, 6259963.59308042, 0.775214, -5.87747, 0.236286, 2019-06-24T10:59:01, 1561373941000, 1h
null, Siacoin, SC, USD, coinmarketcap, 0.00323630369535, 2768799.32002652, 1.12892, -0.850703, 0.722203, 2019-06-24T10:59:01, 1561373941000, 1h
null, Metaverse ETP, ETP, USD, coinmarketcap, 1.83048241042, 25659553.6960782, -0.408158, -2.51485, -3.40323, 2019-06-24T10:59:02, 1561373942000, 1h
null, Steem, STEEM, USD, coinmarketcap, 0.404323213967, 1502218.51005901, -0.0709903, -1.85246, -4.08575, 2019-06-24T10:59:02, 1561373942000, 1h
null, THETA, THETA, USD, coinmarketcap, 0.134903725189, 3646402.73310752, 1.11448, 1.45341, 4.01206, 2019-06-24T10:59:04, 1561373944000, 1h
