id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 9189.7319849, 13836596322.7448, 0.374548, 1.25719, 12.8562, 2019-06-20T00:59:25, 1560992365000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 268.041324396, 5475921879.00077, 0.0814899, 1.41393, 3.87919, 2019-06-20T00:59:20, 1560992360000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.435560399858, 1149966787.26978, 0.290996, 1.78696, 8.49376, 2019-06-20T00:59:02, 1560992342000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 138.673957317, 3873816221.32795, 0.0729216, 3.04737, 1.834, 2019-06-20T00:59:05, 1560992345000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 414.897237687, 1291023660.50701, 0.444556, 1.27605, 4.89088, 2019-06-20T00:59:04, 1560992344000, 1h
null, EOS, EOS, USD, coinmarketcap, 6.87373596038, 1436601663.9137, 0.529769, 1.66147, 6.83174, 2019-06-20T00:59:05, 1560992345000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 35.3656495738, 500985668.987133, 0.0917564, 2.9626, 2.60334, 2019-06-20T00:59:04, 1560992344000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 224.262681208, 289631421.319349, 0.423795, 1.54007, 17.8382, 2019-06-20T00:59:09, 1560992349000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.12362328815, 232273867.577576, -0.00600052, -0.698762, -2.04658, 2019-06-20T00:59:02, 1560992342000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0900418172088, 113427817.333934, 0.267354, 0.876403, -4.95264, 2019-06-20T00:59:02, 1560992342000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0334154694348, 506817834.453563, 0.104083, 1.68323, 0.865234, 2019-06-20T00:59:04, 1560992344000, 1h
null, Monero, XMR, USD, coinmarketcap, 100.222343034, 245464610.102189, -0.0696566, 4.02774, 11.5385, 2019-06-20T00:59:01, 1560992341000, 1h
