id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 2074786.9144308162, 0, 0, 0, 2019-06-26T01:59:27, 1561514367000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.027093344064811536, 804825.4074469887, -0.0812, -3.9061, -7.0956, 2019-06-26T01:59:21, 1561514361000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.000040119639316660606, 166559.7000377909, -0.828, -5.1824, -14.7457, 2019-06-26T01:59:05, 1561514345000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.011812049077758, 373978.2803723781, 1.9814, -3.9986, -20.0258, 2019-06-26T01:59:05, 1561514345000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.041063957096506676, 187522.0658712927, -0.3917, -4.6608, -9.1086, 2019-06-26T01:59:04, 1561514344000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0006188988744645749, 218835.54920547677, 0.42, -5.4809, -17.0344, 2019-06-26T01:59:05, 1561514345000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.0031251370274130988, 23079.54133201213, -0.918, -7.7585, -17.5603, 2019-06-26T01:59:04, 1561514344000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.020290599099081354, 41940.64825780855, -0.9376, -5.0621, -16.6961, 2019-06-26T01:59:09, 1561514349000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.0000033145354656713253, 86734.39648878296, -0.1858, -4.6893, -8.3428, 2019-06-26T01:59:05, 1561514345000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000008224762730028509, 15457.48152072799, 0.1312, -6.6741, -16.5393, 2019-06-26T01:59:04, 1561514344000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000010640879104648169, 42715.81693267708, -0.269, -8.0276, -22.3124, 2019-06-26T01:59:03, 1561514343000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.00963469046265956, 14133.016526787762, -0.6355, -9.5558, -9.4461, 2019-06-26T01:59:01, 1561514341000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.015408355132838725, 28955.414897970186, 0.8163, -3.8511, -11.6835, 2019-06-26T01:59:02, 1561514342000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.001652000781960863, 77157.99237953415, -0.5243, 1.52, 10.0953, 2019-06-26T01:59:03, 1561514343000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0005626574013357445, 6283.524121698399, -0.428, -6.4518, -22.5889, 2019-06-26T01:59:09, 1561514349000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.00003834262186545593, 2303.731046948848, -0.8264, -7.1027, -19.1183, 2019-06-26T01:59:02, 1561514342000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0007913970928385844, 64970.88848468544, -0.1194, -6.0368, -14.5171, 2019-06-26T01:59:03, 1561514343000, 1h
null, Ontology, ONT, BTC, coinmarketcap, 0.0001518884468476848, 22439.432219403465, 1.4997, 5.284, -3.6609, 2019-06-26T01:59:05, 1561514345000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000007820935411444903, 2328.0397655072584, -0.6973, -5.2579, -17.4982, 2019-06-26T01:59:01, 1561514341000, 1h
null, Zcash, ZEC, BTC, coinmarketcap, 0.00902849948882381, 30640.742569449914, 0.1971, -8.8575, -26.1624, 2019-06-26T01:59:03, 1561514343000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.00009196639582088907, 673.9332126489661, -1.3398, -12.5061, -32.3173, 2019-06-26T01:59:03, 1561514343000, 1h
null, Bitcoin Gold, BTG, BTC, coinmarketcap, 0.002689581196196407, 1586.680415063192, -0.4059, -2.6895, -8.4578, 2019-06-26T01:59:03, 1561514343000, 1h
null, Qtum, QTUM, BTC, coinmarketcap, 0.00044880861338258006, 49255.8904733419, 2.6593, 17.8703, 14.0734, 2019-06-26T01:59:03, 1561514343000, 1h
null, VeChain, VET, BTC, coinmarketcap, 7.717134154451627E-7, 24414.13109117925, -0.4951, 20.8299, -4.177, 2019-06-26T01:59:07, 1561514347000, 1h
null, Dogecoin, DOGE, BTC, coinmarketcap, 2.840821292042903E-7, 3430.701655943249, -1.2267, -7.2437, -17.3165, 2019-06-26T01:59:02, 1561514342000, 1h
null, Decred, DCR, BTC, coinmarketcap, 0.0027339675478054307, 2192.676501174657, 0.4139, -7.8406, -13.8412, 2019-06-26T01:59:02, 1561514342000, 1h
null, V Systems, VSYS, BTC, coinmarketcap, 0.000013429738922153879, 1061.3977601290728, -1.6814, 5.4188, -5.2369, 2019-06-26T01:59:09, 1561514349000, 1h
null, HyperCash, HC, BTC, coinmarketcap, 0.0005269434871140571, 7065.595121283037, -5.1065, 38.1165, 67.9657, 2019-06-26T01:59:02, 1561514342000, 1h
null, Bitcoin Diamond, BCD, BTC, coinmarketcap, 0.00011351840750340185, 755.7920197070479, -0.6803, -4.2891, -19.4173, 2019-06-26T01:59:03, 1561514343000, 1h
null, Lisk, LSK, BTC, coinmarketcap, 0.0001772593142719628, 906.5199183620813, 1.1386, -7.1175, -21.3109, 2019-06-26T01:59:02, 1561514342000, 1h
null, Ravencoin, RVN, BTC, coinmarketcap, 0.0000054040608548356185, 2156.0379620675276, -1.7216, -8.5844, -21.1353, 2019-06-26T01:59:06, 1561514346000, 1h
null, Waves, WAVES, BTC, coinmarketcap, 0.00019731913579693408, 1719.4846777241537, -1.893, -8.2107, -24.4901, 2019-06-26T01:59:02, 1561514342000, 1h
null, Bytom, BTM, BTC, coinmarketcap, 0.000016691331639571382, 3907.376700414849, 1.8715, -2.3138, -19.7493, 2019-06-26T01:59:03, 1561514343000, 1h
null, BitShares, BTS, BTC, coinmarketcap, 0.0000060906390998361725, 955.6687279171434, 2, -4.8146, -10.1717, 2019-06-26T01:59:01, 1561514341000, 1h
null, Nano, NANO, BTC, coinmarketcap, 0.00012207219709011865, 603.5874859479183, -1.5467, -7.7092, -26.7606, 2019-06-26T01:59:02, 1561514342000, 1h
null, Bytecoin, BCN, BTC, coinmarketcap, 8.849723688990868E-8, 9.148282190599835, 2.0717, -7.1142, -20.2154, 2019-06-26T01:59, 1561514340000, 1h
null, MonaCoin, MONA, BTC, coinmarketcap, 0.0002438848847131663, 2925.827036333729, -1.3427, -0.9939, -2.313, 2019-06-26T01:59, 1561514340000, 1h
null, DigiByte, DGB, BTC, coinmarketcap, 0.0000012592817135113131, 152.73119482087995, -1.6416, -1.3099, -12.5347, 2019-06-26T01:59:01, 1561514341000, 1h
null, ICON, ICX, BTC, coinmarketcap, 0.000028573820615675634, 1129.002059606905, -0.999, -8.7859, -27.4854, 2019-06-26T01:59:04, 1561514344000, 1h
null, Aeternity, AE, BTC, coinmarketcap, 0.00004858962436431301, 4319.273383251048, 0.9924, -10.7194, -13.3323, 2019-06-26T01:59:02, 1561514342000, 1h
null, Komodo, KMD, BTC, coinmarketcap, 0.00011422553006181028, 467.83793392756064, -1.0343, -10.2534, -33.0373, 2019-06-26T01:59:02, 1561514342000, 1h
null, Verge, XVG, BTC, coinmarketcap, 7.897351496028788E-7, 324.6297271947072, -1.2374, -6.2472, -20.2834, 2019-06-26T01:59:01, 1561514341000, 1h
null, Energi, NRG, BTC, coinmarketcap, 0.0007008953946830755, 177.2175453154838, -13.0767, 15.8002, 56.0235, 2019-06-26T01:59:08, 1561514348000, 1h
null, ABBC Coin, ABBC, BTC, coinmarketcap, 0.00002408965188823841, 7647.478865458651, 1.7341, 9.7977, 24.2099, 2019-06-26T01:59:08, 1561514348000, 1h
null, GXChain, GXC, BTC, coinmarketcap, 0.00020000431575133176, 4068.4366021292467, -1.2707, -8.8753, -25.3413, 2019-06-26T01:59:02, 1561514342000, 1h
null, Metaverse ETP, ETP, BTC, coinmarketcap, 0.00016745024278056435, 3138.1982776611317, -1.1409, -3.0895, -22.4412, 2019-06-26T01:59:02, 1561514342000, 1h
null, Siacoin, SC, BTC, coinmarketcap, 2.8518967718056743E-7, 256.29252386634795, -1.5257, -1.8602, -16.5598, 2019-06-26T01:59:01, 1561514341000, 1h
null, Steem, STEEM, BTC, coinmarketcap, 0.00003555037410323128, 158.81966317055142, -0.9124, -5.5891, -21.2715, 2019-06-26T01:59:01, 1561514341000, 1h
null, Ardor, ARDR, BTC, coinmarketcap, 0.000010602118994543915, 277.98438079265026, 0.2307, -1.0155, -16.4285, 2019-06-26T01:59:01, 1561514341000, 1h
