id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 1911551.7062402808, 0, 0, 0, 2019-06-24T14:59:27, 1561388367000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.02836000884690947, 748851.4120763013, 0.1344, -2.3473, -3.7181, 2019-06-24T14:59:21, 1561388361000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.00004265767306683726, 177066.2886547482, 0.1629, -3.7079, -8.7247, 2019-06-24T14:59:06, 1561388346000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.04340772391268054, 191694.6660226147, -0.2024, -4.1294, -7.3101, 2019-06-24T14:59:07, 1561388347000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.012411573767738996, 362803.08509808074, -0.2753, -5.6233, -15.6126, 2019-06-24T14:59:07, 1561388347000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0006613971377786958, 211942.27123707434, -0.1284, -4.0882, -13.824, 2019-06-24T14:59:04, 1561388344000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.003398411004519932, 32661.408965487215, -0.0547, -4.2358, -6.278, 2019-06-24T14:59:04, 1561388344000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.02189081864120899, 45866.30443160111, 0.4944, -2.2329, -8.4844, 2019-06-24T14:59:08, 1561388348000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.000003554938534379656, 86545.40128955529, -0.082, 2.8057, -1.6295, 2019-06-24T14:59:05, 1561388345000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.00000894499836404547, 17982.224617606404, -0.2786, -0.8884, -10.9485, 2019-06-24T14:59:05, 1561388345000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000011682116193768287, 34565.3552498023, -0.1769, -3.2859, -16.6505, 2019-06-24T14:59:02, 1561388342000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.010600252000658216, 13289.1252064607, -0.2439, -1.7206, -0.1427, 2019-06-24T14:59:01, 1561388341000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.016091119677207787, 34450.99400973086, 0.3531, -1.704, -6.5383, 2019-06-24T14:59:03, 1561388343000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0006147004489893662, 5292.511204536952, -0.0138, -5.1906, -15.5644, 2019-06-24T14:59:08, 1561388348000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.0016427618097002378, 66493.17807374506, 0.6371, 1.3131, 5.3658, 2019-06-24T14:59:03, 1561388343000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.00004165451591640635, 2249.4403904750384, -0.3482, -4.4143, -13.0928, 2019-06-24T14:59:03, 1561388343000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0008561333374650077, 81363.10843166281, 0.3547, -0.5735, -9.5269, 2019-06-24T14:59:04, 1561388344000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000008274934979737403, 2616.1270870973863, -0.5886, -3.7132, -15.6931, 2019-06-24T14:59:02, 1561388342000, 1h
null, Ontology, ONT, BTC, coinmarketcap, 0.00014455018749375532, 13545.61509459404, 0.3347, -1.0321, -9.773, 2019-06-24T14:59:06, 1561388346000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.00010724074222173158, 415.7570151659206, -0.571, -4.6217, -25.0242, 2019-06-24T14:59:03, 1561388343000, 1h
null, Zcash, ZEC, BTC, coinmarketcap, 0.00996040975439113, 39684.27203741901, 0.2458, -5.5773, -5.3803, 2019-06-24T14:59:04, 1561388344000, 1h
null, Bitcoin Gold, BTG, BTC, coinmarketcap, 0.00279762027404775, 2012.4658004007586, 0.1809, -2.1957, -7.1575, 2019-06-24T14:59:05, 1561388345000, 1h
null, Dogecoin, DOGE, BTC, coinmarketcap, 3.052058678949636E-7, 4017.212541054184, 0.2902, -0.5806, -11.653, 2019-06-24T14:59:04, 1561388344000, 1h
null, VeChain, VET, BTC, coinmarketcap, 6.593203439192699E-7, 3239.418404229216, 0.1164, -5.1892, -18.2545, 2019-06-24T14:59:08, 1561388348000, 1h
null, Qtum, QTUM, BTC, coinmarketcap, 0.00036296305448417585, 24007.52621051741, -0.0249, -1.3718, -8.3538, 2019-06-24T14:59:04, 1561388344000, 1h
null, Decred, DCR, BTC, coinmarketcap, 0.0030986365019961067, 2279.6738973015213, 1.4884, 7.301, 0.496, 2019-06-24T14:59:02, 1561388342000, 1h
null, Ravencoin, RVN, BTC, coinmarketcap, 0.000005969663870146202, 3248.9987085520243, -1.3382, -0.4981, -10.8577, 2019-06-24T14:59:05, 1561388345000, 1h
null, Bitcoin Diamond, BCD, BTC, coinmarketcap, 0.00012231661410619593, 669.6539728290293, 0.3073, -2.2717, -12.2185, 2019-06-24T14:59:04, 1561388344000, 1h
null, Lisk, LSK, BTC, coinmarketcap, 0.00019062143440686744, 949.4693231477671, 0.245, -4.1908, -17.7585, 2019-06-24T14:59:02, 1561388342000, 1h
null, Waves, WAVES, BTC, coinmarketcap, 0.0002193821517629544, 1586.554893565432, -0.0978, -2.3879, -18.3842, 2019-06-24T14:59:02, 1561388342000, 1h
