id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 36.40103130460647, 72748290.02142474, 0.1459, 3.4043, 6.6443, 2019-06-25T16:59:28, 1561481968000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 28495008.145448893, 0, 0, 0, 2019-06-25T16:59:20, 1561481960000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014897469105319486, 5502554.802671807, -0.2092, -0.3994, -8.2725, 2019-06-25T16:59:04, 1561481944000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5123059453858845, 6597142.1935529215, -0.1572, -0.6709, -2.4024, 2019-06-25T16:59:07, 1561481947000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.42713861879064413, 13435548.28634138, -0.1631, -2.4513, -14.0087, 2019-06-25T16:59:05, 1561481945000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.022832233691950702, 7796381.708047151, 0.2092, -1.6027, -11.215, 2019-06-25T16:59:06, 1561481946000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.11816539327136526, 1074868.773836918, 0.0811, -1.8557, -8.5563, 2019-06-25T16:59:05, 1561481945000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7587245211894488, 1423711.1844584267, -0.458, -0.4698, -8.8123, 2019-06-25T16:59:10, 1561481950000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012485989123757935, 3125981.0827606968, 0.4877, -0.9556, 1.6282, 2019-06-25T16:59:07, 1561481947000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003047430028652485, 452607.0553088821, 0.1766, -3.7971, -9.5946, 2019-06-25T16:59:06, 1561481946000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004033686413697237, 1487215.0467737855, -0.3978, -1.9125, -14.6147, 2019-06-25T16:59:03, 1561481943000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.37154525935194227, 483645.02829987684, -0.9155, -0.6662, 2.5156, 2019-06-25T16:59:03, 1561481943000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5717544122051705, 1050766.6878066487, -0.5374, 0.4136, -4.0388, 2019-06-25T16:59:03, 1561481943000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.05776591483227261, 2209835.0567225567, 0.1658, 0.1628, 13.3659, 2019-06-25T16:59:04, 1561481944000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.021074685256787067, 233547.47043364757, -0.246, -2.1424, -15.0499, 2019-06-25T16:59:11, 1561481951000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014352219008358167, 81709.1070078144, -0.3178, -2.3513, -11.5823, 2019-06-25T16:59:05, 1561481945000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.02937449821471896, 2481825.3326635226, -0.4148, -1.7168, -7.6006, 2019-06-25T16:59:04, 1561481944000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.00029146635003616557, 94394.60569375582, 0.2473, -0.4068, -10.0703, 2019-06-25T16:59:03, 1561481943000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005256483284787736, 657720.7067414754, 0.0606, 3.3286, -2.9477, 2019-06-25T16:59:07, 1561481947000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.343414218875429, 1164453.4908542652, -0.5607, -2.5715, -14.4378, 2019-06-25T16:59:05, 1561481945000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.0035483454239349415, 23975.196862674373, -1.305, -5.544, -25.1325, 2019-06-25T16:59:06, 1561481946000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09756842831756828, 55925.81383565393, -0.2896, -0.7367, -3.4903, 2019-06-25T16:59:06, 1561481946000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.000029281148370481384, 803924.0847124376, -1.9132, 25.6485, 8.3312, 2019-06-25T16:59:09, 1561481949000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.013978395366663367, 990788.3164695789, 1.1648, 9.7609, 4.8764, 2019-06-25T16:59:05, 1561481945000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.00001070383224231152, 130124.82730542307, -0.9774, -0.9897, -8.7924, 2019-06-25T16:59:03, 1561481943000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.10204325239357408, 55079.394037231155, 0.4308, -4.9424, -6.0214, 2019-06-25T16:59:04, 1561481944000, 1h
null, V Systems, VSYS, ETH, coinmarketcap, 0.0004720571164946733, 35268.24132418007, 1.0672, 3.983, -0.9747, 2019-06-25T16:59:10, 1561481950000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.004214473132729195, 25261.670545092868, -0.5022, -1.7386, -12.5372, 2019-06-25T16:59:06, 1561481946000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.00020425518678789144, 84417.08032350491, 0.4526, -2.9912, -9.977, 2019-06-25T16:59:07, 1561481947000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.006579754344892144, 33047.47765802031, -0.292, -2.5288, -14.8215, 2019-06-25T16:59:04, 1561481944000, 1h
null, Waves, WAVES, ETH, coinmarketcap, 0.0074351901715835845, 52636.836649293946, -0.0741, -3.9206, -16.8618, 2019-06-25T16:59:04, 1561481944000, 1h
null, HyperCash, HC, ETH, coinmarketcap, 0.01617358858661289, 143948.1715879373, 0.4081, 31.3353, 56.1314, 2019-06-25T16:59:05, 1561481945000, 1h
null, Nano, NANO, ETH, coinmarketcap, 0.0047127323165903874, 17683.24864811207, -0.9606, -1.106, -17.5297, 2019-06-25T16:59:04, 1561481944000, 1h
null, BitShares, BTS, ETH, coinmarketcap, 0.00022138658131389018, 34494.038109098925, 0.5028, -2.6122, -4.2629, 2019-06-25T16:59:03, 1561481943000, 1h
null, MonaCoin, MONA, ETH, coinmarketcap, 0.009141788957442368, 103145.10549999715, 0.4431, 4.771, 8.67, 2019-06-25T16:59:02, 1561481942000, 1h
null, Bytom, BTM, ETH, coinmarketcap, 0.000600731192787338, 142273.428750258, -0.4971, -1.0188, -15.9576, 2019-06-25T16:59:05, 1561481945000, 1h
null, Bytecoin, BCN, ETH, coinmarketcap, 0.0000032576236590348045, 216.8803723365776, -2.7155, -0.5347, -12.2658, 2019-06-25T16:59:02, 1561481942000, 1h
null, DigiByte, DGB, ETH, coinmarketcap, 0.0000449962295171242, 4466.519132290702, 0.1387, 0.1841, -4.706, 2019-06-25T16:59:02, 1561481942000, 1h
null, ICON, ICX, ETH, coinmarketcap, 0.0010908512991877138, 37005.20025198925, -0.8416, -2.4887, -18.2335, 2019-06-25T16:59:06, 1561481946000, 1h
null, Komodo, KMD, ETH, coinmarketcap, 0.004327456970441649, 13921.486863806362, -1.3185, -4.7028, -25.5992, 2019-06-25T16:59:04, 1561481944000, 1h
null, Aeternity, AE, ETH, coinmarketcap, 0.0017615928531314357, 177727.91226674494, 0.6237, -8.4029, -8.0319, 2019-06-25T16:59:05, 1561481945000, 1h
null, Energi, NRG, ETH, coinmarketcap, 0.02702276011569255, 7323.806425794924, 1.6709, 45.1671, 76.3455, 2019-06-25T16:59:09, 1561481949000, 1h
null, Verge, XVG, ETH, coinmarketcap, 0.000029531911338370453, 11806.745407172504, -0.5675, -1.0798, -12.5778, 2019-06-25T16:59:03, 1561481943000, 1h
null, GXChain, GXC, ETH, coinmarketcap, 0.00770713354219151, 169798.3295420435, -0.03, -9.7801, -14.4793, 2019-06-25T16:59:05, 1561481945000, 1h
null, Metaverse ETP, ETP, ETH, coinmarketcap, 0.006306895193182419, 114523.25200339044, -0.5368, 2.1158, -15.1163, 2019-06-25T16:59:05, 1561481945000, 1h
null, Siacoin, SC, ETH, coinmarketcap, 0.000010574989304963965, 8374.72538147133, -0.1184, 1.0224, -9.616, 2019-06-25T16:59:03, 1561481943000, 1h
null, ABBC Coin, ABBC, ETH, coinmarketcap, 0.0008486811119718837, 232570.06168450223, 2.2084, 17.3122, 29.0248, 2019-06-25T16:59:10, 1561481950000, 1h
null, Steem, STEEM, ETH, coinmarketcap, 0.0013304350554123785, 5764.364890119531, 0.7052, 0.3236, -13.1398, 2019-06-25T16:59:04, 1561481944000, 1h
null, THETA, THETA, ETH, coinmarketcap, 0.0004462770880412984, 19799.17901669, 0.5401, 1.4076, -6.4622, 2019-06-25T16:59:07, 1561481947000, 1h
null, Ardor, ARDR, ETH, coinmarketcap, 0.0003873981343973728, 9401.179836096808, 1.3238, 2.3588, -5.5186, 2019-06-25T16:59:04, 1561481944000, 1h
null, Zcoin, XZC, ETH, coinmarketcap, 0.0408478292981942, 9507.252827016811, 0.5827, -1.7529, -10.67, 2019-06-25T16:59:04, 1561481944000, 1h
null, Stratis, STRAT, ETH, coinmarketcap, 0.003122260186856203, 8618.11712868946, 0.4492, 0.0625, -14.0271, 2019-06-25T16:59:04, 1561481944000, 1h
null, Nebulas, NAS, ETH, coinmarketcap, 0.005441325913735837, 50932.25857547676, 0.454, -11.8135, -4.8606, 2019-06-25T16:59:05, 1561481945000, 1h
null, Project Pai, PAI, ETH, coinmarketcap, 0.00017277660044713185, 16066.870954118982, 1.9665, 6.731, -6.492, 2019-06-25T16:59:08, 1561481948000, 1h
null, TrueChain, TRUE, ETH, coinmarketcap, 0.003123068455206789, 190497.48429497957, 1.0941, -2.2824, -18.2904, 2019-06-25T16:59:07, 1561481947000, 1h
null, Grin, GRIN, ETH, coinmarketcap, 0.017814140638176025, 151522.67445443998, 2.4287, -6.2174, -12.5971, 2019-06-25T16:59:10, 1561481950000, 1h
null, Horizen, ZEN, ETH, coinmarketcap, 0.032182882740831406, 2716.0011882375215, -1.0837, -2.0874, -17.5254, 2019-06-25T16:59:05, 1561481945000, 1h
null, Cryptonex, CNX, ETH, coinmarketcap, 0.0038783250738143207, 23017.925306254245, 0.8904, 10.0091, -29.2206, 2019-06-25T16:59:06, 1561481946000, 1h
null, NULS, NULS, ETH, coinmarketcap, 0.003016266428492214, 33144.510319496745, -0.813, -0.8934, -18.178, 2019-06-25T16:59:06, 1561481946000, 1h
null, ReddCoin, RDD, ETH, coinmarketcap, 0.000007386331741923476, 1234.0899390941988, -0.929, -1.4566, -7.0379, 2019-06-25T16:59:02, 1561481942000, 1h
null, Elastos, ELA, ETH, coinmarketcap, 0.013053663482018644, 26485.436804393965, 0.8977, -1.1854, -5.9725, 2019-06-25T16:59:07, 1561481947000, 1h
null, Ark, ARK, ETH, coinmarketcap, 0.00164628951797004, 2826.9758683229975, -0.0931, -2.8376, -20.6498, 2019-06-25T16:59:04, 1561481944000, 1h
null, Factom, FCT, ETH, coinmarketcap, 0.019284138535319482, 665.5829189637047, 0.6884, 4.3133, -15.3918, 2019-06-25T16:59:03, 1561481943000, 1h
null, WaykiChain, WICC, ETH, coinmarketcap, 0.0009269435637457478, 7428.050686495956, -1.068, 2.1283, -13.7167, 2019-06-25T16:59:06, 1561481946000, 1h
null, Beam, BEAM, ETH, coinmarketcap, 0.007129365370497174, 242498.59859922418, -0.0546, -7.4572, 52.9095, 2019-06-25T16:59:10, 1561481950000, 1h
null, Electroneum, ETN, ETH, coinmarketcap, 0.000017775407611287976, 978.6115669163972, 0.791, -5.3491, -16.2843, 2019-06-25T16:59:06, 1561481946000, 1h
null, Thunder Token, TT, ETH, coinmarketcap, 0.000056094053591199114, 59690.95216750858, 0.6434, -1.131, -24.2566, 2019-06-25T16:59:11, 1561481951000, 1h
null, Aion, AION, ETH, coinmarketcap, 0.000463445621969311, 8521.161706465562, -0.3116, -0.836, -22.2795, 2019-06-25T16:59:06, 1561481946000, 1h
null, PIVX, PIVX, ETH, coinmarketcap, 0.002398719004059322, 2082.382405792603, -0.8681, -1.2628, -13.2497, 2019-06-25T16:59:03, 1561481943000, 1h
null, Theta Fuel, TFUEL, ETH, coinmarketcap, 0.00003496994247933134, 10993.345968220854, -0.9563, -3.4531, -21.031, 2019-06-25T16:59:10, 1561481950000, 1h
null, Newton, NEW, ETH, coinmarketcap, 0.000011159611347289034, 35276.17106469959, -0.4504, -1.728, -15.1818, 2019-06-25T16:59:10, 1561481950000, 1h
null, Wanchain, WAN, ETH, coinmarketcap, 0.0012412153498349155, 6351.584818580095, -1.1214, 0.2254, -20.9439, 2019-06-25T16:59:07, 1561481947000, 1h
null, Ether Zero, ETZ, ETH, coinmarketcap, 0.0007640958896209363, 7418.797016410629, 0.0192, -9.5097, -27.1096, 2019-06-25T16:59:08, 1561481948000, 1h
null, Metadium, META, ETH, coinmarketcap, 0.00009955672748382175, 9833.722472047713, -0.2716, -5.8993, -19.4425, 2019-06-25T16:59:09, 1561481949000, 1h
null, Nxt, NXT, ETH, coinmarketcap, 0.00012325911657926685, 3966.043217662655, 0.4017, 1.6624, -9.8161, 2019-06-25T16:59:01, 1561481941000, 1h
null, CyberMiles, CMT, ETH, coinmarketcap, 0.00015226682483286577, 32466.877087423414, -0.8801, 0.4012, -12.554, 2019-06-25T16:59:06, 1561481946000, 1h
null, MOAC, MOAC, ETH, coinmarketcap, 0.0019498974969781864, 158.95950918759527, -0.1411, -3.6398, -22.8247, 2019-06-25T16:59:06, 1561481946000, 1h
null, IPChain, IPC, ETH, coinmarketcap, 0.0015438062830926119, 11167.330939284957, 0.2942, -3.1373, -31.0524, 2019-06-25T16:59:07, 1561481947000, 1h
null, CasinoCoin, CSC, ETH, coinmarketcap, 0.0000027780237484265985, 130.76163049378064, -0.744, 7.4106, -0.7212, 2019-06-25T16:59:01, 1561481941000, 1h
null, Unobtanium, UNO, ETH, coinmarketcap, 0.5089374810052346, 2.6138396883570167, 0.158, 3.294, 2.4938, 2019-06-25T16:59:01, 1561481941000, 1h
null, TomoChain, TOMO, ETH, coinmarketcap, 0.001657363734487195, 8704.531737475545, 1.1044, -8.5645, -22.4442, 2019-06-25T16:59:07, 1561481947000, 1h
null, Groestlcoin, GRS, ETH, coinmarketcap, 0.0013595850184259127, 6161.101618437042, -0.1423, -0.7792, -16.0287, 2019-06-25T16:59:02, 1561481942000, 1h
null, Vertcoin, VTC, ETH, coinmarketcap, 0.001980874501025325, 1728.7711727341757, 0.6367, 0.8809, -1.8004, 2019-06-25T16:59:01, 1561481941000, 1h
null, Skycoin, SKY, ETH, coinmarketcap, 0.00589955026720568, 1723.0076910032767, -0.466, 1.5599, -9.183, 2019-06-25T16:59:04, 1561481944000, 1h
null, Syscoin, SYS, ETH, coinmarketcap, 0.00016039411148309168, 1048.6046009442653, 0.3646, -1.7071, -29.1003, 2019-06-25T16:59:02, 1561481942000, 1h
null, BHPCoin, BHP, ETH, coinmarketcap, 0.0054177948377632235, 19418.351832791755, 0.5108, 5.2173, -6.6034, 2019-06-25T16:59:08, 1561481948000, 1h
null, Pirate Chain, ARRR, ETH, coinmarketcap, 0.0008132741764363371, 35.51621762798762, 0.2582, -2.086, 16.0985, 2019-06-25T16:59:11, 1561481951000, 1h
null, Apollo Currency, APL, ETH, coinmarketcap, 0.000005729582605954361, 586.5317711366445, 0.8943, 14.5046, -5.478, 2019-06-25T16:59:08, 1561481948000, 1h
null, Obyte, GBYTE, ETH, coinmarketcap, 0.11777716625651242, 226.74362894802064, 0.4562, 5.1295, -12.8218, 2019-06-25T16:59:04, 1561481944000, 1h
null, #MetaHash, MHC, ETH, coinmarketcap, 0.00006708829910941224, 788.9166888505875, -1.1823, -5.4328, -22.4961, 2019-06-25T16:59:10, 1561481950000, 1h
null, Einsteinium, EMC2, ETH, coinmarketcap, 0.00035908058784002927, 4220.625994048217, -0.1834, -1.4943, -17.1952, 2019-06-25T16:59:02, 1561481942000, 1h
null, Quantum Resistant Ledger, QRL, ETH, coinmarketcap, 0.001131448305339323, 181.6425636255655, -1.2908, 11.6693, -12.7914, 2019-06-25T16:59:05, 1561481945000, 1h
null, SaluS, SLS, ETH, coinmarketcap, 0.07867325212224306, 16.554324341359692, 4.6582, 9.4317, 11.5809, 2019-06-25T16:59:03, 1561481943000, 1h
null, Nexus, NXS, ETH, coinmarketcap, 0.0011720546418485535, 798.012709110751, -2.343, -1.8209, -9.1519, 2019-06-25T16:59:03, 1561481943000, 1h
null, High Performance Blockchain, HPB, ETH, coinmarketcap, 0.0016104306197434507, 14292.515477975434, 0.4597, 0.149, -15.5001, 2019-06-25T16:59:06, 1561481946000, 1h
null, IRISnet, IRIS, ETH, coinmarketcap, 0.0002143061645672869, 31203.256188271323, -0.1783, -3.7006, -17.2573, 2019-06-25T16:59:11, 1561481951000, 1h
null, Achain, ACT, ETH, coinmarketcap, 0.00007595823321118607, 12490.693983303396, 1.0298, 11.1951, 10.122, 2019-06-25T16:59:05, 1561481945000, 1h
null, PLATINCOIN, PLC, ETH, coinmarketcap, 0.09502355464667311, 10239.401509111225, 1.0363, 2.3223, -16.9012, 2019-06-25T16:59:09, 1561481949000, 1h
null, TTC, TTC, ETH, coinmarketcap, 0.00033234109135816734, 6279.325421270217, 0.1325, -8.9481, -16.7522, 2019-06-25T16:59:09, 1561481949000, 1h
null, Particl, PART, ETH, coinmarketcap, 0.007573753395059627, 617.9001223107197, -0.9906, 1.1162, -28.7836, 2019-06-25T16:59:05, 1561481945000, 1h
