id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 9718.37793147, 19574256396.3377, -0.00656303, 4.99448, 17.3114, 2019-06-21T11:59:24, 1561118364000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 286.357467531, 8097766329.37931, 0.405687, 6.85255, 11.7335, 2019-06-21T11:59:21, 1561118361000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.438837200047, 1467466138.30631, 0.302217, 2.19321, 9.96714, 2019-06-21T11:59:05, 1561118345000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 137.069294232, 4029455020.88191, 0.219536, 1.50126, 4.79939, 2019-06-21T11:59:05, 1561118345000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 424.254439019, 1556611905.36906, 0.116382, 3.33081, 3.3839, 2019-06-21T11:59:06, 1561118346000, 1h
null, EOS, EOS, USD, coinmarketcap, 6.99825312331, 2149638349.20252, -0.114527, 3.19254, 8.73397, 2019-06-21T11:59:06, 1561118346000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 37.3880496823, 607771984.41823, 0.0373486, 7.56419, 11.4677, 2019-06-21T11:59:05, 1561118345000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 222.039840868, 497884643.931138, 0.379684, 0.369585, 6.88643, 2019-06-21T11:59:11, 1561118351000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.123925817057, 288457239.955481, 0.131997, 1.16051, 0.175961, 2019-06-21T11:59:03, 1561118343000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0891067961232, 157426491.693678, -0.479818, 1.17223, -0.422079, 2019-06-21T11:59:05, 1561118345000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0333148818794, 596697111.390136, 0.3295, 0.683025, 3.59977, 2019-06-21T11:59:06, 1561118346000, 1h
null, Monero, XMR, USD, coinmarketcap, 107.838199757, 160562200.453416, -0.323997, 3.55785, 20.5861, 2019-06-21T11:59:02, 1561118342000, 1h
null, Dash, DASH, USD, coinmarketcap, 164.067983642, 259299681.003917, -0.195687, 2.06737, 7.15279, 2019-06-21T11:59:03, 1561118343000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.57300929442, 72180810.6519825, 0.405469, 2.26284, 6.28354, 2019-06-21T11:59:10, 1561118350000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.429175964652, 35236829.9684156, -0.214222, 0.617802, -1.21857, 2019-06-21T11:59:04, 1561118344000, 1h
null, NEO, NEO, USD, coinmarketcap, 13.7827112482, 414717550.750122, 0.510759, 2.44809, 5.97502, 2019-06-21T11:59:03, 1561118343000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 8.5999068395, 692448126.358966, 0.609828, 1.90625, 2.57233, 2019-06-21T11:59:03, 1561118343000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.21073956479, 9846227.05015437, 0.265857, 3.71288, -2.98897, 2019-06-21T11:59:04, 1561118344000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0864226404472, 38622348.0203669, -0.151821, 0.375007, 1.25757, 2019-06-21T11:59:02, 1561118342000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 113.137189585, 419857272.384885, 0.75296, 4.62897, 25.4718, 2019-06-21T11:59:04, 1561118344000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.43259082165, 197367937.89349, -0.166213, 0.92024, 0.892695, 2019-06-21T11:59:07, 1561118347000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 28.4322441123, 19843393.5207296, -0.0564977, 2.64607, 6.98569, 2019-06-21T11:59:05, 1561118345000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00693910965105, 32574233.3252654, -1.03098, -3.51286, -8.09697, 2019-06-21T11:59:09, 1561118349000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00317436234764, 39015178.5064966, 0.252968, 0.607601, 3.46664, 2019-06-21T11:59:02, 1561118342000, 1h
