id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 34.51261947200357, 67310457.32004617, 0.0849, -1.6463, 2.6202, 2019-06-23T19:59:24, 1561319964000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 26214454.146072157, 0, 0, 0, 2019-06-23T19:59:17, 1561319957000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015308197269449052, 7442541.824199282, 0.7512, -2.6032, -2.1696, 2019-06-23T19:59:04, 1561319944000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4508613611044625, 13359448.280032989, -0.0924, -1.9041, -10.3389, 2019-06-23T19:59:05, 1561319945000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5510799970279825, 10585120.630889134, 0.2913, 2.2863, -2.4133, 2019-06-23T19:59:03, 1561319943000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.023626726548930752, 8475334.899219263, 0.08, -1.5345, -8.8378, 2019-06-23T19:59:05, 1561319945000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12141370666778196, 1131870.174339941, 0.1219, -2.8149, 0.662, 2019-06-23T19:59:04, 1561319944000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7530177877569914, 1676312.1758657529, -1.6291, -2.5332, -3.8506, 2019-06-23T19:59:08, 1561319948000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.000319984684235102, 754723.6761953381, 0.1152, 4.3343, -5.8999, 2019-06-23T19:59:03, 1561319943000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00041643231817803476, 1335022.7132216236, 0.4402, -1.556, -12.7785, 2019-06-23T19:59:03, 1561319943000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012114038031232434, 2426938.1229365277, 0.6965, 2.6472, -0.9892, 2019-06-23T19:59:04, 1561319944000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3747934972795155, 394839.1586312092, 0.539, 0.0696, 5.5092, 2019-06-23T19:59:02, 1561319942000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5643961692440193, 1156727.1472297024, 0.0771, -1.041, -3.0666, 2019-06-23T19:59:03, 1561319943000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.022559142366848292, 220993.21020079526, -0.0131, 3.6287, -4.2152, 2019-06-23T19:59:09, 1561319949000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.001504801964455696, 96600.117201806, 0.3335, 1.4136, -9.6594, 2019-06-23T19:59:03, 1561319943000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.055037515906579286, 2616260.607843044, 0.61, 0.0552, 5.5695, 2019-06-23T19:59:02, 1561319942000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.03035693505657949, 3077522.1496978556, 2.4213, 3.1522, -5.9945, 2019-06-23T19:59:03, 1561319943000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.00029516735873469943, 97133.99485068995, 0.1851, -0.1789, -9.205, 2019-06-23T19:59:02, 1561319942000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.0038836783544718653, 16995.656571543735, 0.1977, -1.504, -17.7262, 2019-06-23T19:59:03, 1561319943000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005030234283639141, 534572.6970096851, -0.2328, -0.828, -6.2194, 2019-06-23T19:59:05, 1561319945000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.3642269025139429, 1420592.3983058063, 0.5905, -1.8737, 5.2534, 2019-06-23T19:59:03, 1561319943000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.0970286103089858, 74084.56654190797, 0.2227, -1.9843, -4.1437, 2019-06-23T19:59:03, 1561319943000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.000010696986260039656, 140596.21760052966, -0.4568, 0.8679, -9.7748, 2019-06-23T19:59:02, 1561319942000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.000023056856765084287, 139737.08088380468, -0.5316, -2.0032, -14.9486, 2019-06-23T19:59:06, 1561319946000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.012600120977614891, 869495.2393587067, 0.2009, -0.3209, -7.1924, 2019-06-23T19:59:03, 1561319943000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.10158230537856064, 91619.89725609758, -0.5878, 3.3921, -2.9172, 2019-06-23T19:59:02, 1561319942000, 1h
