id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 35.42954352055969, 62042133.66573139, -0.4675, 0.6796, 3.9255, 2019-06-25T02:59:29, 1561431569000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 26428795.90700843, 0, 0, 0, 2019-06-25T02:59:20, 1561431560000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015145356510817551, 5292017.772835482, 1.166, -0.0111, -7.1241, 2019-06-25T02:59:06, 1561431546000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.534431934892879, 5988253.71207847, 0.58, -0.6387, -2.7763, 2019-06-25T02:59:06, 1561431546000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.43640255258251454, 12586888.257771518, -0.289, -2.0303, -11.1086, 2019-06-25T02:59:05, 1561431545000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.02325881540979745, 7113218.441064178, 0.0257, -1.2949, -10.6833, 2019-06-25T02:59:06, 1561431546000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12035924821196933, 1058781.1344751013, -0.1334, -0.5245, -4.0341, 2019-06-25T02:59:06, 1561431546000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7574875448205947, 1385876.3122000655, -0.5095, -1.2305, -7.0202, 2019-06-25T02:59:11, 1561431551000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.0001235521322613056, 2955631.0712044146, 0.1036, 1.9273, -0.2954, 2019-06-25T02:59:06, 1561431546000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003148373751116155, 436996.4757692542, 0.5877, 0.6173, -7.5229, 2019-06-25T02:59:06, 1561431546000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00041127179382084754, 1246277.0117974344, 0.1569, -0.9807, -13.9144, 2019-06-25T02:59:03, 1561431543000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3776997767480164, 424123.65254383103, -0.209, 1.2213, 4.3304, 2019-06-25T02:59:03, 1561431543000, 1h
