id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10823.5415883, 19756941616.1737, 0.667856, 1.01433, 19.0353, 2019-06-23T21:59:29, 1561327169000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 312.667760575, 7890306988.47386, 0.433006, 1.7519, 15.5476, 2019-06-23T21:59:22, 1561327162000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.478775928949, 2135792700.32476, 0.639785, -0.154834, 12.5466, 2019-06-23T21:59:03, 1561327143000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 140.309581583, 3942342025.54926, 0.292347, -1.58202, 2.91076, 2019-06-23T21:59:04, 1561327144000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 482.43410362, 2397133932.09134, 0.711108, -0.480231, 12.1934, 2019-06-23T21:59:05, 1561327145000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.36711440054, 2371977941.77777, 0.540411, -1.85267, 4.96475, 2019-06-23T21:59:05, 1561327145000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 37.449242707, 344646298.607956, -0.682583, -2.56893, 15.0832, 2019-06-23T21:59:04, 1561327144000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 237.735851892, 450205035.269721, 0.714051, -0.886967, 11.974, 2019-06-23T21:59:09, 1561327149000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0991338836469, 226422241.184249, -1.23897, 3.78702, 7.58488, 2019-06-23T21:59:04, 1561327144000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0382943429437, 765413985.911759, 0.493911, 4.32603, 15.5909, 2019-06-23T21:59:04, 1561327144000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.12950604609, 393849087.32195, -0.356321, -0.66701, 0.0804183, 2019-06-23T21:59:04, 1561327144000, 1h
null, Monero, XMR, USD, coinmarketcap, 117.171211626, 122275416.648363, 0.322792, 1.61229, 21.76, 2019-06-23T21:59:01, 1561327141000, 1h
