id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 35.600254931341105, 63543216.1801897, 0.5718, 1.1429, 4.4777, 2019-06-25T01:59:28, 1561427968000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 26843947.826038525, 0, 0, 0, 2019-06-25T01:59:16, 1561427956000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014978779971625252, 5419162.667112385, 0.0145, -1.5756, -7.7853, 2019-06-25T01:59:02, 1561427942000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.43831137782943697, 12782953.659085233, 0.7599, -1.4234, -10.7875, 2019-06-25T01:59:02, 1561427942000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5268814623980242, 6167538.542745796, 0.0698, -1.2121, -3.2765, 2019-06-25T01:59:06, 1561427946000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.02326554251601442, 7437349.813133379, 0.7433, -1.5085, -10.612, 2019-06-25T01:59:04, 1561427944000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12059550602678801, 1073595.7189690333, 0.4888, 0.2901, -3.5759, 2019-06-25T01:59:05, 1561427945000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7610203616127309, 1435691.7109975407, 0.5748, -1.1363, -6.4732, 2019-06-25T01:59:11, 1561427951000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012358570947995095, 2976940.3855417906, 0.225, 1.9823, -0.2049, 2019-06-25T01:59:06, 1561427946000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00031320306558813563, 446130.1381348004, 0.5309, 0.205, -7.9825, 2019-06-25T01:59:04, 1561427944000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00040931680506855133, 1243992.48411182, -0.2015, -1.501, -14.262, 2019-06-25T01:59:02, 1561427942000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3789694632558624, 430750.18920709635, 0.0814, 1.2605, 4.7915, 2019-06-25T01:59:02, 1561427942000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5700887749357824, 1118277.393574264, 0.1551, 0.3707, -2.4948, 2019-06-25T01:59:02, 1561427942000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.0580276412546239, 2282964.7103775116, 0.8103, 5.9025, 12.3821, 2019-06-25T01:59:03, 1561427943000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.021429894457766142, 191536.30329466297, 0.7496, -3.4826, -15.7408, 2019-06-25T01:59:12, 1561427952000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.001467009687075726, 68936.65759712261, 0.4953, 0.1159, -8.7127, 2019-06-25T01:59:03, 1561427943000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.029997464572791604, 2525877.5015288, 0.451, 0.3107, -6.6465, 2019-06-25T01:59:03, 1561427943000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.0002934047376015886, 100294.98673901537, 0.5762, -0.7968, -11.1085, 2019-06-25T01:59:02, 1561427942000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005112224320191203, 485309.80219132797, 0.6604, 1.8521, -8.4886, 2019-06-25T01:59:08, 1561427948000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.003752556135483468, 17937.64448996499, 1.5447, -2.7654, -22.5471, 2019-06-25T01:59:04, 1561427944000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.35099691294055, 1270323.1886095726, -0.1349, -1.7084, -6.0196, 2019-06-25T01:59:03, 1561427943000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09819723658933933, 61389.151797517035, -0.2007, -1.9141, -3.7239, 2019-06-25T01:59:06, 1561427946000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.00001095993235725436, 141494.9447138319, 1.0822, 2.2834, -6.1789, 2019-06-25T01:59:01, 1561427941000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.013649522194699408, 888391.7388592727, 1.8151, 8.4257, 3.1652, 2019-06-25T01:59:04, 1561427944000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.000022626058353062426, 233766.89555067726, 0.4007, -2.3778, -16.3393, 2019-06-25T01:59:10, 1561427950000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.104808355524381, 68928.84094213165, -1.3258, -1.8007, -2.1245, 2019-06-25T01:59:02, 1561427942000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.00021178194985555087, 116952.81941007738, -0.5391, 5.2187, -6.3738, 2019-06-25T01:59:08, 1561427948000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.006792625582861449, 33703.67385407079, 0.053, 1.2891, -11.9252, 2019-06-25T01:59:02, 1561427942000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.004217177943773689, 24502.955189805838, 0.8456, -1.4917, -16.0206, 2019-06-25T01:59:05, 1561427945000, 1h
null, Waves, WAVES, ETH, coinmarketcap, 0.007625048777056862, 52485.39726659057, -0.4958, 0.1397, -14.7727, 2019-06-25T01:59:02, 1561427942000, 1h
null, Bytecoin, BCN, ETH, coinmarketcap, 0.000003233916087360478, 165.21236589046305, -6.286, -2.2431, -14.344, 2019-06-25T01:59:01, 1561427941000, 1h
null, Nano, NANO, ETH, coinmarketcap, 0.004714177006429726, 15754.94696296369, 0.41, -2.6384, -17.6373, 2019-06-25T01:59:03, 1561427943000, 1h
null, BitShares, BTS, ETH, coinmarketcap, 0.00022785189363083743, 49831.11355384054, 1.5023, 7.6702, -3.0438, 2019-06-25T01:59:01, 1561427941000, 1h
null, Bytom, BTM, ETH, coinmarketcap, 0.000607927725591613, 101856.28136905956, 0.2474, -2.259, -18.3882, 2019-06-25T01:59:04, 1561427944000, 1h
null, HyperCash, HC, ETH, coinmarketcap, 0.013509990927151022, 41946.91405074905, -0.7307, 11.8965, 26.4816, 2019-06-25T01:59:04, 1561427944000, 1h
null, MonaCoin, MONA, ETH, coinmarketcap, 0.008777486402866855, 39311.181395492655, -0.1611, 1.3765, 4.6601, 2019-06-25T01:59:01, 1561427941000, 1h
null, DigiByte, DGB, ETH, coinmarketcap, 0.0000457808657233044, 3966.1806865415533, 0.7599, 0.94, -2.0856, 2019-06-25T01:59:01, 1561427941000, 1h
null, ICON, ICX, ETH, coinmarketcap, 0.0011138468899588143, 29513.51390559748, 0.2528, 1.612, -16.847, 2019-06-25T01:59:05, 1561427945000, 1h
null, Aeternity, AE, ETH, coinmarketcap, 0.0019441725341804547, 272522.3523869416, 1.4449, 16.2433, -0.9501, 2019-06-25T01:59:03, 1561427943000, 1h
null, Komodo, KMD, ETH, coinmarketcap, 0.004515486279983086, 12974.6505392786, -0.5024, 2.5931, -24.4897, 2019-06-25T01:59:02, 1561427942000, 1h
null, Verge, XVG, ETH, coinmarketcap, 0.00002993323978296204, 10995.984897993903, 0.2723, -3.1938, -11.8952, 2019-06-25T01:59:02, 1561427942000, 1h
null, GXChain, GXC, ETH, coinmarketcap, 0.007795882499226852, 161085.02986507068, -0.3629, -9.0567, -8.4422, 2019-06-25T01:59:03, 1561427943000, 1h
null, Metaverse ETP, ETP, ETH, coinmarketcap, 0.006163587825771861, 91873.2944354178, 0.1551, 4.0313, -11.1023, 2019-06-25T01:59:03, 1561427943000, 1h
null, Siacoin, SC, ETH, coinmarketcap, 0.000010363779162736327, 8867.607583525336, 0.8349, 0.317, -11.6792, 2019-06-25T01:59:01, 1561427941000, 1h
null, Steem, STEEM, ETH, coinmarketcap, 0.0013347765853034045, 3598.800616969052, -0.3816, 0.2342, -12.6602, 2019-06-25T01:59:02, 1561427942000, 1h
null, ABBC Coin, ABBC, ETH, coinmarketcap, 0.0007631098697061876, 200949.08448158848, 3.4083, 4.2475, 13.5956, 2019-06-25T01:59:11, 1561427951000, 1h
null, THETA, THETA, ETH, coinmarketcap, 0.0004358357818526578, 12642.99093210246, 0.4973, 2.015, -8.9024, 2019-06-25T01:59:07, 1561427947000, 1h
null, Ardor, ARDR, ETH, coinmarketcap, 0.000377974216850802, 2298.5928665243846, -0.2477, -0.7661, -2.3347, 2019-06-25T01:59:02, 1561427942000, 1h
null, Energi, NRG, ETH, coinmarketcap, 0.021524813360985984, 4540.83829224748, 0.8089, 15.4598, 38.0434, 2019-06-25T01:59:10, 1561427950000, 1h
