id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 36.36244207387698, 68238539.88655394, 0.5738, 3.0588, 6.5917, 2019-06-25T13:59:27, 1561471167000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 27029615.011519905, 0, 0, 0, 2019-06-25T13:59:21, 1561471161000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014978554128648887, 5084606.145153662, 0.0039, -0.4113, -8.246, 2019-06-25T13:59:03, 1561471143000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5211839226585668, 6230368.065260957, -0.1844, -0.8277, -2.2348, 2019-06-25T13:59:06, 1561471146000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4319180976853214, 12926524.93170261, -0.3829, -1.5824, -12.3236, 2019-06-25T13:59:04, 1561471144000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.02299325176895421, 7281545.610199314, 0.056, -1.4385, -11.0489, 2019-06-25T13:59:04, 1561471144000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.11710575459780208, 1098575.0563932352, -0.6744, -2.269, -9.1382, 2019-06-25T13:59:04, 1561471144000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.766257282662422, 1379095.716727053, 0.4447, -0.4941, -7.7249, 2019-06-25T13:59:09, 1561471149000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.0001252662335762671, 3190653.0747859543, 0.2953, -0.1253, 1.8927, 2019-06-25T13:59:05, 1561471145000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00030584082666798443, 435576.4043395965, -0.7701, -3.2742, -9.2288, 2019-06-25T13:59:04, 1561471144000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00040479667481361635, 1397727.3092827795, -0.3402, -1.8643, -14.6364, 2019-06-25T13:59:03, 1561471143000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3694010108496386, 442633.5591954592, 0.2888, -1.4274, 1.8676, 2019-06-25T13:59:02, 1561471142000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5687604613287393, 1037062.2711047968, -0.1791, 0.3161, -4.2502, 2019-06-25T13:59:03, 1561471143000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.05772379144723765, 2119393.3857452064, -0.078, -0.3161, 13.1833, 2019-06-25T13:59:03, 1561471143000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.021097318278621945, 214717.86198349885, -0.139, -2.7431, -15.3877, 2019-06-25T13:59:10, 1561471150000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014490834296145504, 77594.59200481791, -0.025, -1.9031, -10.5032, 2019-06-25T13:59:03, 1561471143000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.029254903541293925, 2407776.35123977, -0.1065, -2.678, -8.317, 2019-06-25T13:59:03, 1561471143000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.0002895666831704759, 96211.648270328, -0.7053, -1.217, -10.7938, 2019-06-25T13:59:02, 1561471142000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005266598297126584, 638997.6803853563, -1.0377, 3.697, -3.1678, 2019-06-25T13:59:06, 1561471146000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.0035691288324022643, 21916.44781683631, -1.3006, -6.2133, -24.779, 2019-06-25T13:59:04, 1561471144000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.34213190839748653, 1069947.704886075, -0.1875, -2.4666, -13.6831, 2019-06-25T13:59:04, 1561471144000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.00003145867740815235, 724263.916331838, 1.494, 35.1725, 16.6952, 2019-06-25T13:59:07, 1561471147000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09719261186283315, 56459.05873990731, 0.4718, -1.384, -4.0711, 2019-06-25T13:59:04, 1561471144000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.013995408695786124, 893545.9350043825, -0.4673, 9.6078, 5.298, 2019-06-25T13:59:03, 1561471143000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.000010747832161023924, 128865.99306153177, -0.1251, -0.3261, -8.2849, 2019-06-25T13:59:03, 1561471143000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.10138904397599555, 50498.26497374275, -0.0365, -6.3626, -6.5037, 2019-06-25T13:59:03, 1561471143000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.0066532865518824915, 33382.878862103105, -0.0757, -0.9264, -13.5922, 2019-06-25T13:59:02, 1561471142000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.004201993602924848, 23845.358012680495, -0.2378, -2.4309, -13.3536, 2019-06-25T13:59:04, 1561471144000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.00019959367045788317, 79330.2555152291, -1.5779, -6.3519, -11.3514, 2019-06-25T13:59:06, 1561471146000, 1h
null, Waves, WAVES, ETH, coinmarketcap, 0.007343595910376379, 49834.22488649687, -1.0295, -4.8476, -17.8609, 2019-06-25T13:59:03, 1561471143000, 1h
null, HyperCash, HC, ETH, coinmarketcap, 0.01537373697946716, 104779.99186832928, 2.2049, 24.9384, 48.2493, 2019-06-25T13:59:03, 1561471143000, 1h
null, Bytecoin, BCN, ETH, coinmarketcap, 0.0000035175695891384146, 216.8116372453835, 4.7081, 6.8339, -6.3346, 2019-06-25T13:59:01, 1561471141000, 1h
null, Nano, NANO, ETH, coinmarketcap, 0.004714410953131566, 15863.962563711633, 0.111, -1.9559, -17.5564, 2019-06-25T13:59:03, 1561471143000, 1h
null, BitShares, BTS, ETH, coinmarketcap, 0.00022234486699141117, 45377.208497458676, -0.7745, 0.0891, -3.8477, 2019-06-25T13:59:02, 1561471142000, 1h
null, Bytom, BTM, ETH, coinmarketcap, 0.0006087550957530519, 132467.33049034438, 1.0629, 0.0511, -14.5101, 2019-06-25T13:59:03, 1561471143000, 1h
null, MonaCoin, MONA, ETH, coinmarketcap, 0.009080661404270291, 95969.6107746059, 0.5552, 3.3311, 6.2285, 2019-06-25T13:59:01, 1561471141000, 1h
null, DigiByte, DGB, ETH, coinmarketcap, 0.000044324469349980245, 4480.736892869597, -0.1233, -1.7382, -5.0163, 2019-06-25T13:59:01, 1561471141000, 1h
null, ICON, ICX, ETH, coinmarketcap, 0.0010921302575567552, 34793.293109445956, -0.8178, -2.5667, -18.0407, 2019-06-25T13:59:04, 1561471144000, 1h
null, Komodo, KMD, ETH, coinmarketcap, 0.004306542434334937, 14636.605043849906, -1.1014, -1.835, -25.8131, 2019-06-25T13:59:03, 1561471143000, 1h
null, Aeternity, AE, ETH, coinmarketcap, 0.0017609979053664624, 187377.12743427383, -1.5533, -8.1007, -8.3847, 2019-06-25T13:59:03, 1561471143000, 1h
null, Verge, XVG, ETH, coinmarketcap, 0.00002958470573817901, 12184.092314526859, -2.3443, -1.5833, -12.4402, 2019-06-25T13:59:02, 1561471142000, 1h
null, Energi, NRG, ETH, coinmarketcap, 0.026513877136150964, 6904.506996130981, 1.6982, 43.0905, 72.0053, 2019-06-25T13:59:07, 1561471147000, 1h
null, GXChain, GXC, ETH, coinmarketcap, 0.007523090408047013, 168616.92653488144, -1.0607, -12.7239, -15.4375, 2019-06-25T13:59:03, 1561471143000, 1h
null, Metaverse ETP, ETP, ETH, coinmarketcap, 0.006263915988855836, 102141.069101729, -0.0256, 1.5691, -15.4414, 2019-06-25T13:59:03, 1561471143000, 1h
null, Siacoin, SC, ETH, coinmarketcap, 0.00001051074277143172, 8236.539757157383, 0.3225, -0.0147, -10.1443, 2019-06-25T13:59:02, 1561471142000, 1h
null, Steem, STEEM, ETH, coinmarketcap, 0.00133738964093446, 5235.431605891085, 1.3431, 1.0796, -12.4328, 2019-06-25T13:59:02, 1561471142000, 1h
null, ABBC Coin, ABBC, ETH, coinmarketcap, 0.000783782122172749, 212827.3821469781, -3.8398, 8.8644, 19.0575, 2019-06-25T13:59:08, 1561471148000, 1h
null, Ardor, ARDR, ETH, coinmarketcap, 0.0003862021163520776, 9190.55931143623, 0.9066, 1.7874, -4.6609, 2019-06-25T13:59:02, 1561471142000, 1h
null, THETA, THETA, ETH, coinmarketcap, 0.0004407821904433463, 19601.436336977662, -1.0493, 1.2754, -7.3091, 2019-06-25T13:59:05, 1561471145000, 1h
null, Zcoin, XZC, ETH, coinmarketcap, 0.04080850632168284, 9622.214601555914, 0.3561, -3.092, -9.4463, 2019-06-25T13:59:03, 1561471143000, 1h
null, Stratis, STRAT, ETH, coinmarketcap, 0.0031432892249350277, 8264.022201373116, 0.9047, 1.8441, -13.2495, 2019-06-25T13:59:02, 1561471142000, 1h
null, Nebulas, NAS, ETH, coinmarketcap, 0.0053916839133458525, 55504.76971842355, -1.3697, -15.5207, -5.0349, 2019-06-25T13:59:03, 1561471143000, 1h
null, Project Pai, PAI, ETH, coinmarketcap, 0.00017059906485349514, 14348.880290449539, 0.246, 5.5638, -7.8766, 2019-06-25T13:59:06, 1561471146000, 1h
null, TrueChain, TRUE, ETH, coinmarketcap, 0.0031067164532814027, 186051.12019907354, 0.4975, -2.7004, -18.9942, 2019-06-25T13:59:05, 1561471145000, 1h
null, Grin, GRIN, ETH, coinmarketcap, 0.01748817001543359, 152436.82491839823, -0.65, -9.1639, -15.4848, 2019-06-25T13:59:09, 1561471149000, 1h
null, ReddCoin, RDD, ETH, coinmarketcap, 0.000007892837672956982, 1295.6313348425767, 5.048, 4.8846, -0.2999, 2019-06-25T13:59:01, 1561471141000, 1h
null, Cryptonex, CNX, ETH, coinmarketcap, 0.003870134430850817, 22726.617158515637, 1.0525, 9.5263, -29.311, 2019-06-25T13:59:04, 1561471144000, 1h
null, Horizen, ZEN, ETH, coinmarketcap, 0.03180316435101873, 2450.6133572811023, -0.6863, -4.0207, -18.2213, 2019-06-25T13:59:03, 1561471143000, 1h
null, NULS, NULS, ETH, coinmarketcap, 0.00300634028827614, 33074.34994445958, -0.8763, -2.3198, -18.3186, 2019-06-25T13:59:04, 1561471144000, 1h
null, Elastos, ELA, ETH, coinmarketcap, 0.013102211956324737, 19761.150193151156, 0.1004, -0.9176, -5.8332, 2019-06-25T13:59:05, 1561471145000, 1h
null, Ark, ARK, ETH, coinmarketcap, 0.0016386869537528478, 2626.34619380052, -0.3413, -2.3819, -20.9659, 2019-06-25T13:59:03, 1561471143000, 1h
null, Factom, FCT, ETH, coinmarketcap, 0.01876853487975143, 638.2774067237475, 1.6512, -0.4894, -17.6415, 2019-06-25T13:59:02, 1561471142000, 1h
null, WaykiChain, WICC, ETH, coinmarketcap, 0.0009306585388167399, 7362.842504827926, -0.0926, 4.4189, -12.5879, 2019-06-25T13:59:05, 1561471145000, 1h
null, Beam, BEAM, ETH, coinmarketcap, 0.00713529163823838, 237664.7883843226, 0.0174, -8.7434, 52.5994, 2019-06-25T13:59:09, 1561471149000, 1h
null, Electroneum, ETN, ETH, coinmarketcap, 0.000017766567358904722, 918.2870124076876, 0.7171, -6.8941, -17.4963, 2019-06-25T13:59:04, 1561471144000, 1h
null, Thunder Token, TT, ETH, coinmarketcap, 0.00005542441043411562, 55484.496844813984, -0.1579, -1.3574, -24.7635, 2019-06-25T13:59:10, 1561471150000, 1h
