id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 34.346162131439804, 80213017.53897646, -0.1804, -3.2572, 2.0567, 2019-06-23T14:59:24, 1561301964000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 30183098.784338877, 0, 0, 0, 2019-06-23T14:59:21, 1561301961000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015219740312244281, 10957349.317547912, -0.1345, 2.382, -1.4948, 2019-06-23T14:59:03, 1561301943000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4524635310267503, 15485909.29774115, -0.3045, -0.909, -9.4435, 2019-06-23T14:59:06, 1561301946000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5619139652178147, 11518533.235787172, 0.2184, 6.6936, -1.5201, 2019-06-23T14:59:05, 1561301945000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.02374639898435157, 10181317.506261155, -0.0579, 0.5144, -8.2472, 2019-06-23T14:59:05, 1561301945000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.1220995217290449, 1162788.4363613448, -0.2933, -3.7023, 1.1284, 2019-06-23T14:59:04, 1561301944000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7710637542723793, 2093330.0704456265, -0.1013, -1.9266, -1.3125, 2019-06-23T14:59:09, 1561301949000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003120711161143262, 891170.8241493973, 1.0044, 6.3189, -7.6797, 2019-06-23T14:59:03, 1561301943000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004158691650593982, 1815908.5692555727, 0.0273, 1.8011, -12.2771, 2019-06-23T14:59:02, 1561301942000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00011937565220213693, 2875137.2367415386, 0.7459, 5.3766, -1.9507, 2019-06-23T14:59:04, 1561301944000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3702516721199472, 404885.98486256687, -0.2042, -0.7442, 5.0914, 2019-06-23T14:59:01, 1561301941000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5638182321665546, 1354555.4468782851, 0.4097, -1.8189, -3.1365, 2019-06-23T14:59:02, 1561301942000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.022342907618411085, 257852.3223288445, 0.3117, 3.1778, -3.6306, 2019-06-23T14:59:09, 1561301949000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.001494253322313286, 125109.41014244454, -0.4208, 3.768, -10.2331, 2019-06-23T14:59:02, 1561301942000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.0560234374436691, 3746007.354473094, 0.639, 13.1997, 7.467, 2019-06-23T14:59:02, 1561301942000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.029646818193996526, 3381095.0256859176, 0.0628, 1.7133, -7.6297, 2019-06-23T14:59:02, 1561301942000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.0002959801117195437, 111482.2805317186, -0.0571, 1.7094, -8.3618, 2019-06-23T14:59:01, 1561301941000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.0038789956879342288, 26649.51292432554, -0.3217, 1.8385, -17.0436, 2019-06-23T14:59:03, 1561301943000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005051740086471217, 796065.4428007773, 0.5413, 4.5428, -5.5552, 2019-06-23T14:59:06, 1561301946000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.36227590890081035, 1863754.814173605, -0.2612, -0.9772, 5.7439, 2019-06-23T14:59:02, 1561301942000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09851649608718342, 92530.03871131883, -0.0358, -0.0523, -2.1196, 2019-06-23T14:59:04, 1561301944000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.00002388734219671932, 171877.93212666936, -1.5323, 11.6184, -11.2819, 2019-06-23T14:59:06, 1561301946000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.000010551455481754602, 157973.8181176052, -0.6234, 0.2592, -10.8583, 2019-06-23T14:59:04, 1561301944000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.012712613583070832, 1114328.5128364752, 0.096, 5.9967, -4.3041, 2019-06-23T14:59:03, 1561301943000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.09907365265590332, 190043.6401284528, -0.3778, 1.5852, -6.2754, 2019-06-23T14:59:01, 1561301941000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.006879975393171138, 37045.25573739478, 0.3553, 1.195, -13.7361, 2019-06-23T14:59:01, 1561301941000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.004311026447860968, 53494.845328025185, -0.0466, -0.5959, -5.8682, 2019-06-23T14:59:03, 1561301943000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.00020667841967474284, 99476.12515347346, 0.2401, 6.6185, -9.4357, 2019-06-23T14:59:05, 1561301945000, 1h
