id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 9331.56918007, 16281739027.0519, 0.287519, 2.26998, 14.2825, 2019-06-20T17:59:28, 1561053568000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 269.81730807, 5735583249.9912, 0.290178, 0.867499, 4.06972, 2019-06-20T17:59:20, 1561053560000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.426642646841, 1212138550.49721, -0.0281065, -1.00454, 6.16371, 2019-06-20T17:59:04, 1561053544000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 133.379612361, 3948116594.17973, -0.814829, -2.96807, -0.435589, 2019-06-20T17:59:05, 1561053545000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 408.829864114, 1260532377.33961, -0.163816, -1.06096, -0.173646, 2019-06-20T17:59:06, 1561053546000, 1h
null, EOS, EOS, USD, coinmarketcap, 6.75356770135, 1712574165.32318, 0.0553791, -1.14002, 3.83946, 2019-06-20T17:59:04, 1561053544000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 36.1672276101, 639185557.580543, -0.698065, 2.05359, 2.98707, 2019-06-20T17:59:04, 1561053544000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 215.436660073, 343783379.641314, -0.0201102, -4.06545, 2.62968, 2019-06-20T17:59:09, 1561053549000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.121124884829, 247648105.949072, -0.472539, -2.78329, -4.0204, 2019-06-20T17:59:02, 1561053542000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0882669664223, 146989192.812952, -0.501309, -1.47402, -4.17185, 2019-06-20T17:59:04, 1561053544000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0327287845491, 539636702.027783, -0.507301, -1.99271, -0.845448, 2019-06-20T17:59:04, 1561053544000, 1h
null, Monero, XMR, USD, coinmarketcap, 101.021925906, 157874162.173833, -0.230524, 2.45042, 10.8919, 2019-06-20T17:59:02, 1561053542000, 1h
null, Dash, DASH, USD, coinmarketcap, 159.069011541, 245974688.946937, 0.0919094, -0.0047525, 2.00598, 2019-06-20T17:59:02, 1561053542000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.39359522481, 54177560.354118, -1.18003, -3.46011, 1.33356, 2019-06-20T17:59:10, 1561053550000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.421024815028, 43561882.370302, 0.264905, -4.08434, -4.81489, 2019-06-20T17:59:03, 1561053543000, 1h
null, NEO, NEO, USD, coinmarketcap, 13.3944432021, 344757799.139296, -0.461252, -1.74816, 0.38548, 2019-06-20T17:59:02, 1561053542000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 8.38614421714, 569464292.736006, -0.774153, -1.31975, -1.99599, 2019-06-20T17:59:03, 1561053543000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0859435015622, 27442667.7864735, 0.205614, -0.546203, 0.259771, 2019-06-20T17:59:02, 1561053542000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.14980543261, 7948814.61749322, 0.0102608, -6.96629, -10.2525, 2019-06-20T17:59:04, 1561053544000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 106.618549794, 280004290.060185, -0.657947, -1.9536, 18.9637, 2019-06-20T17:59:03, 1561053543000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.39161045647, 176011237.482337, -0.892252, -2.34173, -4.17181, 2019-06-20T17:59:07, 1561053547000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 28.0179900205, 20176222.4706059, 0.77036, 4.22368, 5.61138, 2019-06-20T17:59:04, 1561053544000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00706244134163, 22156844.4763221, -1.07007, -3.45977, -6.93629, 2019-06-20T17:59:08, 1561053548000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00315808409135, 33495878.0514981, 0.131616, 1.33548, 3.18514, 2019-06-20T17:59:03, 1561053543000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 3.44989562114, 181318842.21271, -0.838457, -3.54113, 3.14755, 2019-06-20T17:59:04, 1561053544000, 1h
null, Decred, DCR, USD, coinmarketcap, 28.6089387394, 3862447.65887332, 0.288601, 1.51641, 2.05704, 2019-06-20T17:59:02, 1561053542000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.07043717845, 8188452.47594295, -0.121998, 0.000398715, -1.22625, 2019-06-20T17:59:02, 1561053542000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.0624989876906, 19704869.4806232, 1.30121, -3.73461, -4.79997, 2019-06-20T17:59:07, 1561053547000, 1h
null, Waves, WAVES, USD, coinmarketcap, 2.35698319202, 15450330.1019355, -0.246529, -1.8251, -4.75834, 2019-06-20T17:59:03, 1561053543000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.24486009248, 3825376.96709038, -0.192482, -2.10837, 0.97415, 2019-06-20T17:59:05, 1561053545000, 1h
null, Nano, NANO, USD, coinmarketcap, 1.47089473517, 6663642.38518301, -0.665745, -3.25825, -11.2832, 2019-06-20T17:59:03, 1561053543000, 1h
null, Bytom, BTM, USD, coinmarketcap, 0.180565479108, 39052216.3332337, -1.26266, -4.64812, 11.1184, 2019-06-20T17:59:03, 1561053543000, 1h
null, Bytecoin, BCN, USD, coinmarketcap, 0.000951262277105, 56775.9132055669, -2.44921, -6.15509, 2.46828, 2019-06-20T17:59:01, 1561053541000, 1h
null, DigiByte, DGB, USD, coinmarketcap, 0.0145055075022, 3161297.02943626, -1.11885, 3.68304, 17.2085, 2019-06-20T17:59:01, 1561053541000, 1h
null, BitShares, BTS, USD, coinmarketcap, 0.0630218166405, 5750596.57184021, 1.33102, 0.88541, 0.616232, 2019-06-20T17:59:01, 1561053541000, 1h
null, ICON, ICX, USD, coinmarketcap, 0.350803512345, 8356528.56262222, -1.06866, -4.84133, -10.5065, 2019-06-20T17:59:04, 1561053544000, 1h
null, Komodo, KMD, USD, coinmarketcap, 1.42102896584, 2588625.10479037, -0.359196, -7.4021, -14.7671, 2019-06-20T17:59:02, 1561053542000, 1h
null, MonaCoin, MONA, USD, coinmarketcap, 2.35665048984, 12454890.3159884, -0.58997, 2.33076, 15.5287, 2019-06-20T17:59:01, 1561053541000, 1h
null, HyperCash, HC, USD, coinmarketcap, 3.29329400375, 18000654.5858641, -0.606324, 7.57347, 46.3315, 2019-06-20T17:59:04, 1561053544000, 1h
null, GXChain, GXC, USD, coinmarketcap, 2.33134092697, 10950872.0997689, 0.174694, -4.07607, 3.80481, 2019-06-20T17:59:03, 1561053543000, 1h
null, Verge, XVG, USD, coinmarketcap, 0.00886478656829, 2585207.9177862, -0.985872, -2.79911, -2.95707, 2019-06-20T17:59:01, 1561053541000, 1h
null, Aeternity, AE, USD, coinmarketcap, 0.514330288995, 35944498.8558381, 0.00631642, -3.08223, 0.243844, 2019-06-20T17:59:03, 1561053543000, 1h
null, Metaverse ETP, ETP, USD, coinmarketcap, 1.89659427805, 64535874.4845556, -1.03429, -7.88526, -1.03573, 2019-06-20T17:59:03, 1561053543000, 1h
null, Siacoin, SC, USD, coinmarketcap, 0.00310099583317, 2702551.66107149, -0.384368, -0.634816, -4.47914, 2019-06-20T17:59:02, 1561053542000, 1h
null, Steem, STEEM, USD, coinmarketcap, 0.402710054856, 1862750.04045901, -0.826894, -2.95647, -3.31096, 2019-06-20T17:59:02, 1561053542000, 1h
null, Ardor, ARDR, USD, coinmarketcap, 0.121698660081, 5858988.80023793, -0.483149, -3.23983, 14.2692, 2019-06-20T17:59:02, 1561053542000, 1h
null, THETA, THETA, USD, coinmarketcap, 0.129979393243, 3113319.61816137, -0.254562, -1.5578, -4.85655, 2019-06-20T17:59:06, 1561053546000, 1h
null, Zcoin, XZC, USD, coinmarketcap, 13.5159907506, 7210132.69279211, 0.843336, -2.84084, 5.36549, 2019-06-20T17:59:02, 1561053542000, 1h
null, Stratis, STRAT, USD, coinmarketcap, 0.958514693057, 2397138.31137277, -0.248444, -1.81162, 1.15831, 2019-06-20T17:59:02, 1561053542000, 1h
null, ABBC Coin, ABBC, USD, coinmarketcap, 0.174328099108, 45380092.5045715, 0.66163, -0.744512, -5.02555, 2019-06-20T17:59:09, 1561053549000, 1h
null, TrueChain, TRUE, USD, coinmarketcap, 1.0045352496, 65127904.2434487, 0.189314, 1.56307, -3.2734, 2019-06-20T17:59:06, 1561053546000, 1h
null, Nebulas, NAS, USD, coinmarketcap, 1.4873197404, 5654567.64740202, -0.358405, -4.16454, -10.5529, 2019-06-20T17:59:03, 1561053543000, 1h
null, Horizen, ZEN, USD, coinmarketcap, 10.5863441924, 1152105.85168328, -0.173801, -3.9719, -2.44148, 2019-06-20T17:59:03, 1561053543000, 1h
null, NULS, NULS, USD, coinmarketcap, 0.99260811376, 15748194.2004689, -0.801488, -5.21687, 11.5695, 2019-06-20T17:59:04, 1561053544000, 1h
null, Grin, GRIN, USD, coinmarketcap, 5.25185152666, 39794493.8102376, 2.15964, -6.44084, 44.6733, 2019-06-20T17:59:10, 1561053550000, 1h
null, Energi, NRG, USD, coinmarketcap, 3.99843209046, 200716.666212771, -0.934156, -2.65602, 15.034, 2019-06-20T17:59:08, 1561053548000, 1h
null, Project Pai, PAI, USD, coinmarketcap, 0.04717039459, 1258492.02752757, 0.173235, -3.51277, -5.02434, 2019-06-20T17:59:07, 1561053547000, 1h
null, ReddCoin, RDD, USD, coinmarketcap, 0.002141523929, 409431.236423951, 1.81781, 2.74996, 22.0599, 2019-06-20T17:59:01, 1561053541000, 1h
null, Elastos, ELA, USD, coinmarketcap, 3.86224617528, 5132589.72300387, 1.26184, 3.53043, 7.57145, 2019-06-20T17:59:06, 1561053546000, 1h
null, Ark, ARK, USD, coinmarketcap, 0.531341454264, 813789.234796409, -0.00927546, -5.17434, -10.7804, 2019-06-20T17:59:03, 1561053543000, 1h
null, Thunder Token, TT, USD, coinmarketcap, 0.0195706256538, 10079278.7402818, -0.922149, -2.22566, -6.79887, 2019-06-20T17:59:10, 1561053550000, 1h
null, Electroneum, ETN, USD, coinmarketcap, 0.00582093680862, 250727.582644701, 0.389228, -2.57757, 16.8388, 2019-06-20T17:59:04, 1561053544000, 1h
null, WaykiChain, WICC, USD, coinmarketcap, 0.285569515654, 2970713.15629775, -0.164191, -2.73326, 6.06475, 2019-06-20T17:59:05, 1561053545000, 1h
null, Factom, FCT, USD, coinmarketcap, 5.56547276901, 1999426.51416764, 6.58859, -15.5702, -6.4184, 2019-06-20T17:59:02, 1561053542000, 1h
null, Aion, AION, USD, coinmarketcap, 0.157004123913, 1425034.04096145, -0.117636, -3.31397, -16.8665, 2019-06-20T17:59:04, 1561053544000, 1h
null, Theta Fuel, TFUEL, USD, coinmarketcap, 0.0127184252356, 8962389.86367202, -0.00076607, 3.45925, -4.28934, 2019-06-20T17:59:10, 1561053550000, 1h
null, Ether Zero, ETZ, USD, coinmarketcap, 0.283490042593, 2741841.26509961, -0.0889105, -0.952865, 1.72715, 2019-06-20T17:59:07, 1561053547000, 1h
null, Wanchain, WAN, USD, coinmarketcap, 0.423222853495, 1775147.14780007, 0.121665, -2.09391, -10.5642, 2019-06-20T17:59:06, 1561053546000, 1h
null, IPChain, IPC, USD, coinmarketcap, 0.5664790796, 3031946.66825855, 0.875883, -6.18352, 22.0123, 2019-06-20T17:59:06, 1561053546000, 1h
null, MOAC, MOAC, USD, coinmarketcap, 0.690056314598, 41797.9658250098, -0.896459, 1.61016, -12.9409, 2019-06-20T17:59:06, 1561053546000, 1h
null, Newton, NEW, USD, coinmarketcap, 0.00361579131836, 12372908.4902575, -1.15193, 1.9907, 1.71385, 2019-06-20T17:59:10, 1561053550000, 1h
