id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 34.10308154991448, 82166932.53367598, -0.3062, -2.6178, 2.2661, 2019-06-23T08:59:29, 1561280369000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 30322540.85787782, 0, 0, 0, 2019-06-23T08:59:22, 1561280362000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015282608568081375, 10817229.127659956, 0.0265, 2.5132, -0.3941, 2019-06-23T08:59:05, 1561280345000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5685782938821635, 11456694.848608976, 0.604, 7.4779, -0.6011, 2019-06-23T08:59:05, 1561280345000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.448798966130468, 15668362.94002129, -0.6356, -2.9113, -10.7181, 2019-06-23T08:59:04, 1561280344000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.023831568157187056, 9995373.329055762, -0.505, 0.1095, -7.4827, 2019-06-23T08:59:05, 1561280345000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12059286259174756, 1185287.203109111, 0.3112, -4.635, -0.3318, 2019-06-23T08:59:03, 1561280343000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7710157308552427, 2383366.8224405907, 0.1865, 4.6826, -1.4812, 2019-06-23T08:59:08, 1561280348000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003141745516995557, 856208.3622448461, -0.8214, 5.4568, -7.2593, 2019-06-23T08:59:02, 1561280342000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004170601826468497, 1722893.84117832, -0.7106, 0.3352, -11.5056, 2019-06-23T08:59:03, 1561280343000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00011729279548262868, 2815103.139471083, -0.5701, 3.5152, -3.4374, 2019-06-23T08:59:04, 1561280344000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3695159863286262, 419318.06266327685, -0.5352, -0.4049, 5.293, 2019-06-23T08:59:01, 1561280341000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5612414182119457, 1372855.0749663627, -0.2518, -2.0215, -3.298, 2019-06-23T08:59:03, 1561280343000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.02252694866687031, 215228.6974546147, 2.6209, 3.5095, -1.9808, 2019-06-23T08:59:07, 1561280347000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.001497837472859415, 121714.82404601674, 1.3536, 4.1654, -9.0616, 2019-06-23T08:59:02, 1561280342000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.057762547922180024, 3578025.5675095078, -1.0774, 21.3695, 11.4282, 2019-06-23T08:59:03, 1561280343000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.029551572750762655, 3311301.9220360704, -1.073, 0.8318, -7.5066, 2019-06-23T08:59:03, 1561280343000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.0002961871900242218, 107957.4077524542, -0.257, 1.5028, -7.2529, 2019-06-23T08:59:02, 1561280342000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.003915055215219041, 30895.10233187239, -0.6091, 2.3216, -15.9288, 2019-06-23T08:59:03, 1561280343000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005162587875665984, 805690.7592053495, -0.4331, 7.3323, -3.2243, 2019-06-23T08:59:04, 1561280344000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.3616093247898323, 1919491.0080534378, 0.126, -1.4882, 5.852, 2019-06-23T08:59:03, 1561280343000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.0971328544787283, 97453.59739355903, -0.4399, 0.4466, -3.1605, 2019-06-23T08:59:03, 1561280343000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.000022699372009524992, 176439.90404695054, -1.2033, 3.2695, -15.1621, 2019-06-23T08:59:08, 1561280348000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.00001041033168409276, 156896.34896400204, -0.248, -2.8704, -11.6627, 2019-06-23T08:59:04, 1561280344000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.012708298330109065, 1058139.5647892144, 0.1243, 6.0426, -2.566, 2019-06-23T08:59:03, 1561280343000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.09871655147153013, 171131.64083732534, 0.3806, 1.3543, -6.335, 2019-06-23T08:59:01, 1561280341000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.00691032731884828, 39541.50908722398, -0.069, 2.9552, -10.8505, 2019-06-23T08:59:01, 1561280341000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.004349749768065486, 50577.84325935189, 1.871, 1.2578, -4.8048, 2019-06-23T08:59:03, 1561280343000, 1h
