id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 34.60881236041592, 94890763.395261, 0.4068, 1.1725, 4.8987, 2019-06-23T03:59:28, 1561262368000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 33678549.22974866, 0, 0, 0, 2019-06-23T03:59:21, 1561262361000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015391185067136662, 11767533.71125123, 0.3973, 3.3756, 0.6189, 2019-06-23T03:59:02, 1561262342000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.45299468510779745, 17365318.428710006, -0.7562, -2.9552, -10.7365, 2019-06-23T03:59:04, 1561262344000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5636734359942546, 11772966.727353705, 1.4549, 5.9388, -0.3062, 2019-06-23T03:59:05, 1561262345000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.024126418393396316, 11498632.83073061, 0.1063, 0.9088, -5.9518, 2019-06-23T03:59:06, 1561262346000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12015381609412706, 1337873.038695891, -1.1071, -6.514, -0.8652, 2019-06-23T03:59:04, 1561262344000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7725722236927859, 2552829.8034626315, 0.4328, 3.7276, -1.386, 2019-06-23T03:59:11, 1561262351000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004151938800000452, 1621444.8616517887, -0.0541, -0.2725, -11.468, 2019-06-23T03:59:03, 1561262343000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00011938710315170403, 3108428.053019277, -0.3011, 6.1247, -1.6674, 2019-06-23T03:59:05, 1561262345000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003020920804483543, 784582.539765147, -0.4535, 0.208, -11.1666, 2019-06-23T03:59:04, 1561262344000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.37009585849367505, 457094.7177862412, 0.3003, 0.4976, 5.6532, 2019-06-23T03:59:02, 1561262342000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5647513831374772, 1522654.797139083, -0.3109, 0.0798, -2.0978, 2019-06-23T03:59:04, 1561262344000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014802745210507446, 134538.82276559653, -0.5088, 3.3383, -9.1237, 2019-06-23T03:59:03, 1561262343000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.02135095633135253, 260007.03112877128, -0.6963, -2.9148, -6.9414, 2019-06-23T03:59:11, 1561262351000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.056353840330783916, 3423977.250807744, 0.0618, 19.1923, 8.8576, 2019-06-23T03:59:04, 1561262344000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.029350603536532297, 3494371.1013035565, -0.3561, -0.5053, -8.0765, 2019-06-23T03:59:03, 1561262343000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.00029637489615742146, 116654.41296887641, -0.5288, 0.2522, -6.478, 2019-06-23T03:59:02, 1561262342000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.003968049453964247, 33130.345143226026, 0.5707, 1.5212, -14.3219, 2019-06-23T03:59:04, 1561262344000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005159773588899929, 869270.2781188148, 0.6038, 6.8063, -3.3302, 2019-06-23T03:59:06, 1561262346000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.361987031103378, 2241794.1366469515, -0.5007, -1.927, 5.6387, 2019-06-23T03:59:03, 1561262343000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09787770978368614, 101288.2188264942, 0.0706, 0.3095, -1.9087, 2019-06-23T03:59:04, 1561262344000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.00001050005313953873, 183075.86742266978, -0.3887, -3.1669, -10.506, 2019-06-23T03:59:02, 1561262342000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.000022246418604731072, 190837.21173977156, -0.9927, -0.5907, -17.6427, 2019-06-23T03:59:09, 1561262349000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.012669015980570707, 1112910.9351559414, 0.6904, 5.3775, -3.0142, 2019-06-23T03:59:03, 1561262343000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.09806028970334685, 163683.43564730175, -1.1055, -1.4882, -5.1307, 2019-06-23T03:59:02, 1561262342000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.006923879431550563, 42512.66534696736, 1.3959, -2.0192, -6.8141, 2019-06-23T03:59:02, 1561262342000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.004263464586925046, 49469.32429789648, -0.7949, -2.5377, -6.6312, 2019-06-23T03:59:04, 1561262344000, 1h
null, Waves, WAVES, ETH, coinmarketcap, 0.007703000407523835, 79787.25809222506, -0.4082, -1.5244, -12.7544, 2019-06-23T03:59:02, 1561262342000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.0001966686100783478, 116357.5438262875, -3.9657, -4.3497, -13.4376, 2019-06-23T03:59:06, 1561262346000, 1h
null, Nano, NANO, ETH, coinmarketcap, 0.0048841853367556564, 32324.074932040443, -2.7433, 2.4931, -16.3341, 2019-06-23T03:59:02, 1561262342000, 1h
null, Bytecoin, BCN, ETH, coinmarketcap, 0.000003389183506507002, 427.9369899179453, -5.3646, 0.6053, -7.055, 2019-06-23T03:59:01, 1561262341000, 1h
null, Bytom, BTM, ETH, coinmarketcap, 0.0006127510297485001, 100171.20776474834, -0.7816, -0.2189, -2.0209, 2019-06-23T03:59:03, 1561262343000, 1h
null, DigiByte, DGB, ETH, coinmarketcap, 0.00004746680182644093, 7169.091012573444, -1.3272, 3.5356, 0.6199, 2019-06-23T03:59:02, 1561262342000, 1h
null, BitShares, BTS, ETH, coinmarketcap, 0.0002068760677132233, 29487.150125504108, 0.1934, -4.6777, -12.1427, 2019-06-23T03:59:01, 1561262341000, 1h
null, MonaCoin, MONA, ETH, coinmarketcap, 0.008525762390071648, 119166.12104022162, -3.1218, -9.5973, 16.1419, 2019-06-23T03:59:01, 1561262341000, 1h
null, HyperCash, HC, ETH, coinmarketcap, 0.012507500000388515, 62708.836690575685, -0.6268, 16.4752, 28.7851, 2019-06-23T03:59:03, 1561262343000, 1h
null, ICON, ICX, ETH, coinmarketcap, 0.0011021254398041929, 54341.18693461557, -0.9459, -1.3009, -20.3151, 2019-06-23T03:59:04, 1561262344000, 1h
null, Komodo, KMD, ETH, coinmarketcap, 0.004313718575828314, 18302.989873955776, -1.9095, -9.0251, -26.2703, 2019-06-23T03:59:02, 1561262342000, 1h
null, Verge, XVG, ETH, coinmarketcap, 0.000029628119813865577, 13642.257550693166, -0.1952, 1.9274, -12.8929, 2019-06-23T03:59:02, 1561262342000, 1h
