id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 12446.3640902, 28520296566.0588, 1.93992, 10.9471, 36.0463, 2019-06-26T07:59:27, 1561535967000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 335.180810062, 11026259511.918, 1.38747, 7.19076, 25.3027, 2019-06-26T07:59:19, 1561535959000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.477563255812, 2333705617.54916, -0.273492, 2.03249, 10.787, 2019-06-26T07:59:02, 1561535942000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 491.431532614, 2484818719.07215, -0.212762, 2.15099, 18.4233, 2019-06-26T07:59:04, 1561535944000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 136.196031559, 4617416403.36318, -0.40903, 0.239516, 0.373667, 2019-06-26T07:59:05, 1561535945000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.31833876398, 2944024302.09674, -0.143969, 0.813705, 6.78597, 2019-06-26T07:59:04, 1561535944000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 36.6735183338, 310194208.361881, 0.80854, -0.0173233, 4.92088, 2019-06-26T07:59:04, 1561535944000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 240.764185141, 585547995.467565, -0.218439, 1.16225, 7.60569, 2019-06-26T07:59:09, 1561535949000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0392203906932, 1103812797.41163, 0.217489, 0.923169, 17.9998, 2019-06-26T07:59:04, 1561535944000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0996904583985, 252150547.792172, -1.48984, 2.73309, 10.4176, 2019-06-26T07:59:03, 1561535943000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.125999661803, 553988567.627272, -0.478375, -1.5317, 0.581664, 2019-06-26T07:59:02, 1561535942000, 1h
null, Monero, XMR, USD, coinmarketcap, 107.786889947, 203955623.957329, -0.285298, -7.07157, 9.39314, 2019-06-26T07:59:02, 1561535942000, 1h
null, Dash, DASH, USD, coinmarketcap, 181.212316249, 393218312.753506, 0.170196, 2.3236, 13.6897, 2019-06-26T07:59:02, 1561535942000, 1h
