id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10755.2909859, 25010229336.8213, 0.286884, 10.7981, 24.1325, 2019-06-22T09:59:27, 1561197567000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 308.206840369, 10003878878.538, 0.732518, 8.36651, 16.376, 2019-06-22T09:59:19, 1561197559000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.456856860835, 2028596823.3541, -0.336074, 4.47462, 12.2568, 2019-06-22T09:59:03, 1561197543000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 141.597172763, 4914276765.54185, -0.183957, 3.34142, 4.52887, 2019-06-22T09:59:06, 1561197546000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 447.11091359, 2099737397.2841, -0.0618383, 5.58666, 6.50912, 2019-06-22T09:59:05, 1561197545000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.29593823728, 2937755949.97648, 0.115607, 4.23614, 8.93148, 2019-06-22T09:59:05, 1561197545000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 38.8576357838, 467669901.667292, 0.267265, 4.8403, 17.4449, 2019-06-22T09:59:03, 1561197543000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 225.617262407, 494871376.206147, -0.258298, 2.15942, 5.7489, 2019-06-22T09:59:08, 1561197548000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.127297966467, 301970498.141143, -0.263406, 2.95499, 0.969733, 2019-06-22T09:59:02, 1561197542000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0911075455709, 143544094.490647, -0.385604, 1.40905, -0.305176, 2019-06-22T09:59:03, 1561197543000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0346223988711, 675114494.935868, -0.508022, 4.20464, 5.95776, 2019-06-22T09:59:04, 1561197544000, 1h
null, Monero, XMR, USD, coinmarketcap, 113.570668506, 144856715.190985, -0.240005, 4.78481, 22.5182, 2019-06-22T09:59:01, 1561197541000, 1h
null, Dash, DASH, USD, coinmarketcap, 177.72686463, 410986904.028566, 1.8705, 8.72815, 15.3243, 2019-06-22T09:59:02, 1561197542000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.65884578568, 67794002.1302717, 0.0839745, 2.26534, 6.68187, 2019-06-22T09:59:08, 1561197548000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.440282539347, 29328155.8155183, -0.22135, 2.52851, 1.137, 2019-06-22T09:59:02, 1561197542000, 1h
null, NEO, NEO, USD, coinmarketcap, 14.6217118262, 481010293.173468, 0.63844, 6.44105, 5.56095, 2019-06-22T09:59:03, 1561197543000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 8.96138412066, 979799613.133837, -0.354255, 4.65077, 4.52396, 2019-06-22T09:59:02, 1561197542000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0891730802985, 33030502.9650391, -0.184239, 2.87171, 4.15633, 2019-06-22T09:59:02, 1561197542000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.17668528434, 7196807.25105419, 0.567137, -1.40879, -4.5677, 2019-06-22T09:59:03, 1561197543000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 113.630889606, 593650061.033589, 1.36759, 1.4286, 23.4814, 2019-06-22T09:59:03, 1561197543000, 1h
