id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 1996594.1307149357, 0, 0, 0, 2019-06-21T05:59:28, 1561096768000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.028932624991449246, 768122.2001532319, -0.256, -0.2515, -7.0972, 2019-06-21T05:59:17, 1561096757000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.00004502767444390366, 151212.6884346592, -0.2751, -3.6822, -7.2151, 2019-06-21T05:59:04, 1561096744000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.01411537366918791, 415541.3702924109, -0.1577, -3.5811, -10.9009, 2019-06-21T05:59:04, 1561096744000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.04366331658665374, 151960.07334866084, -0.3623, -2.4599, -12.5509, 2019-06-21T05:59:06, 1561096746000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0007213744592718587, 223197.16646540762, -0.5565, -2.3092, -7.9347, 2019-06-21T05:59:03, 1561096743000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.0037866083411099765, 65845.42415903929, 0.6782, 0.4206, -9.5589, 2019-06-21T05:59:03, 1561096743000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.02286488741055863, 47063.48567872993, -0.499, -5.3886, -9.3634, 2019-06-21T05:59:11, 1561096751000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000012637373807002045, 30168.956895970514, -0.7313, -5.2835, -16.3528, 2019-06-21T05:59:02, 1561096742000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000009165459429713069, 17593.879855209707, -1.0038, -3.9854, -16.0192, 2019-06-21T05:59:03, 1561096743000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.0000034053760790110764, 63661.36696304102, -1.0921, -5.2168, -13.7492, 2019-06-21T05:59:04, 1561096744000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.011083158090418575, 18628.642446227845, 0.1769, 2.3605, 1.9998, 2019-06-21T05:59:01, 1561096741000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.01679526418380046, 26783.209337274748, -0.6094, -3.677, -10.2678, 2019-06-21T05:59:01, 1561096741000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0006625415478200446, 7122.5164989959785, -0.437, -6.6779, -12.6469, 2019-06-21T05:59:11, 1561096751000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.000043793339693613766, 4009.304502739402, -0.2981, -6.6886, -17.8099, 2019-06-21T05:59:02, 1561096742000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.001417020130154631, 41921.32393264389, -0.2154, -3.7897, -10.7431, 2019-06-21T05:59:03, 1561096743000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0008897906634357706, 67922.12825753284, -0.2313, -2.8568, -13.3735, 2019-06-21T05:59:03, 1561096743000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000008969673029865686, 3863.430909207134, -0.1888, -4.487, -13.8421, 2019-06-21T05:59:01, 1561096741000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.0001197814744253982, 987.266717859132, 0.3662, -6.8361, -22.1441, 2019-06-21T05:59:03, 1561096743000, 1h
