id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 11337.2982479, 22771098842.4708, -0.375152, 2.87649, 24.5252, 2019-06-25T20:59:28, 1561496368000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 309.909674697, 8856953399.58191, -0.0491028, -0.164688, 16.4378, 2019-06-25T20:59:20, 1561496360000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.469665117756, 1798704703.82824, 1.98763, 1.51596, 8.93051, 2019-06-25T20:59:03, 1561496343000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 471.495197637, 2053888952.36066, -0.26935, -0.26134, 14.4498, 2019-06-25T20:59:05, 1561496345000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 133.019306361, 4159842228.78769, 0.337634, -1.19487, -0.796344, 2019-06-25T20:59:03, 1561496343000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.02995889762, 2457861118.72303, -0.245996, -2.30042, 3.02359, 2019-06-25T20:59:05, 1561496345000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 36.0819816563, 298872633.582885, 0.03383, -3.41492, 4.50599, 2019-06-25T20:59:05, 1561496345000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 234.955234014, 437163273.077932, -1.07236, -0.1229, 5.92925, 2019-06-25T20:59:10, 1561496350000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0380086931209, 960775928.249842, 0.274123, -0.897932, 15.6972, 2019-06-25T20:59:05, 1561496345000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0957542045063, 150262048.040659, 1.13203, -0.826789, 6.45588, 2019-06-25T20:59:04, 1561496344000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.124255774908, 471045474.004572, -0.20428, -2.64669, -0.968983, 2019-06-25T20:59:02, 1561496342000, 1h
null, Monero, XMR, USD, coinmarketcap, 113.531461316, 151809308.228981, -0.227567, -4.3278, 17.4098, 2019-06-25T20:59:02, 1561496342000, 1h
null, Dash, DASH, USD, coinmarketcap, 175.772686686, 318033571.731775, -0.2256, -0.593613, 9.85064, 2019-06-25T20:59:02, 1561496342000, 1h
null, NEO, NEO, USD, coinmarketcap, 19.1440760948, 761524252.514967, 5.75073, 7.63068, 40.4438, 2019-06-25T20:59:03, 1561496343000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.52685083572, 73950553.2780912, -0.422196, -1.98936, -1.03322, 2019-06-25T20:59:11, 1561496351000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.447108343021, 25191916.0652505, 0.481723, -1.91828, 3.21133, 2019-06-25T20:59:04, 1561496344000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.14215624301, 746121760.714757, 0.139965, -1.14921, 8.13634, 2019-06-25T20:59:03, 1561496343000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.7087071741, 223586785.31283, 3.50142, 8.44492, 18.6911, 2019-06-25T20:59:06, 1561496346000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.090709293396, 29570534.7475143, 0.266196, 0.362091, 5.02269, 2019-06-25T20:59:02, 1561496342000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.10178223768, 7601197.57557242, -0.834641, -4.77264, -11.9499, 2019-06-25T20:59:04, 1561496344000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 105.388342821, 344664808.739243, 0.175568, -3.88638, -3.7031, 2019-06-25T20:59:04, 1561496344000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 30.5988898042, 17143493.9945505, -0.188741, 0.470046, 13.7918, 2019-06-25T20:59:05, 1561496345000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00936038933628, 267142724.59277, 4.7991, 32.0812, 28.6312, 2019-06-25T20:59:08, 1561496348000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 5.03484232347, 418672428.170745, 7.54684, 21.8072, 41.2598, 2019-06-25T20:59:04, 1561496344000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00328845768668, 39328520.7265548, -0.981144, -2.45691, 4.86346, 2019-06-25T20:59:02, 1561496342000, 1h
null, Decred, DCR, USD, coinmarketcap, 31.7534960678, 21242983.6854186, -0.195637, -2.82313, 9.69148, 2019-06-25T20:59:02, 1561496342000, 1h
null, V Systems, VSYS, USD, coinmarketcap, 0.159253349422, 11931160.0318794, -1.31499, 12.9516, 23.2431, 2019-06-25T20:59:10, 1561496350000, 1h
null, HyperCash, HC, USD, coinmarketcap, 6.16736135941, 68653438.8600368, 10.4178, 49.0687, 120.578, 2019-06-25T20:59:04, 1561496344000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.16773456549, 10518486.9680217, 6.01922, 3.59328, 5.08486, 2019-06-25T20:59:02, 1561496342000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.33188423017, 8492251.52200974, 1.06254, 3.0372, 3.88563, 2019-06-25T20:59:05, 1561496345000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.0632422211142, 25004521.6219197, 0.781331, -0.813485, 3.26733, 2019-06-25T20:59:06, 1561496346000, 1h
null, Waves, WAVES, USD, coinmarketcap, 2.3209039928, 18716793.2146886, -1.24134, -1.89994, -2.54574, 2019-06-25T20:59:03, 1561496343000, 1h
null, Nano, NANO, USD, coinmarketcap, 1.44966471173, 5833833.71035456, -0.697903, -1.85296, -5.00731, 2019-06-25T20:59:03, 1561496343000, 1h
null, BitShares, BTS, USD, coinmarketcap, 0.0698976713206, 10298768.4594603, 0.398404, -0.0829425, 13.3313, 2019-06-25T20:59:02, 1561496342000, 1h
