id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 34.8706097606339, 62417256.6737877, 0.0807, 2.1462, 10.2793, 2019-06-20T20:59:28, 1561064368000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 21752085.02913832, 0, 0, 0, 2019-06-20T20:59:21, 1561064361000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.001598390362296354, 4617482.59368587, 0.6539, -1.084, 3.1893, 2019-06-20T20:59:05, 1561064345000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4986370986516136, 14596077.532599613, -0.578, -3.7824, -2.8762, 2019-06-20T20:59:04, 1561064344000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5275385771886154, 4650519.064695784, -0.1243, -0.932, -4.1382, 2019-06-20T20:59:03, 1561064343000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.025174997613883497, 6785647.991385335, 0.1664, -1.2907, 0.3904, 2019-06-20T20:59:05, 1561064345000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.13639501142663504, 2482342.6077619195, 1.0251, 3.3784, 1.0733, 2019-06-20T20:59:03, 1561064343000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7975563626732807, 1313486.8475572162, -1.0156, -4.03, -1.4314, 2019-06-20T20:59:08, 1561064348000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004544903772161947, 956957.5367992372, 0.6044, -1.9664, -6.3384, 2019-06-20T20:59:02, 1561064342000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00032703398481758676, 563090.7725056873, 0.08, -2.4505, -7.2769, 2019-06-20T20:59:03, 1561064343000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012198901864442574, 2025678.3898663318, 0.2528, -2.3432, -3.9863, 2019-06-20T20:59:04, 1561064344000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3810378232920046, 583939.8533684749, 0.0688, 2.4391, 8.7631, 2019-06-20T20:59:01, 1561064341000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5958420012763399, 919543.5425539177, -0.1845, -0.286, -0.6782, 2019-06-20T20:59:02, 1561064342000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.02381526535318905, 210176.5041110274, 0.8043, -3.7758, -2.714, 2019-06-20T20:59:09, 1561064349000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0015616708642743028, 150033.20587006494, 0.1786, -4.4712, -8.762, 2019-06-20T20:59:02, 1561064342000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.04979956649137165, 1304830.1807976563, 0.2292, -3.0835, -3.0894, 2019-06-20T20:59:03, 1561064343000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.031592154486618736, 2179559.1816509794, 0.4794, -0.3244, -4.3768, 2019-06-20T20:59:03, 1561064343000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.000318525371291517, 111366.76240604169, 0.3921, -1.2601, -3.5813, 2019-06-20T20:59:01, 1561064341000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.004280820424503291, 30561.313159476613, -0.5776, -6.8793, -13.2479, 2019-06-20T20:59:03, 1561064343000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.40587627389946324, 1041116.648684824, 0.3446, -1.4042, 17.3312, 2019-06-20T20:59:02, 1561064342000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005187424347688002, 663257.7149643208, 0.6413, -3.1106, -7.7572, 2019-06-20T20:59:05, 1561064345000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.10475139984038287, 75489.60997295153, 0.0712, 3.5661, 2.1178, 2019-06-20T20:59:03, 1561064343000, 1h
