id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 34.97504788859299, 96622582.10411167, 0.6427, 3.1196, 6.6513, 2019-06-22T21:59:31, 1561240771000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 34730576.10913152, 0, 0, 0, 2019-06-22T21:59:23, 1561240763000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015607568977493752, 11109719.1141148, -0.9139, 3.0497, 2.0631, 2019-06-22T21:59:03, 1561240743000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.46546923036369725, 17544662.890625216, 0.3979, -1.1974, -9.1232, 2019-06-22T21:59:03, 1561240743000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5719999620691298, 10908884.796446014, -2.5429, 5.7709, 0.2892, 2019-06-22T21:59:05, 1561240745000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.024545329576987993, 11603374.412401555, 0.7783, 1.9912, -3.6761, 2019-06-22T21:59:06, 1561240746000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.125251786409456, 1490560.4142423905, 0.4515, -3.7304, 2.1707, 2019-06-22T21:59:05, 1561240745000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7804654489873831, 2516644.0045781685, 0.457, 3.3707, -0.5413, 2019-06-22T21:59:12, 1561240752000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004264894393240186, 1641109.246140613, 0.5385, 0.7692, -9.2028, 2019-06-22T21:59:02, 1561240742000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00031134725288830184, 763061.5226417212, 0.0314, 1.655, -8.9387, 2019-06-22T21:59:04, 1561240744000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012026833407569862, 2997361.1261946866, 1.3606, 5.2737, -1.1708, 2019-06-22T21:59:05, 1561240745000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.37687343710054794, 483296.07351949305, 0.5822, 2.0217, 7.8259, 2019-06-22T21:59:01, 1561240741000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5755490927647551, 1534046.1342938265, 0.968, 1.7286, -0.5059, 2019-06-22T21:59:02, 1561240742000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.022105749753096062, 239818.92634284764, 0.7748, -0.0742, -4.3122, 2019-06-22T21:59:12, 1561240752000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014826890548979173, 127036.21872416888, -0.7459, 2.0133, -8.7808, 2019-06-22T21:59:03, 1561240743000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.055290113401498434, 3078365.7672304874, 0.4921, 16.114, 5.5383, 2019-06-22T21:59:03, 1561240743000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.029840106753500455, 3538465.2055372917, 0.6343, 0.7331, -7.083, 2019-06-22T21:59:03, 1561240743000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.00030059495571620285, 108886.73842545628, 1.1231, 0.3957, -5.8107, 2019-06-22T21:59:01, 1561240741000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.003958332936115469, 32820.68343043229, 0.7351, 0.3533, -14.6327, 2019-06-22T21:59:04, 1561240744000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.0051442051195368065, 851224.6029372867, 1.6488, 6.3929, -4.2461, 2019-06-22T21:59:08, 1561240748000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.3708664376105595, 2332737.40934804, -0.4827, -2.0333, 7.2415, 2019-06-22T21:59:03, 1561240743000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.10198224763949143, 103470.65365782619, 1.9954, 4.7052, 1.5996, 2019-06-22T21:59:05, 1561240745000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.000023853046127361937, 194854.5869049327, 0.657, 0.3764, -13.795, 2019-06-22T21:59:10, 1561240750000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.000010800444900401638, 187750.70167814672, 1.8249, -1.3975, -8.0725, 2019-06-22T21:59:02, 1561240742000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.013033852395984724, 1120833.8234298136, 3.0108, 7.1826, -1.0324, 2019-06-22T21:59:03, 1561240743000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.10012005584180024, 144613.1406502175, 2.0273, 0.3247, -2.1153, 2019-06-22T21:59:02, 1561240742000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.004441661995036247, 47613.82519814347, 0.7742, 0.7112, -3.1346, 2019-06-22T21:59:06, 1561240746000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.006878356918317313, 39635.49879285943, 0.4789, -2.6281, -9.2575, 2019-06-22T21:59:02, 1561240742000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.0002111025858149137, 100324.19349798512, 1.6787, 1.505, -8.7817, 2019-06-22T21:59:08, 1561240748000, 1h
null, Waves, WAVES, ETH, coinmarketcap, 0.008025630364494338, 82198.38142177016, 1.4456, -0.9102, -10.339, 2019-06-22T21:59:03, 1561240743000, 1h
null, Nano, NANO, ETH, coinmarketcap, 0.004935923816299039, 30972.746503019705, 0.9253, 1.1016, -16.8296, 2019-06-22T21:59:03, 1561240743000, 1h
null, Bytom, BTM, ETH, coinmarketcap, 0.0006351735230017705, 100130.77592005717, 1.6235, 1.2218, 0.2276, 2019-06-22T21:59:04, 1561240744000, 1h
null, Bytecoin, BCN, ETH, coinmarketcap, 0.000003404171034014852, 379.2345607226677, 1.3212, 1.4156, -5.4635, 2019-06-22T21:59:01, 1561240741000, 1h
null, MonaCoin, MONA, ETH, coinmarketcap, 0.008743323636191246, 133004.7249388721, 2.8328, -6.9098, 18.5276, 2019-06-22T21:59:01, 1561240741000, 1h
null, BitShares, BTS, ETH, coinmarketcap, 0.0002092299632030293, 27329.719136688735, 0.3924, -3.5658, -11.261, 2019-06-22T21:59:01, 1561240741000, 1h
null, DigiByte, DGB, ETH, coinmarketcap, 0.000046551870082873584, 7172.303031330287, 1.4684, -1.7607, -2.6844, 2019-06-22T21:59:01, 1561240741000, 1h
null, ICON, ICX, ETH, coinmarketcap, 0.00114079274537117, 57019.19551666333, 0.6871, -0.5406, -18.3334, 2019-06-22T21:59:05, 1561240745000, 1h
null, HyperCash, HC, ETH, coinmarketcap, 0.012269425657614364, 49129.56711078961, 2.9984, 10.4372, 27.3861, 2019-06-22T21:59:04, 1561240744000, 1h
null, Komodo, KMD, ETH, coinmarketcap, 0.004593162470716129, 17658.264575571535, 2.9425, -4.0384, -23, 2019-06-22T21:59:02, 1561240742000, 1h
null, Aeternity, AE, ETH, coinmarketcap, 0.001737922522043222, 134628.7112940258, 2.6361, -0.5429, -12.4403, 2019-06-22T21:59:03, 1561240743000, 1h
null, Verge, XVG, ETH, coinmarketcap, 0.000029688666756876732, 13983.809549355849, 0.6782, -1.7192, -12.86, 2019-06-22T21:59:01, 1561240741000, 1h
null, GXChain, GXC, ETH, coinmarketcap, 0.007744127834122439, 70761.84672532434, 2.0432, 0.094, -11.8504, 2019-06-22T21:59:03, 1561240743000, 1h
null, Metaverse ETP, ETP, ETH, coinmarketcap, 0.006240179732083279, 144389.6398735241, 0.736, -7.1442, -9.7405, 2019-06-22T21:59:03, 1561240743000, 1h
null, Siacoin, SC, ETH, coinmarketcap, 0.00001036290079620547, 14384.57847519485, 1.0582, -0.2785, -13.8455, 2019-06-22T21:59:02, 1561240742000, 1h
null, Steem, STEEM, ETH, coinmarketcap, 0.0013055276765171738, 8153.886191209675, 1.2909, -1.9803, -12.9404, 2019-06-22T21:59:02, 1561240742000, 1h
null, Ardor, ARDR, ETH, coinmarketcap, 0.0003830608734017081, 12550.948211543504, 1.1129, -2.5708, -1.4457, 2019-06-22T21:59:02, 1561240742000, 1h
null, ABBC Coin, ABBC, ETH, coinmarketcap, 0.0007883232932341838, 159602.90661474873, 8.2866, 32.9382, 10.2984, 2019-06-22T21:59:11, 1561240751000, 1h
null, THETA, THETA, ETH, coinmarketcap, 0.00043078556998213624, 19908.32364760454, 0.7623, 1.2217, -10.5833, 2019-06-22T21:59:07, 1561240747000, 1h
null, Zcoin, XZC, ETH, coinmarketcap, 0.04201205047522705, 17242.211599611, 0.4786, -3.0222, -5.6616, 2019-06-22T21:59:02, 1561240742000, 1h
null, Stratis, STRAT, ETH, coinmarketcap, 0.0031039478242211706, 11361.782700369684, 1.5944, -2.614, -9.215, 2019-06-22T21:59:02, 1561240742000, 1h
null, Energi, NRG, ETH, coinmarketcap, 0.017120174089463543, 2723.1247266688392, -0.9866, 15.4399, 18.1247, 2019-06-22T21:59:10, 1561240750000, 1h
null, TrueChain, TRUE, ETH, coinmarketcap, 0.0033268093533902563, 212153.04891438, 1.1907, -1.0519, -15.6476, 2019-06-22T21:59:08, 1561240748000, 1h
null, Nebulas, NAS, ETH, coinmarketcap, 0.005020090098094542, 36152.067720354135, 0.6765, 2.9446, -14.7582, 2019-06-22T21:59:04, 1561240744000, 1h
null, Project Pai, PAI, ETH, coinmarketcap, 0.00016174174034257587, 10248.049132483951, 0.8009, -1.6728, -21.9094, 2019-06-22T21:59:09, 1561240749000, 1h
null, Horizen, ZEN, ETH, coinmarketcap, 0.034893511772072235, 5053.435461450081, 1.1169, -3.1472, -10.5329, 2019-06-22T21:59:03, 1561240743000, 1h
