id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 11059.5206238, 20477344508.5467, 0.667902, 4.09078, 21.7394, 2019-06-23T23:59:27, 1561334367000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 314.985551871, 7983478839.55532, 0.401868, 3.17318, 16.4443, 2019-06-23T23:59:21, 1561334361000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.479945783779, 2092010155.1676, 0.622995, 1.29535, 12.3731, 2019-06-23T23:59:03, 1561334343000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 139.978279829, 3954548865.33747, -0.233889, -1.12545, 2.57417, 2019-06-23T23:59:04, 1561334344000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 487.82229194, 2321098401.52281, 0.965067, 2.20709, 13.5457, 2019-06-23T23:59:04, 1561334344000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.41521065927, 2382651580.7026, 0.175871, -0.510249, 5.63848, 2019-06-23T23:59:04, 1561334344000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 37.3179718737, 363650474.331502, -0.525949, -2.43872, 14.8945, 2019-06-23T23:59:04, 1561334344000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 240.21827609, 454964948.678301, 0.148749, 0.466308, 13.0588, 2019-06-23T23:59:08, 1561334348000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0980583375303, 243422893.156343, 0.610288, 3.29005, 6.24514, 2019-06-23T23:59:03, 1561334343000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.130295663508, 400972483.117484, 0.021737, 0.367441, 0.519684, 2019-06-23T23:59:02, 1561334342000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0377898180613, 795085626.275271, -0.19134, 3.07355, 13.9893, 2019-06-23T23:59:04, 1561334344000, 1h
null, Monero, XMR, USD, coinmarketcap, 118.966838187, 131287037.171107, 0.518571, 4.20597, 23.4606, 2019-06-23T23:59:02, 1561334342000, 1h
null, Dash, DASH, USD, coinmarketcap, 178.539344366, 367187079.611065, 0.77477, 1.63772, 13.3559, 2019-06-23T23:59:01, 1561334341000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.89691471572, 66215157.6296658, -0.60159, 3.58657, 6.06406, 2019-06-23T23:59:07, 1561334347000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.465176823034, 29130260.6464896, 0.108352, 0.854288, 3.42356, 2019-06-23T23:59:02, 1561334342000, 1h
null, NEO, NEO, USD, coinmarketcap, 17.0166590232, 767056172.94634, -0.580425, -1.5581, 20.5846, 2019-06-23T23:59:03, 1561334343000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.43143744637, 951549852.013953, 0.467301, 3.51511, 7.7353, 2019-06-23T23:59:03, 1561334343000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0920363939359, 33715518.2736327, 0.0270232, 0.195158, 4.13862, 2019-06-23T23:59:01, 1561334341000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.19121846702, 5124554.66657076, -0.218335, -1.605, -7.52137, 2019-06-23T23:59:03, 1561334343000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.56003953427, 160960701.451666, -1.72481, -1.37265, 7.39513, 2019-06-23T23:59:05, 1561334345000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 112.338914906, 410783766.589475, -0.218968, -0.636741, 19.1335, 2019-06-23T23:59:02, 1561334342000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 31.2336133672, 23067490.9174594, 0.426214, 1.99244, 13.8889, 2019-06-23T23:59:03, 1561334343000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00335274392739, 41882149.651806, 0.603208, 2.5357, 4.76401, 2019-06-23T23:59:02, 1561334342000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00713438980614, 40142093.4772168, -1.58615, -0.0795772, -2.56921, 2019-06-23T23:59:06, 1561334346000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 3.95640867084, 255836209.573505, 0.120915, 0.939008, 7.14301, 2019-06-23T23:59:03, 1561334343000, 1h
null, Decred, DCR, USD, coinmarketcap, 34.0819222396, 29112515.1035228, 3.90874, 11.5193, 20.9772, 2019-06-23T23:59:01, 1561334341000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.12247727981, 11031836.7834366, 0.743291, 0.901434, 0.29406, 2019-06-23T23:59:01, 1561334341000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.33418132052, 8595001.91622123, 0.154076, -0.978689, 7.15813, 2019-06-23T23:59:03, 1561334343000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.0626775661246, 21114259.1535434, -0.430718, -4.89682, 0.0727343, 2019-06-23T23:59:05, 1561334345000, 1h
null, Waves, WAVES, USD, coinmarketcap, 2.36206182556, 17684917.0026353, 0.37101, -2.49425, -2.27428, 2019-06-23T23:59:02, 1561334342000, 1h
null, Nano, NANO, USD, coinmarketcap, 1.5069807735, 7266400.60593419, -0.590301, -1.13266, -4.07154, 2019-06-23T23:59:02, 1561334342000, 1h
null, Bytom, BTM, USD, coinmarketcap, 0.19509593684, 23934859.9828851, 0.327926, 1.29797, 1.12023, 2019-06-23T23:59:02, 1561334342000, 1h
