id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 37.376582715294774, 95438330.31873983, -1.654, 3.1805, 9.5495, 2019-06-26T12:59:28, 1561553968000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 35848378.05902353, 0, 0, 0, 2019-06-26T12:59:21, 1561553961000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014341394586885735, 8010376.421405568, 0.7099, -4.1927, -10.9881, 2019-06-26T12:59:02, 1561553942000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.4883593828014798, 8086205.006820626, 1.1061, -2.2016, -3.844, 2019-06-26T12:59:04, 1561553944000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4064158777707525, 14736425.867775727, 0.3303, -6.18, -20.3328, 2019-06-26T12:59:03, 1561553943000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.021900396508833336, 10084249.454088155, 0.5049, -4.782, -14.442, 2019-06-26T12:59:03, 1561553943000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.11249856950219206, 1031378.261109021, 0.8151, -4.4538, -14.5312, 2019-06-26T12:59:03, 1561553943000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7229531819032079, 1845539.1812286654, 0.0554, -5.259, -13.6061, 2019-06-26T12:59:10, 1561553950000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00011652054352985867, 3330790.5872482974, -0.2966, -7.0595, -6.3666, 2019-06-26T12:59:04, 1561553944000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0002978107256027581, 879244.6791672081, 0.8408, -3.0672, -11.6372, 2019-06-26T12:59:04, 1561553944000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0003818312583811123, 1754408.0945735362, 0.2435, -5.8768, -18.2882, 2019-06-26T12:59:02, 1561553942000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3094900538947977, 705366.8773344667, -1.6624, -16.045, -16.3114, 2019-06-26T12:59:01, 1561553941000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.53071600147163, 1306182.6547350076, -0.8066, -6.9305, -10.8277, 2019-06-26T12:59:02, 1561553942000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.05922796335209469, 3301866.683400396, 0.5295, 3.295, 15.1819, 2019-06-26T12:59:03, 1561553943000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0013987378420774938, 108364.66313606594, -0.0973, -3.3453, -14.3351, 2019-06-26T12:59:02, 1561553942000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.020241259949581748, 257005.4031365236, 0.3774, -4.0292, -18.9785, 2019-06-26T12:59:11, 1561553951000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.028235240057473913, 2765944.960437603, 0.3554, -3.7376, -11.1597, 2019-06-26T12:59:02, 1561553942000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.00029142738740907636, 123518.56916019994, -0.592, 0.1311, -10.1266, 2019-06-26T12:59:02, 1561553942000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.00519506355800586, 825701.658112238, -0.6509, -1.2593, -3.4791, 2019-06-26T12:59:07, 1561553947000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.3180308950578779, 1457546.7030554167, -0.3746, -7.3035, -23.5074, 2019-06-26T12:59:03, 1561553943000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.0031558086119121862, 29775.349242161104, -2.5983, -12.7971, -31.6956, 2019-06-26T12:59:04, 1561553944000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09589966015025757, 67673.2869854561, -0.6202, -1.0661, -4.2454, 2019-06-26T12:59:04, 1561553944000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.01688451720268132, 2650782.1107309167, 0.8974, 21.1196, 24.8291, 2019-06-26T12:59:03, 1561553943000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.00002706258336522308, 625514.1647594202, -1.5084, -12.9533, -1.07, 2019-06-26T12:59:09, 1561553949000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.00000994178272758312, 148390.15059261245, -0.6057, -7.6271, -14.6546, 2019-06-26T12:59:02, 1561553942000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.10092944182039457, 117156.8200450728, -1.5074, -0.4424, -4.3888, 2019-06-26T12:59:02, 1561553942000, 1h
null, V Systems, VSYS, ETH, coinmarketcap, 0.00047560202086092875, 39139.234928520214, -0.1644, 1.133, -0.9461, 2019-06-26T12:59:10, 1561553950000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.004037482974479027, 37976.35370765633, -0.6768, -4.0654, -15.7242, 2019-06-26T12:59:04, 1561553944000, 1h
null, HyperCash, HC, ETH, coinmarketcap, 0.016991214254743547, 302241.9829308065, -1.4089, 11.6608, 49.47, 2019-06-26T12:59:03, 1561553943000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.006109865649717661, 35727.358442943536, -0.9654, -8.0393, -21.1972, 2019-06-26T12:59:02, 1561553942000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.0001863400291802638, 109308.11573554637, 1.5126, -7.8129, -23.0653, 2019-06-26T12:59:07, 1561553947000, 1h
null, Waves, WAVES, ETH, coinmarketcap, 0.006918098550994062, 85420.86913215324, -0.7533, -6.4692, -22.6024, 2019-06-26T12:59:02, 1561553942000, 1h
