id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 11017.8453108, 21390811008.866, 0.713386, 2.6635, 18.747, 2019-06-24T19:59:29, 1561406369000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 311.475153671, 8451629902.34261, 0.806778, 0.166524, 14.149, 2019-06-24T19:59:17, 1561406357000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.462400243077, 1864730058.39546, 0.0518858, -2.59655, 6.34489, 2019-06-24T19:59:03, 1561406343000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 473.846331255, 2076674487.37086, 0.589693, -1.38655, 9.52977, 2019-06-24T19:59:05, 1561406345000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 135.235725302, 4059737421.01721, -0.0680159, -3.48511, 0.152415, 2019-06-24T19:59:02, 1561406342000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.21462585747, 2342126282.94455, 0.447845, -1.65692, 1.4825, 2019-06-24T19:59:06, 1561406346000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 37.4723062468, 346406311.517848, -0.219048, -0.669164, 11.1211, 2019-06-24T19:59:05, 1561406345000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 234.250706164, 507585168.079128, -0.08507, -0.951882, 4.89283, 2019-06-24T19:59:10, 1561406350000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0384672906826, 997495439.426428, -1.01676, 1.96937, 14.5738, 2019-06-24T19:59:05, 1561406345000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.096732159638, 175839892.030248, 0.0143713, -3.11436, 4.18326, 2019-06-24T19:59:04, 1561406344000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.127853393433, 380093697.792565, 0.274139, -1.16331, -1.38416, 2019-06-24T19:59:03, 1561406343000, 1h
null, Monero, XMR, USD, coinmarketcap, 118.342692963, 143657794.550825, 1.99076, 1.69663, 20.1714, 2019-06-24T19:59:02, 1561406342000, 1h
null, Dash, DASH, USD, coinmarketcap, 177.13293119, 386159804.068921, 0.149086, 1.08611, 11.3842, 2019-06-24T19:59:02, 1561406342000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.457831849319, 25378915.382377, 0.0468317, -2.02965, 3.96411, 2019-06-24T19:59:04, 1561406344000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.65830716706, 58158432.842182, 0.220332, -4.81208, -3.03848, 2019-06-24T19:59:10, 1561406350000, 1h
null, NEO, NEO, USD, coinmarketcap, 17.8139933108, 709966216.499751, -0.101044, 4.47559, 25.1012, 2019-06-24T19:59:03, 1561406343000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.24192936332, 854884680.982171, 0.660852, -1.54427, 5.47653, 2019-06-24T19:59:03, 1561406343000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.090200745866, 28847213.1001513, -0.229954, -1.63167, -0.453431, 2019-06-24T19:59:03, 1561406343000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.5806436629, 155941648.548593, 1.10076, 1.21323, 5.02124, 2019-06-24T19:59:06, 1561406346000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.16140561107, 5238873.14810541, 0.595888, -3.41897, -11.6616, 2019-06-24T19:59:04, 1561406344000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 109.655870624, 444730352.762889, 0.63154, -2.61457, 10.3863, 2019-06-24T19:59:04, 1561406344000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 30.4663643515, 21499399.914326, 0.36965, 1.07663, 9.09762, 2019-06-24T19:59:05, 1561406345000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00338602358308, 45620137.3291958, 0.723636, 1.76978, 6.20798, 2019-06-24T19:59:03, 1561406343000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00715749407982, 44781852.4794681, -0.997853, -0.477108, -4.00387, 2019-06-24T19:59:08, 1561406348000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 4.08322559666, 262068705.137413, 4.03975, 4.35167, 12.5734, 2019-06-24T19:59:04, 1561406344000, 1h
null, Decred, DCR, USD, coinmarketcap, 32.2476293972, 21589795.1753788, -2.88003, 1.90811, 11.735, 2019-06-24T19:59:03, 1561406343000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.08107920329, 10638458.0613066, -0.0918068, -1.60707, -2.73992, 2019-06-24T19:59:03, 1561406343000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.0641310292141, 36370711.5043497, -0.566907, 1.89186, 3.95298, 2019-06-24T19:59:06, 1561406346000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.29817734059, 7050425.53817082, -1.84145, -2.54545, -2.79629, 2019-06-24T19:59:05, 1561406345000, 1h
null, Waves, WAVES, USD, coinmarketcap, 2.36787152631, 18186581.6931741, -0.817645, -0.715484, -3.9609, 2019-06-24T19:59:03, 1561406343000, 1h
null, Nano, NANO, USD, coinmarketcap, 1.47700858617, 5275214.12425354, 0.0829958, -5.7843, -5.80753, 2019-06-24T19:59:03, 1561406343000, 1h
null, Bytecoin, BCN, USD, coinmarketcap, 0.00106451826949, 60065.2676103577, 1.14145, 3.47531, 3.33229, 2019-06-24T19:59:01, 1561406341000, 1h
null, Bytom, BTM, USD, coinmarketcap, 0.19022831119, 27321497.6550873, 1.41378, -1.0828, -7.33674, 2019-06-24T19:59:04, 1561406344000, 1h
null, BitShares, BTS, USD, coinmarketcap, 0.0701966964158, 15306874.2145475, 0.0113555, 7.5883, 9.08803, 2019-06-24T19:59:02, 1561406342000, 1h
null, HyperCash, HC, USD, coinmarketcap, 4.14193282246, 10101414.3302401, 5.35952, 9.52537, 46.9378, 2019-06-24T19:59:04, 1561406344000, 1h
null, MonaCoin, MONA, USD, coinmarketcap, 2.68910522799, 15152608.7066294, -0.18779, 3.56897, 22.8626, 2019-06-24T19:59:01, 1561406341000, 1h
null, DigiByte, DGB, USD, coinmarketcap, 0.0142979751765, 1362401.05603262, 1.39717, 0.171648, 11.8926, 2019-06-24T19:59:01, 1561406341000, 1h
null, ICON, ICX, USD, coinmarketcap, 0.344006678552, 11187466.4558847, -0.568163, -2.01905, -7.00126, 2019-06-24T19:59:05, 1561406345000, 1h
null, Aeternity, AE, USD, coinmarketcap, 0.594546211118, 78220481.9202019, -0.770573, 14.473, 10.9057, 2019-06-24T19:59:04, 1561406344000, 1h
null, Komodo, KMD, USD, coinmarketcap, 1.38449514648, 5993829.34830378, -2.14337, -5.72759, -16.3572, 2019-06-24T19:59:03, 1561406343000, 1h
null, GXChain, GXC, USD, coinmarketcap, 2.52247799683, 50384241.7060228, -0.841904, -4.76908, 8.49042, 2019-06-24T19:59:04, 1561406344000, 1h
null, Verge, XVG, USD, coinmarketcap, 0.00944941058442, 3987559.0883414, 0.977077, -3.86449, 1.77442, 2019-06-24T19:59:02, 1561406342000, 1h
null, Metaverse ETP, ETP, USD, coinmarketcap, 1.88173343099, 31812946.0255411, -1.95444, 0.126625, -0.517867, 2019-06-24T19:59:03, 1561406343000, 1h
null, Siacoin, SC, USD, coinmarketcap, 0.00320160287522, 3024271.47528965, 0.217119, -1.68715, -0.282203, 2019-06-24T19:59:02, 1561406342000, 1h
null, Steem, STEEM, USD, coinmarketcap, 0.413935011514, 1410946.89825763, 0.662027, 1.31572, -1.22083, 2019-06-24T19:59:03, 1561406343000, 1h
null, Ardor, ARDR, USD, coinmarketcap, 0.119785791286, 1208623.88144256, 0.537394, 1.08555, 12.8253, 2019-06-24T19:59:03, 1561406343000, 1h
null, THETA, THETA, USD, coinmarketcap, 0.133486397147, 4575364.72059202, -1.32743, -1.03068, 3.00568, 2019-06-24T19:59:06, 1561406346000, 1h
null, ABBC Coin, ABBC, USD, coinmarketcap, 0.221765054605, 56069477.4898022, 0.307925, -1.57371, 20.8365, 2019-06-24T19:59:09, 1561406349000, 1h
