id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 1873776.5084292511, 0, 0, 0, 2019-06-21T02:59:28, 1561085968000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.0285292347627596, 672913.4414530474, 0.1919, -1.7229, -8.7513, 2019-06-21T02:59:17, 1561085957000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.000045124351179458896, 136076.38185821893, 0.4258, -4.0267, -7.2344, 2019-06-21T02:59:04, 1561085944000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.014226504888466445, 407558.3394547128, 0.4424, -3.5806, -10.4722, 2019-06-21T02:59:07, 1561085947000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.043422682130564154, 138021.1622947508, -0.1397, -3.2749, -13.5949, 2019-06-21T02:59:06, 1561085946000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0007187462555542968, 202591.97219967295, 0.5483, -2.9633, -8.6189, 2019-06-21T02:59:06, 1561085946000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.003852266232385746, 66777.88978719062, 1.1846, 1.3734, -8.5947, 2019-06-21T02:59:05, 1561085945000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.022782071875814287, 43918.390816228275, -1.655, -5.9695, -9.8077, 2019-06-21T02:59:10, 1561085950000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000012754059283674236, 28770.99124478318, 0.3265, -4.8026, -15.8354, 2019-06-21T02:59:03, 1561085943000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000009176047745722198, 16738.924782428694, 0.3408, -4.9947, -15.9817, 2019-06-21T02:59:05, 1561085945000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.0000034361996370507314, 60385.46977746248, 0.5847, -4.5231, -13.3483, 2019-06-21T02:59:05, 1561085945000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.011025291307199356, 18412.33617913808, 0.2726, 1.8362, 0.9344, 2019-06-21T02:59:03, 1561085943000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.01698940473164963, 26087.365227484748, 0.1705, -2.7482, -9.5642, 2019-06-21T02:59:03, 1561085943000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0006821515585800654, 6608.031399130494, 0.695, -4.4936, -10.481, 2019-06-21T02:59:11, 1561085951000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.00004385452653370472, 4204.105286409377, 0.2536, -6.8672, -18.1077, 2019-06-21T02:59:04, 1561085944000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.0014227974558844471, 40165.13644086378, 0.2874, -4.0952, -10.8212, 2019-06-21T02:59:04, 1561085944000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0008924766596305569, 65301.6491817733, 0.481, -3.1074, -13.6506, 2019-06-21T02:59:06, 1561085946000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000009026319520140773, 3776.9604416929806, 0.0988, -4.1843, -13.3533, 2019-06-21T02:59:03, 1561085943000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.00011871383988211547, 997.7961686852854, 0.3195, -8.3014, -23.1808, 2019-06-21T02:59:04, 1561085944000, 1h
null, Zcash, ZEC, BTC, coinmarketcap, 0.011513906823769389, 31703.503363636926, 0.4829, -3.7347, 6.7163, 2019-06-21T02:59:04, 1561085944000, 1h
null, Ontology, ONT, BTC, coinmarketcap, 0.00014736332534527662, 18980.261493351627, 0.5079, -4.9212, -16.0276, 2019-06-21T02:59:07, 1561085947000, 1h
null, Bitcoin Gold, BTG, BTC, coinmarketcap, 0.00294846674316303, 2098.974697468185, -0.5992, -0.8197, -8.77, 2019-06-21T02:59:06, 1561085946000, 1h
null, VeChain, VET, BTC, coinmarketcap, 7.236430102170252E-7, 2902.7834117427255, 0.7451, -8.2732, -21.6114, 2019-06-21T02:59:08, 1561085948000, 1h
null, Dogecoin, DOGE, BTC, coinmarketcap, 3.3252564453509554E-7, 3798.200248022462, 0.7172, -1.4719, -11.2267, 2019-06-21T02:59:04, 1561085944000, 1h
null, Qtum, QTUM, BTC, coinmarketcap, 0.0003675364496774261, 18481.68197256074, 0.0427, -4.8549, -11.0464, 2019-06-21T02:59:05, 1561085945000, 1h
null, Decred, DCR, BTC, coinmarketcap, 0.0030832433714751755, 516.8782495070909, 1.8809, 0.2376, -9.2945, 2019-06-21T02:59:03, 1561085943000, 1h
null, Lisk, LSK, BTC, coinmarketcap, 0.00021252995082060908, 976.5598617556508, -0.6346, -5.113, -15.7254, 2019-06-21T02:59:03, 1561085943000, 1h
null, Bitcoin Diamond, BCD, BTC, coinmarketcap, 0.00013386115608974477, 438.9330665882513, 0.5913, -3.5839, -10.3562, 2019-06-21T02:59:05, 1561085945000, 1h
null, Ravencoin, RVN, BTC, coinmarketcap, 0.00000654552936928669, 1946.506250391295, 0.1218, -4.9444, -15.5223, 2019-06-21T02:59:06, 1561085946000, 1h
null, Waves, WAVES, BTC, coinmarketcap, 0.00024867713665551784, 1820.278324593148, 0.2732, -5.0401, -17.4878, 2019-06-21T02:59:04, 1561085944000, 1h
null, Nano, NANO, BTC, coinmarketcap, 0.00015278499576937374, 605.8946937567829, 0.3667, -9.6537, -26.4013, 2019-06-21T02:59:04, 1561085944000, 1h
