id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 9313.36333061, 15460441375.1774, 0.386942, 1.63779, 14.5562, 2019-06-20T05:59:28, 1561010368000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 270.430032545, 5521435509.60101, 0.418499, 1.33416, 4.41427, 2019-06-20T05:59:21, 1561010361000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.433726358327, 1127964360.38641, -0.401837, 0.874087, 7.59131, 2019-06-20T05:59:03, 1561010343000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 136.192627271, 4377979665.21016, -0.179569, 1.17691, 0.858394, 2019-06-20T05:59:05, 1561010345000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 417.213445973, 1260268486.16421, 0.203877, 0.769696, 4.83377, 2019-06-20T05:59:06, 1561010346000, 1h
null, EOS, EOS, USD, coinmarketcap, 6.87393984091, 1561593822.12625, 0.0761609, 0.421707, 5.87737, 2019-06-20T05:59:06, 1561010346000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 35.2564065684, 508865234.15012, -0.299947, 1.53733, 0.710695, 2019-06-20T05:59:05, 1561010345000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 224.346634752, 279767139.15241, -0.414359, 0.266101, 15.0746, 2019-06-20T05:59:11, 1561010351000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.123772057041, 230043195.711843, -0.421953, -0.914707, -1.81359, 2019-06-20T05:59:02, 1561010342000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0883058625196, 126894125.573291, -0.696434, -1.99912, -6.30623, 2019-06-20T05:59:05, 1561010345000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0334168623278, 521976557.134657, 0.169614, 0.94063, 0.184056, 2019-06-20T05:59:06, 1561010346000, 1h
null, Monero, XMR, USD, coinmarketcap, 100.692892985, 147541444.630392, 0.296448, 2.79995, 11.5524, 2019-06-20T05:59:02, 1561010342000, 1h
null, Dash, DASH, USD, coinmarketcap, 162.223562065, 272547953.475901, 0.300832, 2.18118, 4.07644, 2019-06-20T05:59:03, 1561010343000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.64323455803, 44216240.8655243, 0.789204, -1.57152, 8.69264, 2019-06-20T05:59:11, 1561010351000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.438200582963, 37509687.157183, 0.331315, 1.36787, 0.596882, 2019-06-20T05:59:05, 1561010345000, 1h
null, NEO, NEO, USD, coinmarketcap, 13.6849081794, 351835156.328815, -0.403349, -1.20397, 6.39006, 2019-06-20T05:59:03, 1561010343000, 1h
