id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 1732482.6001228907, 0, 0, 0, 2019-06-20T08:59:24, 1561021164000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.028997951327445426, 617867.8518631507, 0.0166, -0.8752, -9.1314, 2019-06-20T08:59:20, 1561021160000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.00004665231163842688, 125400.3308260925, -0.1702, -0.7883, -6.117, 2019-06-20T08:59:04, 1561021144000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.014682555923803978, 475007.7832167116, 0.4529, -0.3033, -11.7444, 2019-06-20T08:59:05, 1561021145000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.04470620915720029, 137337.82671837107, 0.0709, -1.1445, -9.1228, 2019-06-20T08:59:04, 1561021144000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0007385185239802245, 174103.56683730768, 0.17, -1.1472, -7.9847, 2019-06-20T08:59:05, 1561021145000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.0037228421143874063, 53737.25288305586, -0.3288, -2.9989, -14.1549, 2019-06-20T08:59:03, 1561021143000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.02420615452306984, 30101.21946534319, 0.1115, -0.7989, -1.8057, 2019-06-20T08:59:08, 1561021148000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.00001326033372663479, 30647.109718065854, -0.3434, -3.0581, -14.5878, 2019-06-20T08:59:02, 1561021142000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000009547916953877296, 14565.20302620873, -0.1728, -3.1104, -17.2137, 2019-06-20T08:59:03, 1561021143000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.000003596391765712803, 57650.196313373024, -0.1243, -0.8002, -12.3213, 2019-06-20T08:59:04, 1561021144000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.010926678625496324, 16507.833948791533, 0.5785, 1.369, -2.0723, 2019-06-20T08:59:01, 1561021141000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.01729135316976948, 29347.690679291783, -0.363, -0.4551, -10.197, 2019-06-20T08:59:02, 1561021142000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0007089404596960207, 4799.506880796091, 0.3132, -3.7892, -5.9803, 2019-06-20T08:59:08, 1561021148000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.00004668233030169799, 4366.292862714076, 0.0128, -1.2635, -13.0303, 2019-06-20T08:59:02, 1561021142000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.0014592073653078572, 38086.108289072865, -0.351, -3.634, -8.5964, 2019-06-20T08:59:03, 1561021143000, 1h
