id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10663.2997932, 29458588964.6561, -0.867263, 7.43787, 21.3499, 2019-06-22T21:59:31, 1561240771000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 304.88306484, 10588764487.8109, -1.50032, 4.18762, 13.7819, 2019-06-22T21:59:23, 1561240763000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.475848346456, 3387165213.02285, -2.40055, 7.36504, 16.1293, 2019-06-22T21:59:03, 1561240743000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 141.913685542, 5349070593.67843, -1.10838, 2.94012, 3.40135, 2019-06-22T21:59:03, 1561240743000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 479.276166364, 3325934230.72694, -4.00504, 10.2002, 14.111, 2019-06-22T21:59:05, 1561240745000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.48345530894, 3537672353.33902, -0.733712, 6.26216, 9.59913, 2019-06-22T21:59:06, 1561240746000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 38.1871485172, 454446627.4234, -1.05559, 0.301021, 16.2518, 2019-06-22T21:59:05, 1561240745000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 237.950698089, 767282137.227003, -1.05021, 7.69952, 13.166, 2019-06-22T21:59:12, 1561240752000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.130029407383, 500346416.700612, -0.969918, 4.98906, 3.31076, 2019-06-22T21:59:02, 1561240742000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0949245046901, 232644535.684485, -1.46941, 5.91192, 3.61125, 2019-06-22T21:59:04, 1561240744000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0366677782962, 913844646.58651, -0.160132, 9.68214, 12.4497, 2019-06-22T21:59:05, 1561240745000, 1h
null, Monero, XMR, USD, coinmarketcap, 114.90232856, 147348788.119761, -0.926871, 6.29397, 22.6864, 2019-06-22T21:59:01, 1561240741000, 1h
null, Dash, DASH, USD, coinmarketcap, 175.475171368, 467704687.029456, -0.546797, 5.98863, 13.2063, 2019-06-22T21:59:02, 1561240742000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.73966873531, 73116729.2700456, -0.737187, 4.11027, 8.87535, 2019-06-22T21:59:12, 1561240752000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.452046783262, 38731191.7103092, -2.23504, 6.28524, 3.79098, 2019-06-22T21:59:03, 1561240743000, 1h
null, NEO, NEO, USD, coinmarketcap, 16.8570192292, 938541589.811769, -1.01556, 20.9764, 20.0835, 2019-06-22T21:59:03, 1561240743000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.09774320216, 1078818116.69391, -0.875571, 4.95143, 5.72271, 2019-06-22T21:59:03, 1561240743000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0916463113742, 33197722.5315845, -0.394056, 4.59991, 7.17038, 2019-06-22T21:59:01, 1561240741000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.20682867722, 10006470.5544136, -0.776275, 4.55571, -2.86741, 2019-06-22T21:59:04, 1561240744000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.56838102301, 259523965.810732, 0.123719, 10.8482, 8.95065, 2019-06-22T21:59:08, 1561240748000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 113.070896145, 711212130.828952, -1.9758, 2.06919, 22.0214, 2019-06-22T21:59:03, 1561240743000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 31.0926602196, 31546450.0081962, 0.4651, 9.08985, 15.602, 2019-06-22T21:59:05, 1561240745000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00727238980908, 59407863.653708, -0.853152, 4.57974, -1.9143, 2019-06-22T21:59:10, 1561240750000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00329287274287, 57242009.3534939, 0.297215, 2.7316, 4.59686, 2019-06-22T21:59:02, 1561240742000, 1h
