id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 35.397766651355084, 83147536.1806417, -0.1236, 4.1834, 7.858, 2019-06-22T14:59:23, 1561215563000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 31779732.620043237, 0, 0, 0, 2019-06-22T14:59:20, 1561215560000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014907270077365673, 6592571.764767627, 0.5039, -2.8278, -2.9275, 2019-06-22T14:59:02, 1561215542000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4579018142143451, 15543707.056071924, 0.1829, -5.1099, -10.6122, 2019-06-22T14:59:05, 1561215545000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.4684625606240578, 6751543.17778612, 0.0968, -2.7523, -7.0956, 2019-06-22T14:59:06, 1561215546000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.02366440593100413, 9480828.381322665, -0.0058, -3.6699, -6.4948, 2019-06-22T14:59:06, 1561215546000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12823693320646917, 1498836.7315769931, 0.7376, -1.6281, 2.4785, 2019-06-22T14:59:04, 1561215544000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7999959914805682, 2023429.933098533, 0.2951, 3.1093, 0.136, 2019-06-22T14:59:10, 1561215550000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00040897304365631123, 868572.7739086671, 0.1731, -5.3783, -13.6849, 2019-06-22T14:59:02, 1561215542000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00029375091038904064, 485005.2258250756, 0.5149, -6.3472, -14.7476, 2019-06-22T14:59:05, 1561215545000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00011411020090047643, 2266813.3325988944, 1.3168, -2.013, -6.8309, 2019-06-22T14:59:06, 1561215546000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3748070038251182, 466055.43270187627, 0.5902, -0.6533, 6.6353, 2019-06-22T14:59:01, 1561215541000, 1h
