id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 1949935.454837658, 0, 0, 0, 2019-06-24T20:59:30, 1561409970000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.028163278204856063, 770264.3279509135, -0.2431, -2.5824, -4.2096, 2019-06-24T20:59:21, 1561409961000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.000041876215499955266, 169122.38804561118, -0.2372, -5.2412, -10.8116, 2019-06-24T20:59:03, 1561409943000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.0428798788064881, 187474.86158229702, -0.1679, -3.8523, -7.9152, 2019-06-24T20:59:03, 1561409943000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.012242856069836909, 371053.36404912506, -0.1153, -5.7562, -15.738, 2019-06-24T20:59:05, 1561409945000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0006547512012239262, 213538.353568703, 0.1396, -3.8696, -14.5362, 2019-06-24T20:59:04, 1561409944000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.003392627851613029, 32271.19594172189, -0.0966, -2.856, -6.7411, 2019-06-24T20:59:04, 1561409944000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.021359231770540568, 46423.40897006995, 0.3857, -2.5976, -11.0955, 2019-06-24T20:59:10, 1561409950000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.0000034689887481169676, 88577.71961864216, -0.8366, -1.5285, -4.1823, 2019-06-24T20:59:04, 1561409944000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.00000875115164437463, 15606.16874483401, -0.2556, -5.3767, -12.5293, 2019-06-24T20:59:03, 1561409943000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000011566975695255495, 34866.49114149604, -0.1941, -3.8551, -17.225, 2019-06-24T20:59:02, 1561409942000, 1h
