id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 35.36842278962155, 65082754.8772189, -0.0845, 0.6301, 3.8345, 2019-06-25T00:59:25, 1561424365000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 27358728.45548882, 0, 0, 0, 2019-06-25T00:59:18, 1561424358000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014969738297545344, 5580304.6974051315, 0.0059, -1.7258, -7.5227, 2019-06-25T00:59:03, 1561424343000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5249202318915065, 6348656.271932506, -0.2869, -1.4301, -3.4365, 2019-06-25T00:59:04, 1561424344000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4347591976470319, 13044638.478615249, 0.0984, -2.1104, -11.6193, 2019-06-25T00:59:02, 1561424342000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.02306617550760176, 7451611.023206395, -0.403, -2.3497, -11.3591, 2019-06-25T00:59:04, 1561424344000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.11986822418294227, 1059080.16766145, -0.3993, 0.5634, -3.9078, 2019-06-25T00:59:03, 1561424343000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7555621013690635, 1466681.5626619111, -0.2632, -1.4605, -7.1254, 2019-06-25T00:59:09, 1561424349000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012367632807372671, 3009313.9341367385, 0.245, 2.5153, -0.0704, 2019-06-25T00:59:05, 1561424345000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003115678432253834, 455973.8476865868, -0.3707, 0.1462, -8.5051, 2019-06-25T00:59:03, 1561424343000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004095479210320464, 1249352.235918771, -0.3712, -1.2619, -14.1911, 2019-06-25T00:59:02, 1561424342000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.37823621928477175, 428517.5804476703, -0.5001, 0.8302, 4.6936, 2019-06-25T00:59:01, 1561424341000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.568253058703811, 1145075.4308895813, -0.4582, 0.1599, -2.6766, 2019-06-25T00:59:01, 1561424341000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.05757948104963681, 2271511.1454763603, 0.4583, 5.3364, 11.3993, 2019-06-25T00:59:02, 1561424342000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014616072623079245, 72898.08983648507, -0.13, -0.6512, -9.1182, 2019-06-25T00:59:02, 1561424342000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.021249360590087703, 189454.52021027505, -0.4082, -3.9144, -16.3823, 2019-06-25T00:59:09, 1561424349000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.029864258584527417, 2561374.6745041306, -0.1946, -0.1104, -7.0683, 2019-06-25T00:59:02, 1561424342000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.00029319829709764254, 115535.21060920888, 0.3731, -0.4742, -11.3383, 2019-06-25T00:59:01, 1561424341000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005085064252696711, 486449.3990082157, -0.1179, 1.2679, -9.0096, 2019-06-25T00:59:06, 1561424346000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.003696248653719745, 17717.38827567128, -0.235, -3.4109, -23.8417, 2019-06-25T00:59:03, 1561424343000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.3528212285005658, 1330906.3389708982, 0.0021, -1.2331, -5.138, 2019-06-25T00:59:02, 1561424342000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09846590228973806, 62009.75916005943, 0.0936, -1.1137, -3.5341, 2019-06-25T00:59:04, 1561424344000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.000010830321074004992, 142589.17688508958, -0.1942, 1.6176, -7.2732, 2019-06-25T00:59:02, 1561424342000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.013396504596392845, 887798.7874116307, -1.0496, 6.405, 1.2233, 2019-06-25T00:59:03, 1561424343000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.00002254521835102015, 218270.81881406187, -0.9221, -1.5168, -16.9217, 2019-06-25T00:59:07, 1561424347000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.10640103897189475, 67164.60836676595, -0.4003, 0.8015, -0.4341, 2019-06-25T00:59:01, 1561424341000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.00021312159821758775, 116024.20239377454, 0.4255, 6.7023, -5.8917, 2019-06-25T00:59:05, 1561424345000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.0067866361472168945, 33906.655412550484, 0.3213, 1.5339, -12.2785, 2019-06-25T00:59:02, 1561424342000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.004188597722587029, 23999.678223357878, -0.8301, -1.552, -16.5098, 2019-06-25T00:59:04, 1561424344000, 1h
null, Waves, WAVES, ETH, coinmarketcap, 0.007663486714532338, 53497.85755786098, -0.5633, 1.3586, -14.4898, 2019-06-25T00:59:02, 1561424342000, 1h
