id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10470.2137595, 22263368243.6222, 3.00952, 8.22577, 21.2585, 2019-06-22T04:59:25, 1561179565000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 304.259592265, 9735598756.58109, 1.315, 9.06154, 15.2328, 2019-06-22T04:59:17, 1561179557000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.448796113035, 1690385664.17168, 0.497376, 2.96486, 10.7087, 2019-06-22T04:59:03, 1561179543000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 141.36823741, 4566392270.43517, 0.87128, 3.1994, 5.35426, 2019-06-22T04:59:03, 1561179543000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 446.243225783, 1922579461.44787, 0.62705, 5.42289, 6.6873, 2019-06-22T04:59:04, 1561179544000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.22948348771, 2618442138.59251, 0.265421, 3.39467, 8.85108, 2019-06-22T04:59:06, 1561179546000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 38.6750694177, 461517044.643688, 0.762779, 5.49439, 18.1861, 2019-06-22T04:59:04, 1561179544000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 224.513463926, 471990850.229814, 0.402384, 0.97786, 5.15741, 2019-06-22T04:59:09, 1561179549000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.125694442745, 276159212.743397, 0.683641, 2.35144, 0.103441, 2019-06-22T04:59:03, 1561179543000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0913980151186, 130660292.022345, 1.51508, 2.62507, 0.902679, 2019-06-22T04:59:04, 1561179544000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0339566855906, 599938395.967983, 0.423007, 2.17102, 4.11722, 2019-06-22T04:59:05, 1561179545000, 1h
null, Monero, XMR, USD, coinmarketcap, 112.494188614, 144677787.90456, 2.61418, 5.00582, 23.4604, 2019-06-22T04:59:02, 1561179542000, 1h
null, Dash, DASH, USD, coinmarketcap, 170.894998611, 352288246.522827, 1.11417, 4.49931, 10.9754, 2019-06-22T04:59:02, 1561179542000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.6720439809, 68136822.9931131, 1.08475, 3.35274, 7.49416, 2019-06-22T04:59:10, 1561179550000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.438037462302, 27312222.0136436, 2.71374, 2.92592, 0.862713, 2019-06-22T04:59:03, 1561179543000, 1h
null, NEO, NEO, USD, coinmarketcap, 14.4129249886, 436113213.31783, 2.59264, 4.87557, 6.56684, 2019-06-22T04:59:04, 1561179544000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 8.96524949131, 893028309.870279, 1.10249, 4.12982, 4.87512, 2019-06-22T04:59:03, 1561179543000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0893502640528, 25200819.2758621, 1.17116, 2.83686, 4.6184, 2019-06-22T04:59:02, 1561179542000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.19103112344, 7160909.1064529, 2.69036, 3.27109, -3.44877, 2019-06-22T04:59:04, 1561179544000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 111.427322308, 543293662.750065, 0.888262, -0.471632, 22.5644, 2019-06-22T04:59:03, 1561179543000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.47004111288, 174461505.977832, 1.87672, 3.56592, 3.266, 2019-06-22T04:59:06, 1561179546000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 29.4696345963, 20803269.4388364, -0.1071, 3.56099, 8.89789, 2019-06-22T04:59:04, 1561179544000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00330423629634, 45784290.9828438, 1.89754, 4.05119, 6.21484, 2019-06-22T04:59:04, 1561179544000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00657381599836, 32251893.1614046, -2.69847, -5.22088, -10.5028, 2019-06-22T04:59:07, 1561179547000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 3.63411121358, 239476273.126555, 0.998066, 2.29195, 4.96482, 2019-06-22T04:59:04, 1561179544000, 1h
null, Decred, DCR, USD, coinmarketcap, 29.8146927527, 7668376.29611913, -0.129241, 0.828847, 11.5108, 2019-06-22T04:59:03, 1561179543000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.12859685575, 10329701.0072941, 0.275058, 4.55199, 5.15631, 2019-06-22T04:59:03, 1561179543000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.32039917273, 5908302.69811961, 0.688321, 2.07298, 8.58314, 2019-06-22T04:59:04, 1561179544000, 1h
null, Waves, WAVES, USD, coinmarketcap, 2.33891407592, 21731044.47821, -0.293714, -2.2613, -0.993539, 2019-06-22T04:59:03, 1561179543000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.0610170523128, 19334703.718001, -1.91263, -1.75403, -1.10465, 2019-06-22T04:59:06, 1561179546000, 1h
null, Nano, NANO, USD, coinmarketcap, 1.43053848583, 5887741.09702281, -0.0193966, -2.65985, -9.9547, 2019-06-22T04:59:04, 1561179544000, 1h
null, Bytecoin, BCN, USD, coinmarketcap, 0.00101767187963, 89790.1715113651, 2.49332, -0.0425625, 4.85694, 2019-06-22T04:59:01, 1561179541000, 1h
null, MonaCoin, MONA, USD, coinmarketcap, 2.81522019886, 95939186.5165551, -0.950455, 17.9265, 42.3658, 2019-06-22T04:59:01, 1561179541000, 1h
null, Bytom, BTM, USD, coinmarketcap, 0.183436665758, 49447695.5344378, -0.338909, -1.33261, 10.7178, 2019-06-22T04:59:04, 1561179544000, 1h
null, BitShares, BTS, USD, coinmarketcap, 0.065543014745, 6539082.96738708, 1.06757, 3.61059, 5.0809, 2019-06-22T04:59:01, 1561179541000, 1h
null, DigiByte, DGB, USD, coinmarketcap, 0.0137804940689, 1748490.65709733, 0.88234, -2.6079, 10.226, 2019-06-22T04:59:01, 1561179541000, 1h
null, Komodo, KMD, USD, coinmarketcap, 1.42968893719, 3630417.31869524, 0.63054, -0.864815, -10.5322, 2019-06-22T04:59:03, 1561179543000, 1h
null, ICON, ICX, USD, coinmarketcap, 0.335037562916, 13018370.7840884, -0.21157, -3.75284, -10.4565, 2019-06-22T04:59:04, 1561179544000, 1h
null, Metaverse ETP, ETP, USD, coinmarketcap, 2.00491974285, 68582556.1436554, -0.746095, -0.57423, 9.11424, 2019-06-22T04:59:03, 1561179543000, 1h
