id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 1928851.5220159218, 0, 0, 0, 2019-06-24T23:59:26, 1561420766000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.028213945956693964, 794337.6227641302, -0.1959, -0.9447, -3.9248, 2019-06-24T23:59:21, 1561420761000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.000042292106123262793, 166153.0801798287, 0.3576, -2.5179, -10.7431, 2019-06-24T23:59:04, 1561420744000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.04319156020959155, 186403.72069799743, 0.3906, -1.9842, -6.9119, 2019-06-24T23:59:06, 1561420746000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.012256928253867778, 379150.1508066873, 0.2524, -3.3888, -15.2383, 2019-06-24T23:59:04, 1561420744000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.000654149258129732, 218798.915702402, 0.1809, -2.7097, -14.3902, 2019-06-24T23:59:06, 1561420746000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.0034008242871799398, 30800.102100209413, 0.3443, 0.4251, -6.9237, 2019-06-24T23:59:05, 1561420745000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.021397374197139406, 44491.28626870116, -0.0017, -1.7479, -10.4736, 2019-06-24T23:59:11, 1561420751000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.000003483956929694239, 86678.04327528409, 0.1351, 1.4983, -4.0748, 2019-06-24T23:59:06, 1561420746000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000008830481293378998, 13753.804777205505, 0.31, -0.1327, -11.698, 2019-06-24T23:59:05, 1561420745000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.000011613221472667398, 36065.47641303325, 0.2966, -1.6119, -17.1002, 2019-06-24T23:59:03, 1561420743000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.010741592910776403, 12767.929486159968, -0.1414, 0.2099, 1.3303, 2019-06-24T23:59:03, 1561420743000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.01612614578469961, 34360.61709524981, 0.4931, -0.0692, -5.8465, 2019-06-24T23:59:04, 1561420744000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.000603360180408378, 5530.30563501021, -0.1144, -4.0178, -19.0461, 2019-06-24T23:59:11, 1561420751000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.000041371720600596115, 2168.7201174634006, 0.1644, -1.6008, -12.4319, 2019-06-24T23:59:04, 1561420744000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.001617329790725683, 65284.972461679834, 0.2515, 4.1427, 6.4016, 2019-06-24T23:59:04, 1561420744000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0008445778518989174, 75292.18550818168, -0.2604, -0.7938, -10.4758, 2019-06-24T23:59:04, 1561420744000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000008248064374375283, 2965.5920212952474, 0.0975, -1.4121, -15.2133, 2019-06-24T23:59:03, 1561420743000, 1h
null, Ontology, ONT, BTC, coinmarketcap, 0.00014377292526023536, 14164.350980258578, 0.354, 0.32, -12.4126, 2019-06-24T23:59:07, 1561420747000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.00010474132471327643, 514.9981673083539, 0.1359, -3.454, -26.3997, 2019-06-24T23:59:05, 1561420745000, 1h
null, Zcash, ZEC, BTC, coinmarketcap, 0.00996650163044135, 39841.25466180626, 0.0907, -2.0901, -8.3766, 2019-06-24T23:59:04, 1561420744000, 1h
null, Bitcoin Gold, BTG, BTC, coinmarketcap, 0.002779316274540149, 1805.340793078538, 0.1088, -1.6471, -7.3263, 2019-06-24T23:59:05, 1561420745000, 1h
null, Dogecoin, DOGE, BTC, coinmarketcap, 3.0676254770722836E-7, 4179.271151282926, 0.5116, 1.2702, -10.5285, 2019-06-24T23:59:02, 1561420742000, 1h
null, Qtum, QTUM, BTC, coinmarketcap, 0.00038266098376224365, 25942.441727314454, -0.5704, 6.6785, -1.6469, 2019-06-24T23:59:05, 1561420745000, 1h
null, VeChain, VET, BTC, coinmarketcap, 6.442109910669264E-7, 5886.717598912875, 0.026, -0.8189, -19.2909, 2019-06-24T23:59:09, 1561420749000, 1h
null, Decred, DCR, BTC, coinmarketcap, 0.0030135143046824877, 1986.9662629160025, -0.1359, 0.4559, -3.8003, 2019-06-24T23:59:03, 1561420743000, 1h
null, Ravencoin, RVN, BTC, coinmarketcap, 0.000005979454553270083, 3390.205068482056, 0.6751, 5.4029, -10.0531, 2019-06-24T23:59:07, 1561420747000, 1h
null, Lisk, LSK, BTC, coinmarketcap, 0.00019125881033539596, 974.3761269942078, 0.2421, 0.3967, -16.009, 2019-06-24T23:59:04, 1561420744000, 1h
null, Bitcoin Diamond, BCD, BTC, coinmarketcap, 0.0001192146538052812, 700.996590977953, 0.4445, -1.2773, -18.9639, 2019-06-24T23:59:05, 1561420745000, 1h
null, Waves, WAVES, BTC, coinmarketcap, 0.00021794170444494704, 1600.643712562201, 0.1912, 1.6729, -17.2654, 2019-06-24T23:59:04, 1561420744000, 1h
null, Bytecoin, BCN, BTC, coinmarketcap, 9.732861319502853E-8, 4.854152783386197, 0.12, 4.4221, -12.1191, 2019-06-24T23:59:03, 1561420743000, 1h
null, Nano, NANO, BTC, coinmarketcap, 0.00013402594302266684, 478.86343125276056, 0.301, -2.1379, -20.3546, 2019-06-24T23:59:04, 1561420744000, 1h
null, BitShares, BTS, BTC, coinmarketcap, 0.000006402118503803934, 1417.0374058497741, 0.2927, 6.7346, -7.3638, 2019-06-24T23:59:03, 1561420743000, 1h
null, Bytom, BTM, BTC, coinmarketcap, 0.00001718600794120741, 2817.0293830181054, -0.7112, -2.4259, -21.9144, 2019-06-24T23:59:05, 1561420745000, 1h
null, HyperCash, HC, BTC, coinmarketcap, 0.0003840600043074072, 1142.5336887125006, 1.7837, 12.7316, 23.9168, 2019-06-24T23:59:04, 1561420744000, 1h
null, MonaCoin, MONA, BTC, coinmarketcap, 0.0002506412940231809, 1391.5019114324334, 0.629, 4.8433, 3.363, 2019-06-24T23:59:02, 1561420742000, 1h
null, DigiByte, DGB, BTC, coinmarketcap, 0.0000013001973838256655, 112.8597785588101, 1.8088, 2.1553, -5.5011, 2019-06-24T23:59:03, 1561420743000, 1h
null, ICON, ICX, BTC, coinmarketcap, 0.00003149116742436788, 885.3539608175364, 0.369, 1.9935, -20.2266, 2019-06-24T23:59:05, 1561420745000, 1h
