id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 35.18851510113611, 67684644.24510182, 0.1582, 2.6973, 4.2391, 2019-06-24T06:59:29, 1561359569000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 26618062.266537514, 0, 0, 0, 2019-06-24T06:59:21, 1561359561000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015081266921252146, 6811371.75784725, -0.0516, -1.4537, -5.0187, 2019-06-24T06:59:02, 1561359542000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4453295233993753, 12871640.524141584, 0.2104, -1.503, -11.5434, 2019-06-24T06:59:06, 1561359546000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5467522318424731, 7187001.957031654, -0.0383, -0.9163, -2.6257, 2019-06-24T06:59:06, 1561359546000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.023520211260847752, 7848667.641845154, -0.1217, -1.9131, -9.7025, 2019-06-24T06:59:04, 1561359544000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12034885334759185, 1228984.1709752046, 0.8159, -0.1428, -0.6987, 2019-06-24T06:59:04, 1561359544000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7609060017407558, 1638019.4072423517, -0.7182, -1.1276, -3.4675, 2019-06-24T06:59:08, 1561359548000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012227909555051857, 2666751.613976706, 0.4383, 3.4836, -0.1748, 2019-06-24T06:59:05, 1561359545000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00031285987195721625, 772179.5361987096, -0.1182, 0.954, -8.3756, 2019-06-24T06:59:03, 1561359543000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00041399337044602426, 1267033.5718725973, 0.0937, -0.8833, -13.5194, 2019-06-24T06:59:03, 1561359543000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3736488307339773, 450743.28450233035, 0.7459, 0.6234, 4.303, 2019-06-24T06:59:01, 1561359541000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5695384871463075, 1256057.7725981267, 0.231, 1.0064, -2.7182, 2019-06-24T06:59:02, 1561359542000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.021995825600387955, 224580.63227374473, 0.5507, 0.8575, -9.8537, 2019-06-24T06:59:09, 1561359549000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.001462030386155492, 89115.16080581115, 0.1016, -1.0459, -11.6663, 2019-06-24T06:59:02, 1561359542000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.054838596291377155, 2192866.3958903956, 0.2123, -6.0335, 3.2216, 2019-06-24T06:59:02, 1561359542000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.02968804209126355, 3051586.2338278247, -0.1515, -0.3689, -7.9958, 2019-06-24T06:59:03, 1561359543000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.0002952788496197517, 113476.48211449437, 0.0871, -0.6136, -11.0693, 2019-06-24T06:59:02, 1561359542000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.0038345049726861975, 16073.533950124758, -1.0479, -2.6442, -20.6938, 2019-06-24T06:59:03, 1561359543000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.004979453565983726, 483845.2235070485, 0.1248, -4.168, -7.4431, 2019-06-24T06:59:05, 1561359545000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.3492930785129258, 1416831.748352227, -0.4236, -3.4693, -0.7353, 2019-06-24T06:59:04, 1561359544000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09931918266085543, 70928.71904182615, -0.025, 1.7625, -2.4057, 2019-06-24T06:59:03, 1561359543000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.000023438575317953615, 126013.64534475078, 0.2133, 1.9834, -13.8476, 2019-06-24T06:59:08, 1561359548000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.000010836592214932156, 143703.47795790434, 0.2207, 3.6004, -8.2483, 2019-06-24T06:59:03, 1561359543000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.012475388077855748, 822436.2204335688, 0.2195, -2.0553, -8.7177, 2019-06-24T06:59:02, 1561359542000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.11063044607671466, 77040.35832541395, -1.5085, 13.9159, 6.0995, 2019-06-24T06:59:02, 1561359542000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.00022074394324983574, 88787.52665414744, 1.8744, 7.7847, -4.117, 2019-06-24T06:59:07, 1561359547000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.0068027590775868296, 32146.25825895162, -0.2733, -1.3573, -12.7059, 2019-06-24T06:59:02, 1561359542000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.00427769662531986, 23334.618922676556, 0.5744, 0.1749, -7.2532, 2019-06-24T06:59:03, 1561359543000, 1h
null, Waves, WAVES, ETH, coinmarketcap, 0.007704957780793581, 55328.94013723151, -0.0035, -0.2289, -15.3923, 2019-06-24T06:59:03, 1561359543000, 1h
null, Nano, NANO, ETH, coinmarketcap, 0.0048291600191639516, 20991.29444225077, 0.6052, -2.9161, -17.0639, 2019-06-24T06:59:02, 1561359542000, 1h
null, Bytom, BTM, ETH, coinmarketcap, 0.0006123350252936852, 78838.53994282665, -0.4562, -2.118, -13.6584, 2019-06-24T06:59:03, 1561359543000, 1h
null, Bytecoin, BCN, ETH, coinmarketcap, 0.0000031877193960330314, 172.9034902981046, -6.0208, -8.6772, -16.1769, 2019-06-24T06:59:01, 1561359541000, 1h
null, BitShares, BTS, ETH, coinmarketcap, 0.00021437099712582597, 22188.16517478396, 0.9023, 2.6016, -9.2418, 2019-06-24T06:59:01, 1561359541000, 1h
null, MonaCoin, MONA, ETH, coinmarketcap, 0.008740473934579988, 52709.88040238957, -0.4645, 2.4437, 13.0273, 2019-06-24T06:59:01, 1561359541000, 1h
null, Aeternity, AE, ETH, coinmarketcap, 0.002021798119435862, 215081.13179266307, 3.0444, 20.7007, 2.3887, 2019-06-24T06:59:02, 1561359542000, 1h
