id, name, base, counter, api, priceBTC, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, BTC, coinmarketcap, 1, 1962448.8505276884, 0, 0, 0, 2019-06-24T03:59:26, 1561348766000, 1h
null, Ethereum, ETH, BTC, coinmarketcap, 0.02843985916284224, 769550.4602414359, 0.191, -1.8187, -4.1988, 2019-06-24T03:59:20, 1561348760000, 1h
null, XRP, XRP, BTC, coinmarketcap, 0.0000427125855606122, 201871.87798914433, -1.0758, -3.9699, -9.2478, 2019-06-24T03:59:02, 1561348742000, 1h
null, Litecoin, LTC, BTC, coinmarketcap, 0.012721438272351681, 375018.4222824307, 0.6025, -3.2437, -15.2272, 2019-06-24T03:59:03, 1561348743000, 1h
null, Bitcoin Cash, BCH, BTC, coinmarketcap, 0.04411508905195705, 215762.85353282743, 0.672, -2.0815, -6.5209, 2019-06-24T03:59:06, 1561348746000, 1h
null, EOS, EOS, BTC, coinmarketcap, 0.0006683319250447536, 229026.70587239496, -0.0346, -4.1866, -13.4928, 2019-06-24T03:59:06, 1561348746000, 1h
null, Binance Coin, BNB, BTC, coinmarketcap, 0.003454974210356377, 34676.17203634802, 0.6978, -1.1852, -3.4168, 2019-06-24T03:59:05, 1561348745000, 1h
null, Bitcoin SV, BSV, BTC, coinmarketcap, 0.02153173061891286, 45670.206694399916, -1.7515, -3.3711, -7.95, 2019-06-24T03:59:10, 1561348750000, 1h
null, TRON, TRX, BTC, coinmarketcap, 0.0000034515462571132207, 75580.20539251587, 0.1036, -0.2004, -5.1603, 2019-06-24T03:59:06, 1561348746000, 1h
null, Cardano, ADA, BTC, coinmarketcap, 0.000008874915631818665, 22796.97608916098, -0.5287, 0.8248, -12.4897, 2019-06-24T03:59:05, 1561348745000, 1h
null, Stellar, XLM, BTC, coinmarketcap, 0.00001174064187655584, 37268.99480733574, -0.3487, -2.4164, -17.5491, 2019-06-24T03:59:03, 1561348743000, 1h
null, Monero, XMR, BTC, coinmarketcap, 0.010600832883785858, 12747.713990504213, -0.0923, -0.9003, -0.135, 2019-06-24T03:59:03, 1561348743000, 1h
null, Dash, DASH, BTC, coinmarketcap, 0.01624932298261998, 35745.10850091262, 0.9657, -0.7713, -6.4089, 2019-06-24T03:59:03, 1561348743000, 1h
null, Cosmos, ATOM, BTC, coinmarketcap, 0.0006306310088200856, 6489.949840876897, 0.1407, 1.6461, -12.6559, 2019-06-24T03:59:11, 1561348751000, 1h
null, IOTA, MIOTA, BTC, coinmarketcap, 0.000041570294184881666, 2618.8049806923846, 0.3387, -3.3236, -15.9244, 2019-06-24T03:59:04, 1561348744000, 1h
null, NEO, NEO, BTC, coinmarketcap, 0.001546544476013445, 66781.6519624819, -0.0767, -6.4145, -1.3346, 2019-06-24T03:59:04, 1561348744000, 1h
null, Ethereum Classic, ETC, BTC, coinmarketcap, 0.0008475822250905237, 89262.39506656033, -0.64, -0.5691, -11.7981, 2019-06-24T03:59:04, 1561348744000, 1h
null, NEM, XEM, BTC, coinmarketcap, 0.000008407250682027693, 3548.3086444593155, 0.2667, -2.1718, -14.2736, 2019-06-24T03:59:03, 1561348743000, 1h
null, Tezos, XTZ, BTC, coinmarketcap, 0.00011068824274250548, 475.82579942804523, 0.5638, -2.9147, -22.5602, 2019-06-24T03:59:05, 1561348745000, 1h
null, Ontology, ONT, BTC, coinmarketcap, 0.00014133491403338938, 14587.268172874574, -0.3755, -5.6675, -11.596, 2019-06-24T03:59:07, 1561348747000, 1h
null, Zcash, ZEC, BTC, coinmarketcap, 0.010196937410493002, 42056.26097210382, 0.7688, -3.0008, -2.2768, 2019-06-24T03:59:04, 1561348744000, 1h
null, Bitcoin Gold, BTG, BTC, coinmarketcap, 0.0028438157592829087, 2076.9313037728953, -0.4064, 0.3076, -5.8425, 2019-06-24T03:59:06, 1561348746000, 1h
null, VeChain, VET, BTC, coinmarketcap, 6.686655373778896E-7, 3753.1656833032475, 0.7663, 2.8109, -17.2048, 2019-06-24T03:59:09, 1561348749000, 1h
null, Dogecoin, DOGE, BTC, coinmarketcap, 3.0706262618130004E-7, 4103.618287658216, 0.552, 0.7477, -12.5742, 2019-06-24T03:59:03, 1561348743000, 1h
