id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 35.73334802383032, 86207854.17502415, 0.753, 4.7691, 8.889, 2019-06-22T15:59:29, 1561219169000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 32385326.7177154, 0, 0, 0, 2019-06-22T15:59:21, 1561219161000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014933718999941706, 6855036.124111948, 0.2749, -2.7618, -2.693, 2019-06-22T15:59:04, 1561219144000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4538229156883877, 15586155.571057089, -0.9923, -5.7199, -11.4348, 2019-06-22T15:59:04, 1561219144000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.462140187467748, 6839265.510023864, -0.3599, -2.853, -7.3811, 2019-06-22T15:59:05, 1561219145000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.02352471826781683, 9648953.514652098, -0.5863, -3.9654, -7.1132, 2019-06-22T15:59:05, 1561219145000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12529824013013238, 1493607.568731766, -2.1065, -3.9796, 0.295, 2019-06-22T15:59:04, 1561219144000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7810850159847207, 2057597.6548108761, -1.9452, 0.92, -1.965, 2019-06-22T15:59:09, 1561219149000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004065313765031672, 920027.7136604834, -0.4505, -6.1257, -14.0502, 2019-06-22T15:59:03, 1561219143000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.000294185161402554, 509833.08284849423, 0.1364, -6.2054, -14.5511, 2019-06-22T15:59:03, 1561219143000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00011329545437413209, 2308261.403281764, -0.4497, -2.5891, -7.3773, 2019-06-22T15:59:04, 1561219144000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3723606141912355, 467700.7683407823, -0.5264, -1.4939, 6.1022, 2019-06-22T15:59:01, 1561219141000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5764079240010983, 1411983.1946131603, 0.3093, 1.0501, -0.8503, 2019-06-22T15:59:02, 1561219142000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.021518868464730678, 220695.59215961208, -1.3862, -4.5654, -8.1062, 2019-06-22T15:59:08, 1561219148000, 1h
