id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 35.16323241955027, 67313387.79320773, 0.047, 2.7488, 3.9408, 2019-06-24T08:59:23, 1561366763000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 26534277.567569267, 0, 0, 0, 2019-06-24T08:59:20, 1561366760000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0015060596202304249, 6681361.756648512, -0.0458, -1.3852, -5.1736, 2019-06-24T08:59:05, 1561366745000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.44376407553840386, 12729722.750177067, 0.1175, -1.5858, -11.6493, 2019-06-24T08:59:03, 1561366743000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5424772992172193, 7131453.163221164, 0.0279, -1.1428, -2.9914, 2019-06-24T08:59:06, 1561366746000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.023436409651378273, 7849313.062762699, 0.3582, -1.8991, -10.0385, 2019-06-24T08:59:05, 1561366745000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.12066653368184065, 1219246.5779286153, -0.2345, 0.0716, -0.6851, 2019-06-24T08:59:05, 1561366745000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7761273317971238, 1699944.4992652829, 0.4376, 0.4675, -2.426, 2019-06-24T08:59:10, 1561366750000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.0001271890615010534, 2848601.2244329094, 2.6069, 8.1838, 3.7895, 2019-06-24T08:59:05, 1561366745000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.00041539004171277323, 1272905.4854398076, 0.3843, -0.6993, -13.1016, 2019-06-24T08:59:03, 1561366743000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003107963459035147, 664768.3462846685, -0.2227, -0.6739, -8.9507, 2019-06-24T08:59:05, 1561366745000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3771059007738568, 448811.77966940077, 0.6535, 1.5816, 4.9473, 2019-06-24T08:59:02, 1561366742000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5694497891923372, 1254315.470068373, -0.2939, 1.2276, -2.7372, 2019-06-24T08:59:03, 1561366743000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.021946530456967848, 214167.9289336095, 0.7143, -1.8622, -10.5331, 2019-06-24T08:59:10, 1561366750000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.001467258432522276, 81377.40495633008, 0.2846, -1.8531, -11.0299, 2019-06-24T08:59:04, 1561366744000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.0576887992991542, 2348613.8565983707, 1.7483, -0.089, 8.1991, 2019-06-24T08:59:04, 1561366744000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.0002949425028705021, 98749.66028953259, 0.0281, -0.7507, -11.4725, 2019-06-24T08:59:03, 1561366743000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.003823260538771248, 16005.049409975907, 0.2448, -2.7533, -21.0933, 2019-06-24T08:59:05, 1561366745000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005034306604798092, 497250.86538927705, -0.1701, -2.5968, -6.3974, 2019-06-24T08:59:07, 1561366747000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.35336153149901295, 1428169.6690377782, 0.2743, -2.4876, 0.175, 2019-06-24T08:59:05, 1561366745000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.0992792550590938, 71621.42388524153, 0.5303, 1.5674, -2.5974, 2019-06-24T08:59:05, 1561366745000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.000010824866086762371, 141725.04543484419, 1.6748, 3.3818, -8.269, 2019-06-24T08:59:03, 1561366743000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.00002338900780574163, 123983.61124053488, -0.0731, 2.2661, -14.1474, 2019-06-24T08:59:08, 1561366748000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.012662309753919798, 848275.1611214115, 0.4274, -0.395, -7.1945, 2019-06-24T08:59:04, 1561366744000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.10662934487119824, 79526.39586214168, -2.2404, 7.6018, 2.144, 2019-06-24T08:59:03, 1561366743000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.0002141654048619424, 100205.75327562005, -0.2675, 4.1571, -6.6838, 2019-06-24T08:59:06, 1561366746000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.006854505611873349, 33913.56584973938, -1.8456, -1.0164, -12.2056, 2019-06-24T08:59:03, 1561366743000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.004252216021086954, 23453.36188100686, 0.095, -1.5395, -7.9362, 2019-06-24T08:59:05, 1561366745000, 1h
null, Waves, WAVES, ETH, coinmarketcap, 0.007700668352895203, 54896.24747768079, -0.0046, -0.4027, -15.6267, 2019-06-24T08:59:04, 1561366744000, 1h
null, Nano, NANO, ETH, coinmarketcap, 0.00488722859194734, 19660.885721345687, 0.6884, -2.4211, -15.892, 2019-06-24T08:59:04, 1561366744000, 1h
null, Bytecoin, BCN, ETH, coinmarketcap, 0.000003400600595077544, 172.6204873910493, -0.1532, 1.1262, -10.936, 2019-06-24T08:59:02, 1561366742000, 1h
null, Bytom, BTM, ETH, coinmarketcap, 0.0006061409732912785, 74401.13068242285, -1.0115, -4.7071, -15.3036, 2019-06-24T08:59:04, 1561366744000, 1h
