id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 11030.2127157, 21508202848.7446, -0.0079467, 2.33962, 18.7918, 2019-06-24T20:59:30, 1561409970000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 310.646949371, 8496179384.61428, -0.251075, -0.303225, 13.7911, 2019-06-24T20:59:21, 1561409961000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.461903564693, 1865455915.13025, -0.245082, -3.02419, 5.94845, 2019-06-24T20:59:03, 1561409943000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 472.974184459, 2067887602.09915, -0.175835, -1.60284, 9.3892, 2019-06-24T20:59:03, 1561409943000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 135.041306698, 4092797534.33792, -0.123275, -3.55123, 0.0963639, 2019-06-24T20:59:05, 1561409945000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.22204502536, 2355373462.82315, 0.13163, -1.62054, 1.52401, 2019-06-24T20:59:04, 1561409944000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 37.4214068685, 355958155.827227, -0.104502, -0.583215, 10.7839, 2019-06-24T20:59:04, 1561409944000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 235.596869873, 512060075.927807, 0.377706, -0.318777, 5.6112, 2019-06-24T20:59:10, 1561409950000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0382636838001, 977031089.265256, -0.84452, 0.775316, 13.8236, 2019-06-24T20:59:04, 1561409944000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0965270641448, 172139360.932628, -0.263497, -3.16286, 3.90807, 2019-06-24T20:59:03, 1561409943000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.127586202396, 384584813.940771, -0.202006, -1.60565, -1.67012, 2019-06-24T20:59:02, 1561409942000, 1h
null, Monero, XMR, USD, coinmarketcap, 119.206417912, 144156939.897872, 0.697166, 2.02408, 21.0311, 2019-06-24T20:59:02, 1561409942000, 1h
null, Dash, DASH, USD, coinmarketcap, 176.931104357, 383219834.774335, -0.214613, 0.82477, 11.2565, 2019-06-24T20:59:02, 1561409942000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.68344876116, 58961021.6943067, 0.397482, -4.16497, -2.89632, 2019-06-24T20:59:10, 1561409950000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.45584570331, 25555062.6555139, -0.448932, -2.37748, 3.57038, 2019-06-24T20:59:02, 1561409942000, 1h
null, NEO, NEO, USD, coinmarketcap, 17.8107533966, 710780414.234926, -0.242125, 4.28463, 25.2733, 2019-06-24T20:59:03, 1561409943000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.29018149818, 843308315.59119, 0.579745, -1.6391, 5.96837, 2019-06-24T20:59:03, 1561409943000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.090386362132, 33504052.2317447, -0.349992, -1.5345, -0.287805, 2019-06-24T20:59:02, 1561409942000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.57325123424, 158606914.007179, -0.286902, 0.515249, 4.15696, 2019-06-24T20:59:06, 1561409946000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.15430696061, 5325549.610613, -0.679602, -3.72337, -12.2176, 2019-06-24T20:59:03, 1561409943000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 110.206629558, 449050776.382072, 0.379445, -1.9687, 10.4007, 2019-06-24T20:59:03, 1561409943000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 30.4257716395, 21385350.641576, -0.222453, 0.251828, 8.98501, 2019-06-24T20:59:03, 1561409943000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00337212215646, 45960778.2522996, -0.29643, 1.38145, 5.77266, 2019-06-24T20:59:03, 1561409943000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 4.10996556761, 267214623.916389, 1.12354, 4.82526, 13.3001, 2019-06-24T20:59:03, 1561409943000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.00707423807817, 50007275.5081828, -1.02046, -1.58607, -4.95359, 2019-06-24T20:59:07, 1561409947000, 1h
null, Decred, DCR, USD, coinmarketcap, 32.5756390922, 21558704.2146801, 0.197324, 3.00823, 12.6362, 2019-06-24T20:59:02, 1561409942000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.10173827395, 10498819.1676873, 0.618078, -0.358654, -1.50605, 2019-06-24T20:59:02, 1561409942000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.0634856658911, 36496944.2909551, -0.176176, 0.965263, 2.83703, 2019-06-24T20:59:06, 1561409946000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.28824644026, 7127279.60290724, -0.91271, -3.46856, -4.22634, 2019-06-24T20:59:04, 1561409944000, 1h
null, Waves, WAVES, USD, coinmarketcap, 2.36047183087, 18282661.2638842, -0.549543, -0.934966, -4.07652, 2019-06-24T20:59:03, 1561409943000, 1h
null, Nano, NANO, USD, coinmarketcap, 1.47717517695, 5213112.81099461, -0.154639, -5.33335, -5.74164, 2019-06-24T20:59:02, 1561409942000, 1h
null, BitShares, BTS, USD, coinmarketcap, 0.0704483307967, 15454313.8674152, 1.00038, 7.65539, 9.46393, 2019-06-24T20:59:01, 1561409941000, 1h
null, Bytom, BTM, USD, coinmarketcap, 0.190957528408, 29057030.6914387, 0.698505, -0.73453, -7.00861, 2019-06-24T20:59:02, 1561409942000, 1h
null, Bytecoin, BCN, USD, coinmarketcap, 0.00099112157649, 52678.1726057184, -5.0824, -4.43802, -3.63199, 2019-06-24T20:59:01, 1561409941000, 1h
null, HyperCash, HC, USD, coinmarketcap, 4.16168164074, 10848556.4805388, 0.793963, 10.328, 46.7094, 2019-06-24T20:59:02, 1561409942000, 1h
null, MonaCoin, MONA, USD, coinmarketcap, 2.68757201914, 15137901.0902631, -0.271758, 3.3235, 22.2743, 2019-06-24T20:59:01, 1561409941000, 1h
null, DigiByte, DGB, USD, coinmarketcap, 0.0142967809615, 1393189.88844147, -0.0278595, 0.243761, 11.7874, 2019-06-24T20:59:01, 1561409941000, 1h
null, ICON, ICX, USD, coinmarketcap, 0.343026348549, 11120379.1752857, -0.50973, -1.74611, -7.0371, 2019-06-24T20:59:03, 1561409943000, 1h
null, Aeternity, AE, USD, coinmarketcap, 0.594201285173, 76069320.441462, -0.0823308, 14.4567, 10.8323, 2019-06-24T20:59:02, 1561409942000, 1h
null, Komodo, KMD, USD, coinmarketcap, 1.37902396384, 5928577.74529607, -0.688806, -5.85722, -16.5851, 2019-06-24T20:59:02, 1561409942000, 1h
null, GXChain, GXC, USD, coinmarketcap, 2.52064420601, 50456971.4304165, -0.0342569, -5.55945, 8.37165, 2019-06-24T20:59:02, 1561409942000, 1h
null, Verge, XVG, USD, coinmarketcap, 0.00926591842858, 3934745.82375429, -1.55286, -5.11225, -0.105607, 2019-06-24T20:59:01, 1561409941000, 1h
null, Metaverse ETP, ETP, USD, coinmarketcap, 1.88669397953, 31560660.7732372, -0.56357, 0.295552, -0.216023, 2019-06-24T20:59:02, 1561409942000, 1h
null, Siacoin, SC, USD, coinmarketcap, 0.00323911262893, 3088530.87963847, 1.04965, -0.576371, 0.911383, 2019-06-24T20:59:01, 1561409941000, 1h
null, Steem, STEEM, USD, coinmarketcap, 0.417379721644, 1427816.92444818, 0.637761, 1.73391, -0.275614, 2019-06-24T20:59:01, 1561409941000, 1h
null, Ardor, ARDR, USD, coinmarketcap, 0.119284110967, 1205409.83950481, -0.434107, 0.535031, 12.5716, 2019-06-24T20:59:02, 1561409942000, 1h
null, THETA, THETA, USD, coinmarketcap, 0.134054739572, 4517898.9113951, 0.123108, -1.07483, 3.23159, 2019-06-24T20:59:05, 1561409945000, 1h
null, ABBC Coin, ABBC, USD, coinmarketcap, 0.21873675607, 58631273.3760064, -0.9036, -3.96739, 19.1266, 2019-06-24T20:59:09, 1561409949000, 1h
null, Energi, NRG, USD, coinmarketcap, 6.15801248517, 908699.791906405, -0.331636, 8.63678, 44.7421, 2019-06-24T20:59:08, 1561409948000, 1h
null, Zcoin, XZC, USD, coinmarketcap, 12.4767106265, 3440556.94377898, 0.323072, -4.22653, 5.97329, 2019-06-24T20:59:02, 1561409942000, 1h
null, Stratis, STRAT, USD, coinmarketcap, 0.962510467425, 2437276.21052432, 0.0595914, -1.89338, -3.76202, 2019-06-24T20:59:02, 1561409942000, 1h
null, Nebulas, NAS, USD, coinmarketcap, 1.7553432254, 23597787.2449106, -3.738, 0.400174, 14.3802, 2019-06-24T20:59:02, 1561409942000, 1h
null, Grin, GRIN, USD, coinmarketcap, 5.97078405192, 49580644.4190257, 0.336912, -1.33786, -0.80311, 2019-06-24T20:59:09, 1561409949000, 1h
null, TrueChain, TRUE, USD, coinmarketcap, 0.963496249599, 59520057.2779371, 0.111542, -3.48767, -8.40372, 2019-06-24T20:59:05, 1561409945000, 1h
null, Project Pai, PAI, USD, coinmarketcap, 0.0528189366235, 2721883.52274296, 1.25745, 4.12629, 0.315489, 2019-06-24T20:59:08, 1561409948000, 1h
null, Horizen, ZEN, USD, coinmarketcap, 10.2574811345, 749460.61811, 0.891136, -5.42042, -1.09208, 2019-06-24T20:59:02, 1561409942000, 1h
null, NULS, NULS, USD, coinmarketcap, 0.940453931351, 10699134.3822503, -0.0225557, -2.40392, -6.12712, 2019-06-24T20:59:03, 1561409943000, 1h
null, ReddCoin, RDD, USD, coinmarketcap, 0.00231581824739, 234515.546158677, -0.226588, -0.634832, 9.85127, 2019-06-24T20:59:01, 1561409941000, 1h
null, Elastos, ELA, USD, coinmarketcap, 4.08493652273, 7393314.60786293, 0.928733, -0.508017, 3.8499, 2019-06-24T20:59:05, 1561409945000, 1h
null, Ark, ARK, USD, coinmarketcap, 0.525315726278, 819668.853222706, -0.837344, -0.842691, -8.13318, 2019-06-24T20:59:02, 1561409942000, 1h
