id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 11384.4357824, 22760522767.9419, 0.449464, 3.67289, 25.1181, 2019-06-25T21:59:28, 1561499968000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 310.812160743, 8872032638.9944, 0.387362, 0.415848, 16.8643, 2019-06-25T21:59:18, 1561499958000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.466487930472, 1818536568.01338, -0.929746, 1.04604, 8.36463, 2019-06-25T21:59:03, 1561499943000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 473.41497237, 2061394243.25301, 0.40677, 0.417755, 14.9196, 2019-06-25T21:59:04, 1561499944000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 133.448559076, 4141282074.99725, 0.508427, -0.47495, -0.706421, 2019-06-25T21:59:02, 1561499942000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.06362285838, 2457244788.77513, 0.400753, -1.45373, 3.64914, 2019-06-25T21:59:05, 1561499945000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 36.2012423411, 292329406.098665, 0.280728, -2.71756, 4.86125, 2019-06-25T21:59:05, 1561499945000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 235.923087047, 437979017.642939, 0.537756, 0.492172, 6.39298, 2019-06-25T21:59:11, 1561499951000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0379799500247, 963478938.207212, -0.0462223, -0.491026, 15.5475, 2019-06-25T21:59:04, 1561499944000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0958288585696, 154714709.361514, 0.183958, -0.553306, 6.5958, 2019-06-25T21:59:04, 1561499944000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.123694058126, 474701879.655202, -0.291328, -2.76781, -1.29474, 2019-06-25T21:59:02, 1561499942000, 1h
null, Monero, XMR, USD, coinmarketcap, 113.407992904, 149996506.654832, 0.0731032, -4.17445, 17.3648, 2019-06-25T21:59:01, 1561499941000, 1h
null, Dash, DASH, USD, coinmarketcap, 175.761535233, 317775860.149746, -0.00574852, -0.232968, 9.81918, 2019-06-25T21:59:02, 1561499942000, 1h
null, NEO, NEO, USD, coinmarketcap, 18.88224258, 778462848.275398, -0.619163, 6.60782, 38.4821, 2019-06-25T21:59:03, 1561499943000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.448825403156, 25422761.9158967, 0.495513, -1.09396, 3.6618, 2019-06-25T21:59:03, 1561499943000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.52360171073, 73980433.3388921, -0.022072, -1.73695, -1.08228, 2019-06-25T21:59:11, 1561499951000, 1h
null, Ethereum Classic, ETC, USD, coinmarketcap, 9.10101483285, 738249749.30866, -0.27226, -1.59974, 7.73255, 2019-06-25T21:59:02, 1561499942000, 1h
null, Ontology, ONT, USD, coinmarketcap, 1.71544299076, 233354949.127998, 0.826504, 9.13919, 19.2601, 2019-06-25T21:59:07, 1561499947000, 1h
null, NEM, XEM, USD, coinmarketcap, 0.0906025976336, 26590001.4209722, 0.174216, 0.422247, 4.92057, 2019-06-25T21:59:01, 1561499941000, 1h
null, Tezos, XTZ, USD, coinmarketcap, 1.09990645307, 7524754.88225615, -0.231953, -4.39771, -11.9095, 2019-06-25T21:59:04, 1561499944000, 1h
null, Zcash, ZEC, USD, coinmarketcap, 105.469158291, 343004106.990131, 0.177743, -3.53263, -3.83429, 2019-06-25T21:59:03, 1561499943000, 1h
null, Bitcoin Gold, BTG, USD, coinmarketcap, 30.7549077348, 17115184.1560382, 0.496614, 1.19207, 14.4945, 2019-06-25T21:59:05, 1561499945000, 1h
null, VeChain, VET, USD, coinmarketcap, 0.0093670771717, 271658572.712326, 1.15814, 32.8576, 28.4635, 2019-06-25T21:59:09, 1561499949000, 1h
null, Qtum, QTUM, USD, coinmarketcap, 5.12731616596, 456058891.845492, 4.69866, 22.7926, 43.8284, 2019-06-25T21:59:04, 1561499944000, 1h
null, Dogecoin, DOGE, USD, coinmarketcap, 0.00327792843343, 39291709.2848653, -0.502652, -2.28879, 4.57163, 2019-06-25T21:59:03, 1561499943000, 1h
null, Decred, DCR, USD, coinmarketcap, 31.9519429024, 22466307.9205007, 0.379118, -2.49954, 10.4481, 2019-06-25T21:59:02, 1561499942000, 1h
null, V Systems, VSYS, USD, coinmarketcap, 0.159846112505, 11979399.4351583, 0.728695, 13.5547, 23.4452, 2019-06-25T21:59:11, 1561499951000, 1h
null, HyperCash, HC, USD, coinmarketcap, 6.05961684742, 73164621.2200225, -2.79148, 46.5198, 116.248, 2019-06-25T21:59:03, 1561499943000, 1h
null, Bitcoin Diamond, BCD, USD, coinmarketcap, 1.32182308498, 8408324.37093142, -0.426955, 2.32727, 3.10856, 2019-06-25T21:59:05, 1561499945000, 1h
null, Ravencoin, RVN, USD, coinmarketcap, 0.063614191972, 25832578.3274358, 0.624619, -1.05712, 3.63586, 2019-06-25T21:59:07, 1561499947000, 1h
null, Lisk, LSK, USD, coinmarketcap, 2.03066461731, 10230527.1772277, -2.42348, -2.85419, -1.4181, 2019-06-25T21:59:02, 1561499942000, 1h
null, Waves, WAVES, USD, coinmarketcap, 2.31927258245, 18616755.7453273, 0.0883208, -1.93682, -2.55647, 2019-06-25T21:59:02, 1561499942000, 1h
null, Nano, NANO, USD, coinmarketcap, 1.43952490613, 6209924.84221492, -1.11928, -2.17336, -5.63423, 2019-06-25T21:59:02, 1561499942000, 1h
null, Bytom, BTM, USD, coinmarketcap, 0.189679956235, 42532189.7696225, 1.0481, -0.0762888, -0.289876, 2019-06-25T21:59:04, 1561499944000, 1h
null, BitShares, BTS, USD, coinmarketcap, 0.0697826572073, 10434325.1647787, 0.221846, -0.282629, 13.1749, 2019-06-25T21:59:01, 1561499941000, 1h
null, Bytecoin, BCN, USD, coinmarketcap, 0.00101498231847, 101402.817876475, 5.58579, -0.83927, 2.06233, 2019-06-25T21:59:01, 1561499941000, 1h
null, MonaCoin, MONA, USD, coinmarketcap, 2.84075557665, 33416302.4566549, 0.501371, 5.03137, 27.0318, 2019-06-25T21:59:01, 1561499941000, 1h
null, DigiByte, DGB, USD, coinmarketcap, 0.0148804269704, 1614874.38945486, 0.842198, 5.07476, 15.1443, 2019-06-25T21:59:01, 1561499941000, 1h
null, Energi, NRG, USD, coinmarketcap, 9.70736260864, 2184155.90939054, 3.15037, 54.4589, 137.118, 2019-06-25T21:59:09, 1561499949000, 1h
null, ICON, ICX, USD, coinmarketcap, 0.336930228881, 12478452.1452174, -0.184262, -1.79356, -5.87823, 2019-06-25T21:59:04, 1561499944000, 1h
null, Komodo, KMD, USD, coinmarketcap, 1.350226057, 5080770.42223266, -0.952445, -1.85325, -13.071, 2019-06-25T21:59:02, 1561499942000, 1h
null, Aeternity, AE, USD, coinmarketcap, 0.5566544866, 54149353.7499631, -0.403072, -6.47052, 8.96166, 2019-06-25T21:59:03, 1561499943000, 1h
null, Verge, XVG, USD, coinmarketcap, 0.00923704061284, 3529158.51646871, 0.795551, 0.196036, 2.28471, 2019-06-25T21:59:01, 1561499941000, 1h
null, GXChain, GXC, USD, coinmarketcap, 2.33212466271, 46862983.2242613, -0.683941, -6.46039, -3.66404, 2019-06-25T21:59:03, 1561499943000, 1h
null, Metaverse ETP, ETP, USD, coinmarketcap, 1.95184322737, 36019795.6462495, -0.581748, 3.19534, -0.964131, 2019-06-25T21:59:03, 1561499943000, 1h
null, Siacoin, SC, USD, coinmarketcap, 0.00333279597605, 2130324.27351089, 0.304751, 4.16297, 6.75477, 2019-06-25T21:59:02, 1561499942000, 1h
null, ABBC Coin, ABBC, USD, coinmarketcap, 0.262452268734, 75711521.6624923, 0.0245747, 18.3039, 49.048, 2019-06-25T21:59:10, 1561499950000, 1h
null, Steem, STEEM, USD, coinmarketcap, 0.411712964942, 1771027.59967157, 0.219382, -0.659264, 0.0094718, 2019-06-25T21:59:02, 1561499942000, 1h
null, Ardor, ARDR, USD, coinmarketcap, 0.121505173557, 2618851.40779233, -0.209406, 2.75331, 10.0533, 2019-06-25T21:59:02, 1561499942000, 1h
null, THETA, THETA, USD, coinmarketcap, 0.138652040022, 8199144.19570178, -0.152935, 3.56481, 7.26856, 2019-06-25T21:59:06, 1561499946000, 1h
null, Zcoin, XZC, USD, coinmarketcap, 12.7240619836, 2413419.38356731, 0.0766544, 1.91406, 2.04183, 2019-06-25T21:59:02, 1561499942000, 1h
null, Stratis, STRAT, USD, coinmarketcap, 0.974044563121, 2469818.89233418, 0.265251, 0.948617, 0.504934, 2019-06-25T21:59:02, 1561499942000, 1h
null, Nebulas, NAS, USD, coinmarketcap, 1.76816771296, 15428943.4609249, -0.11041, 1.09593, 15.4459, 2019-06-25T21:59:04, 1561499944000, 1h
null, Grin, GRIN, USD, coinmarketcap, 5.80109259236, 47886198.1566892, 3.81596, -1.86753, 6.87382, 2019-06-25T21:59:11, 1561499951000, 1h
null, Project Pai, PAI, USD, coinmarketcap, 0.053777168074, 5396468.30292174, 0.614847, 2.67625, 8.74159, 2019-06-25T21:59:08, 1561499948000, 1h
null, TrueChain, TRUE, USD, coinmarketcap, 0.95118986703, 58059611.0615285, 0.851947, -1.24617, -6.54069, 2019-06-25T21:59:06, 1561499946000, 1h
null, ReddCoin, RDD, USD, coinmarketcap, 0.00238909528822, 339428.78695027, -1.24379, 5.41182, 12.4019, 2019-06-25T21:59:01, 1561499941000, 1h
null, Cryptonex, CNX, USD, coinmarketcap, 1.2109436698, 7254176.56275551, 0.823537, 7.66801, -17.1322, 2019-06-25T21:59:04, 1561499944000, 1h
null, Horizen, ZEN, USD, coinmarketcap, 9.84263892928, 822875.511016932, -0.109385, -3.6519, -6.37798, 2019-06-25T21:59:03, 1561499943000, 1h
null, NULS, NULS, USD, coinmarketcap, 0.933240602966, 10258113.8567027, 0.0716272, -0.614817, -5.42298, 2019-06-25T21:59:04, 1561499944000, 1h
null, Elastos, ELA, USD, coinmarketcap, 3.93310221235, 7671913.45070955, -1.71975, -2.64041, 6.28855, 2019-06-25T21:59:06, 1561499946000, 1h
null, Factom, FCT, USD, coinmarketcap, 5.96589448354, 202905.122324052, 0.837862, 0.953448, -1.46668, 2019-06-25T21:59:01, 1561499941000, 1h
