id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 36.90943419933113, 76579211.09581748, 0.0812, 4.0649, 7.6375, 2019-06-26T01:59:27, 1561514367000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 29705650.4181145, 0, 0, 0, 2019-06-26T01:59:21, 1561514361000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.0014807931874591827, 6147624.288805174, -0.7475, -1.3282, -8.2344, 2019-06-26T01:59:05, 1561514345000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.43597604819477886, 13803326.7313833, 2.0642, -0.0963, -13.9178, 2019-06-26T01:59:05, 1561514345000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5156474224176697, 6921333.351199116, -0.3108, -0.7854, -2.1667, 2019-06-26T01:59:04, 1561514344000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.022843207283090323, 8077096.303874034, 0.5016, -1.6389, -10.6979, 2019-06-26T01:59:05, 1561514345000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.11534703947719706, 851852.8121446448, -0.8375, -4.009, -11.264, 2019-06-26T01:59:04, 1561514344000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7489145323125508, 1548005.5971488764, -0.8571, -1.203, -10.3338, 2019-06-26T01:59:09, 1561514349000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012233762867154514, 3201317.5000214316, -0.1047, -0.8151, -1.3424, 2019-06-26T01:59:05, 1561514345000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.0003035713387890983, 570526.8970766866, 0.2126, -2.8805, -10.165, 2019-06-26T01:59:04, 1561514344000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0003927488271360491, 1576616.6343473194, -0.188, -4.289, -16.379, 2019-06-26T01:59:03, 1561514343000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3556109736624562, 521641.6435335323, -0.5548, -5.8794, -2.5301, 2019-06-26T01:59:01, 1561514341000, 1h
