id, name, base, counter, api, priceUSD, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, USD, coinmarketcap, 10658.648152, 29927719664.6088, -0.237584, 7.41154, 20.6628, 2019-06-22T23:59:29, 1561247969000, 1h
null, Ethereum, ETH, USD, coinmarketcap, 306.127515823, 10557929270.8782, -0.202607, 4.48627, 13.7474, 2019-06-22T23:59:20, 1561247960000, 1h
null, XRP, XRP, USD, coinmarketcap, 0.476635774895, 3514602091.34478, 0.000903709, 7.94717, 15.9443, 2019-06-22T23:59:04, 1561247944000, 1h
null, Litecoin, LTC, USD, coinmarketcap, 141.853593627, 5404513483.76813, -0.225373, 3.24937, 3.15602, 2019-06-22T23:59:03, 1561247943000, 1h
null, Bitcoin Cash, BCH, USD, coinmarketcap, 479.273554227, 3476283902.31803, 0.152604, 10.0813, 13.7211, 2019-06-22T23:59:07, 1561247947000, 1h
null, EOS, EOS, USD, coinmarketcap, 7.47499687009, 3596913671.45202, -0.245448, 6.31444, 8.81101, 2019-06-22T23:59:05, 1561247945000, 1h
null, Binance Coin, BNB, USD, coinmarketcap, 38.3053942095, 452590636.016547, -0.295475, 0.339934, 16.7537, 2019-06-22T23:59:06, 1561247946000, 1h
null, Bitcoin SV, BSV, USD, coinmarketcap, 238.908865244, 783998342.617199, -0.369978, 8.09979, 13.3165, 2019-06-22T23:59:10, 1561247950000, 1h
null, Stellar, XLM, USD, coinmarketcap, 0.129633046826, 511385761.526816, -0.302558, 5.09095, 2.71024, 2019-06-22T23:59:04, 1561247944000, 1h
null, Cardano, ADA, USD, coinmarketcap, 0.0952068719983, 238094738.374052, -0.044408, 6.42764, 3.75007, 2019-06-22T23:59:05, 1561247945000, 1h
null, TRON, TRX, USD, coinmarketcap, 0.0367484285654, 929557774.637909, 0.0740805, 10.2624, 12.2934, 2019-06-22T23:59:06, 1561247946000, 1h
null, Monero, XMR, USD, coinmarketcap, 114.153010661, 145962355.895914, -0.47112, 6.45678, 21.3733, 2019-06-22T23:59:02, 1561247942000, 1h
null, Dash, DASH, USD, coinmarketcap, 175.99589449, 475886152.982886, 0.0890411, 6.22929, 13.2486, 2019-06-22T23:59:02, 1561247942000, 1h
null, IOTA, MIOTA, USD, coinmarketcap, 0.460801409921, 38699723.7604892, 1.59723, 8.84011, 5.46404, 2019-06-22T23:59:04, 1561247944000, 1h
null, Cosmos, ATOM, USD, coinmarketcap, 6.65088874345, 81550802.8931011, -0.25673, 2.43146, 7.42149, 2019-06-22T23:59:11, 1561247951000, 1h
