id, name, base, counter, api, priceETH, volume24h, percentChange1h,percentChange24h, percentChange7d, dateTimeUSD, milisec, timeframe
null, Bitcoin, BTC, ETH, coinmarketcap, 35.36364031575949, 69275347.47865783, -0.5946, 1.1751, 3.8995, 2019-06-24T22:59:27, 1561417167000, 1h
null, Ethereum, ETH, ETH, coinmarketcap, 1, 28091722.580246575, 0, 0, 0, 2019-06-24T22:59:21, 1561417161000, 1h
null, XRP, XRP, ETH, coinmarketcap, 0.001492381711466209, 5962465.485990619, -0.4017, -2.1306, -7.1684, 2019-06-24T22:59:03, 1561417143000, 1h
null, Bitcoin Cash, BCH, ETH, coinmarketcap, 1.5219230412213194, 6665933.7483421825, -0.3509, -1.4261, -3.7375, 2019-06-24T22:59:04, 1561417144000, 1h
null, Litecoin, LTC, ETH, coinmarketcap, 0.4325602731730812, 13437730.419776728, -0.0591, -3.1895, -12.2391, 2019-06-24T22:59:02, 1561417142000, 1h
null, EOS, EOS, ETH, coinmarketcap, 0.023099667372798043, 7736625.535041731, -0.2502, -1.9675, -11.2563, 2019-06-24T22:59:04, 1561417144000, 1h
null, Binance Coin, BNB, ETH, coinmarketcap, 0.11994179668127534, 1110416.127001517, -0.2502, 0.5861, -3.3801, 2019-06-24T22:59:04, 1561417144000, 1h
null, Bitcoin SV, BSV, ETH, coinmarketcap, 0.7579479539940064, 1612748.0379414859, -0.4548, -0.6447, -6.9483, 2019-06-24T22:59:10, 1561417150000, 1h
null, TRON, TRX, ETH, coinmarketcap, 0.00012330331961061787, 3091121.058217397, -0.0843, 2.0192, -0.1438, 2019-06-24T22:59:05, 1561417145000, 1h
null, Cardano, ADA, ETH, coinmarketcap, 0.00031161316090012745, 499866.6868650449, -0.0275, -0.131, -8.4303, 2019-06-24T22:59:04, 1561417144000, 1h
null, Stellar, XLM, ETH, coinmarketcap, 0.0004099403054796914, 1267191.325804603, -0.6614, -1.1659, -13.9445, 2019-06-24T22:59:02, 1561417142000, 1h
null, Monero, XMR, ETH, coinmarketcap, 0.3803806549140643, 463273.1973099136, -1.1292, 1.0445, 5.4505, 2019-06-24T22:59:02, 1561417142000, 1h
null, Dash, DASH, ETH, coinmarketcap, 0.5675973537335953, 1221464.635541841, -0.3309, 0.4409, -2.5747, 2019-06-24T22:59:01, 1561417141000, 1h
null, Cosmos, ATOM, ETH, coinmarketcap, 0.02138491971137554, 196682.30377536753, -0.5821, -3.2347, -15.5454, 2019-06-24T22:59:10, 1561417150000, 1h
null, IOTA, MIOTA, ETH, coinmarketcap, 0.0014624181277884494, 76674.7387582211, -0.3973, -1.3005, -9.1558, 2019-06-24T22:59:03, 1561417143000, 1h
null, NEO, NEO, ETH, coinmarketcap, 0.05701887665960139, 2307159.7371973684, -0.4572, 4.6589, 9.9536, 2019-06-24T22:59:02, 1561417142000, 1h
null, Ethereum Classic, ETC, ETH, coinmarketcap, 0.02998052428202939, 2696500.883969337, 0.5791, 0.0637, -6.6186, 2019-06-24T22:59:03, 1561417143000, 1h
null, NEM, XEM, ETH, coinmarketcap, 0.0002924148217257887, 107268.68051465832, 0.3872, -0.371, -11.8336, 2019-06-24T22:59:02, 1561417142000, 1h
null, Ontology, ONT, ETH, coinmarketcap, 0.005072013706693784, 503192.4352136374, -0.4635, 0.861, -9.0044, 2019-06-24T22:59:05, 1561417145000, 1h
null, Tezos, XTZ, ETH, coinmarketcap, 0.003702244878020291, 18047.48726204313, -0.4953, -2.738, -23.3716, 2019-06-24T22:59:04, 1561417144000, 1h
null, Zcash, ZEC, ETH, coinmarketcap, 0.3531083337646223, 1424612.196373392, -0.3196, -1.3934, -4.1977, 2019-06-24T22:59:03, 1561417143000, 1h
null, Bitcoin Gold, BTG, ETH, coinmarketcap, 0.09830255835471712, 64261.37147882688, -0.1487, -0.641, -3.7929, 2019-06-24T22:59:05, 1561417145000, 1h
null, Qtum, QTUM, ETH, coinmarketcap, 0.013670558042420398, 929411.6771622926, -0.2585, 8.6794, 3.0115, 2019-06-24T22:59:03, 1561417143000, 1h
null, Dogecoin, DOGE, ETH, coinmarketcap, 0.000010790292616188687, 147720.72266222964, -0.7234, 1.5417, -7.5488, 2019-06-24T22:59:02, 1561417142000, 1h
null, VeChain, VET, ETH, coinmarketcap, 0.000022798867761541823, 194254.31326405532, 0.3665, -0.5696, -16.2305, 2019-06-24T22:59:07, 1561417147000, 1h
null, Decred, DCR, ETH, coinmarketcap, 0.10681874983334884, 71336.17657658688, 1.3278, 2.142, 0.3625, 2019-06-24T22:59:02, 1561417142000, 1h
null, Ravencoin, RVN, ETH, coinmarketcap, 0.00021160285552223807, 118795.3483475259, 2.4534, 6.0993, -6.5308, 2019-06-24T22:59:05, 1561417145000, 1h
null, Lisk, LSK, ETH, coinmarketcap, 0.006713734244146399, 33585.86391778575, -0.2996, -0.0721, -13.6575, 2019-06-24T22:59:02, 1561417142000, 1h
null, Bitcoin Diamond, BCD, ETH, coinmarketcap, 0.0042096192541512005, 24776.454288457684, 1.4612, -1.0348, -15.7231, 2019-06-24T22:59:04, 1561417144000, 1h
null, Waves, WAVES, ETH, coinmarketcap, 0.007687529646545293, 58272.053487083984, 0.7408, 2.0697, -14.4449, 2019-06-24T22:59:02, 1561417142000, 1h
null, Bytecoin, BCN, ETH, coinmarketcap, 0.0000034412659728772367, 173.34345330483515, 5.703, 4.3169, -8.7233, 2019-06-24T22:59:01, 1561417141000, 1h
null, Nano, NANO, ETH, coinmarketcap, 0.00473817728846265, 17692.621155332978, -0.3873, -2.3124, -17.3614, 2019-06-24T22:59:02, 1561417142000, 1h
null, BitShares, BTS, ETH, coinmarketcap, 0.00022648113862948281, 49987.85037808864, 0.0946, 7.7043, -3.8516, 2019-06-24T22:59:01, 1561417141000, 1h
null, Bytom, BTM, ETH, coinmarketcap, 0.0006127473197957183, 97133.13918616879, 0.3501, -0.8504, -18.425, 2019-06-24T22:59:03, 1561417143000, 1h
null, HyperCash, HC, ETH, coinmarketcap, 0.01335545266655636, 37366.149917617346, 0.436, 11.3332, 27.4932, 2019-06-24T22:59:03, 1561417143000, 1h
null, MonaCoin, MONA, ETH, coinmarketcap, 0.008821467320825269, 49402.58690160684, 0.7429, 5.8069, 7.7684, 2019-06-24T22:59:01, 1561417141000, 1h
null, DigiByte, DGB, ETH, coinmarketcap, 0.00004500266176244589, 4013.5593603043894, -1.7391, 0.3861, -3.9609, 2019-06-24T22:59:01, 1561417141000, 1h
